game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,overtime,div_game,away_rest,home_rest,away_coach,home_coach,referee,stadium_id,stadium
2025_02_NYG_DAL,2025,REG,2,2025-09-14,Sunday,13:00,NYG,37,DAL,40,Home,3,1,1,7,10,Brian Daboll,Brian Schottenheimer,Bill Vinovich,DAL00,AT&T Stadium
2025_02_CHI_DET,2025,REG,2,2025-09-14,Sunday,13:00,CHI,21,DET,52,Home,31,0,1,6,7,Ben Johnson,Dan Campbell,Land Clark,DET00,Ford Field
2025_02_NE_MIA,2025,REG,2,2025-09-14,Sunday,13:00,NE,33,MIA,27,Home,-6,0,1,7,7,Mike Vrabel,Mike McDaniel,Alex Moore,MIA00,Hard Rock Stadium
2025_02_SF_NO,2025,REG,2,2025-09-14,Sunday,13:00,SF,26,NO,21,Home,-5,0,0,7,7,Kyle Shanahan,Kellen Moore,Shawn Smith,NOR00,Mercedes-Benz Superdome
2025_02_BUF_NYJ,2025,REG,2,2025-09-14,Sunday,13:00,BUF,30,NYJ,10,Home,-20,0,1,7,7,Sean McDermott,Aaron Glenn,Clete Blakeman,NYC01,MetLife Stadium
2025_02_SEA_PIT,2025,REG,2,2025-09-14,Sunday,13:00,SEA,31,PIT,17,Home,-14,0,0,7,7,Mike Macdonald,Mike Tomlin,Scott Novak,PIT00,Acrisure Stadium
2025_02_LA_TEN,2025,REG,2,2025-09-14,Sunday,13:00,LAR,33,TEN,19,Home,-14,0,0,7,7,Sean McVay,Brian Callahan,John Hussey,NAS00,Nissan Stadium
2025_02_CAR_ARI,2025,REG,2,2025-09-14,Sunday,16:05,CAR,22,ARI,27,Home,5,0,0,7,7,Dave Canales,Jonathan Gannon,Ron Torbert,PHO00,State Farm Stadium
2025_02_DEN_IND,2025,REG,2,2025-09-14,Sunday,16:05,DEN,28,IND,29,Home,1,0,0,7,7,Sean Payton,Shane Steichen,Craig Wrolstad,IND00,Lucas Oil Stadium
2025_02_PHI_KC,2025,REG,2,2025-09-14,Sunday,16:25,PHI,20,KC,17,Home,-3,0,0,10,9,Nick Sirianni,Andy Reid,Alex Kemp,KAN00,GEHA Field at Arrowhead Stadium
2025_02_ATL_MIN,2025,REG,2,2025-09-14,Sunday,20:20,ATL,22,MIN,6,Home,-16,0,0,7,6,Raheem Morris,Kevin O'Connell,Adrian Hill,MIN01,U.S. Bank Stadium
2025_02_TB_HOU,2025,REG,2,2025-09-15,Monday,19:00,TB,20,HOU,19,Home,-1,0,0,8,8,Todd Bowles,DeMeco Ryans,Shawn Hochuli,HOU00,NRG Stadium
2025_02_LAC_LV,2025,REG,2,2025-09-15,Monday,22:00,LAC,20,LV,9,Home,-11,0,1,10,8,Jim Harbaugh,Pete Carroll,Clay Martin,VEG00,Allegiant Stadium
2025_03_MIA_BUF,2025,REG,3,2025-09-18,Thursday,20:15,MIA,21,BUF,31,Home,10,0,1,4,4,Mike McDaniel,Sean McDermott,Alan Eck,BUF00,New Era Field
2025_03_ATL_CAR,2025,REG,3,2025-09-21,Sunday,13:00,ATL,0,CAR,30,Home,30,0,1,7,7,Raheem Morris,Dave Canales,Craig Wrolstad,CAR00,Bank of America Stadium
2025_03_GB_CLE,2025,REG,3,2025-09-21,Sunday,13:00,GB,10,CLE,13,Home,3,0,0,10,7,Matt LaFleur,Kevin Stefanski,Carl Cheffers,CLE00,FirstEnergy Stadium
2025_03_HOU_JAX,2025,REG,3,2025-09-21,Sunday,13:00,HOU,10,JAX,17,Home,7,0,1,6,7,DeMeco Ryans,Liam Coen,Alex Kemp,JAX00,TIAA Bank Stadium
2025_03_CIN_MIN,2025,REG,3,2025-09-21,Sunday,13:00,CIN,10,MIN,48,Home,38,0,0,7,7,Zac Taylor,Kevin O'Connell,Ron Torbert,MIN01,U.S. Bank Stadium
2025_03_PIT_NE,2025,REG,3,2025-09-21,Sunday,13:00,PIT,21,NE,14,Home,-7,0,0,7,7,Mike Tomlin,Mike Vrabel,Clete Blakeman,BOS00,Gillette Stadium
2025_03_LA_PHI,2025,REG,3,2025-09-21,Sunday,13:00,LAR,26,PHI,33,Home,7,0,0,7,7,Sean McVay,Nick Sirianni,Brad Rogers,PHI00,Lincoln Financial Field
2025_03_NYJ_TB,2025,REG,3,2025-09-21,Sunday,13:00,NYJ,27,TB,29,Home,2,0,0,7,6,Aaron Glenn,Todd Bowles,Adrian Hill,TAM00,Raymond James Stadium
2025_03_IND_TEN,2025,REG,3,2025-09-21,Sunday,13:00,IND,41,TEN,20,Home,-21,0,1,7,7,Shane Steichen,Brian Callahan,Scott Novak,NAS00,Nissan Stadium
2025_03_LV_WAS,2025,REG,3,2025-09-21,Sunday,13:00,LV,24,WAS,41,Home,17,0,0,6,10,Pete Carroll,Dan Quinn,Shawn Hochuli,WAS00,FedExField
2025_03_DEN_LAC,2025,REG,3,2025-09-21,Sunday,16:05,DEN,20,LAC,23,Home,3,0,1,7,6,Sean Payton,Jim Harbaugh,Shawn Smith,LAX01,SoFi Stadium
2025_03_NO_SEA,2025,REG,3,2025-09-21,Sunday,16:05,NO,13,SEA,44,Home,31,0,0,7,7,Kellen Moore,Mike Macdonald,Alex Moore,SEA00,Lumen Field
2025_03_DAL_CHI,2025,REG,3,2025-09-21,Sunday,16:25,DAL,14,CHI,31,Home,17,0,0,7,7,Brian Schottenheimer,Ben Johnson,Clay Martin,CHI98,Soldier Field
2025_03_ARI_SF,2025,REG,3,2025-09-21,Sunday,16:25,ARI,15,SF,16,Home,1,0,1,7,7,Jonathan Gannon,Kyle Shanahan,John Hussey,SFO01,Levi's Stadium
2025_03_KC_NYG,2025,REG,3,2025-09-21,Sunday,20:20,KC,22,NYG,9,Home,-13,0,0,7,7,Andy Reid,Brian Daboll,Land Clark,NYC01,MetLife Stadium
2025_03_DET_BAL,2025,REG,3,2025-09-22,Monday,20:15,DET,38,BAL,30,Home,-8,0,0,8,8,Dan Campbell,John Harbaugh,Bill Vinovich,BAL00,M&T Bank Stadium
2025_04_SEA_ARI,2025,REG,4,2025-09-25,Thursday,20:15,SEA,23,ARI,20,Home,-3,0,1,4,4,Mike Macdonald,Jonathan Gannon,Alex Kemp,PHO00,State Farm Stadium
2025_04_MIN_PIT,2025,REG,4,2025-09-28,Sunday,09:30,MIN,21,PIT,24,Neutral,3,0,0,7,7,Kevin O'Connell,Mike Tomlin,Brad Allen,PIT00,Acrisure Stadium
2025_04_WAS_ATL,2025,REG,4,2025-09-28,Sunday,13:00,WAS,27,ATL,34,Home,7,0,0,7,7,Dan Quinn,Raheem Morris,Scott Novak,ATL97,Mercedes-Benz Stadium
2025_04_NO_BUF,2025,REG,4,2025-09-28,Sunday,13:00,NO,19,BUF,31,Home,12,0,0,7,10,Kellen Moore,Sean McDermott,Land Clark,BUF00,New Era Field
2025_04_CLE_DET,2025,REG,4,2025-09-28,Sunday,13:00,CLE,10,DET,34,Home,24,0,0,7,6,Kevin Stefanski,Dan Campbell,Shawn Smith,DET00,Ford Field
2025_04_TEN_HOU,2025,REG,4,2025-09-28,Sunday,13:00,TEN,0,HOU,26,Home,26,0,1,7,7,Brian Callahan,DeMeco Ryans,Brad Rogers,HOU00,NRG Stadium
2025_04_CAR_NE,2025,REG,4,2025-09-28,Sunday,13:00,CAR,13,NE,42,Home,29,0,0,7,7,Dave Canales,Mike Vrabel,Bill Vinovich,BOS00,Gillette Stadium
2025_04_LAC_NYG,2025,REG,4,2025-09-28,Sunday,13:00,LAC,18,NYG,21,Home,3,0,0,7,7,Jim Harbaugh,Brian Daboll,Shawn Hochuli,NYC01,MetLife Stadium
2025_04_PHI_TB,2025,REG,4,2025-09-28,Sunday,13:00,PHI,31,TB,25,Home,-6,0,0,7,7,Nick Sirianni,Todd Bowles,Alan Eck,TAM00,Raymond James Stadium
2025_04_IND_LA,2025,REG,4,2025-09-28,Sunday,16:05,IND,20,LAR,27,Home,7,0,0,7,7,Shane Steichen,Sean McVay,Carl Cheffers,LAX01,SoFi Stadium
2025_04_JAX_SF,2025,REG,4,2025-09-28,Sunday,16:05,JAX,26,SF,21,Home,-5,0,0,7,7,Liam Coen,Kyle Shanahan,Clete Blakeman,SFO01,Levi's Stadium
2025_04_BAL_KC,2025,REG,4,2025-09-28,Sunday,16:25,BAL,20,KC,37,Home,17,0,0,6,7,John Harbaugh,Andy Reid,Clay Martin,KAN00,GEHA Field at Arrowhead Stadium
2025_04_CHI_LV,2025,REG,4,2025-09-28,Sunday,16:25,CHI,25,LV,24,Home,-1,0,0,7,7,Ben Johnson,Pete Carroll,Adrian Hill,VEG00,Allegiant Stadium
2025_04_GB_DAL,2025,REG,4,2025-09-28,Sunday,20:20,GB,40,DAL,40,Home,0,1,0,7,7,Matt LaFleur,Brian Schottenheimer,Ron Torbert,DAL00,AT&T Stadium
2025_04_NYJ_MIA,2025,REG,4,2025-09-29,Monday,19:15,NYJ,21,MIA,27,Home,6,0,1,8,11,Aaron Glenn,Mike McDaniel,Craig Wrolstad,MIA00,Hard Rock Stadium
2025_04_CIN_DEN,2025,REG,4,2025-09-29,Monday,20:15,CIN,3,DEN,28,Home,25,0,0,8,8,Zac Taylor,Sean Payton,Alex Moore,DEN00,Empower Field at Mile High
2025_05_SF_LA,2025,REG,5,2025-10-02,Thursday,20:15,SF,26,LAR,23,Home,-3,1,1,4,4,Kyle Shanahan,Sean McVay,Bill Vinovich,LAX01,SoFi Stadium
2025_05_MIN_CLE,2025,REG,5,2025-10-05,Sunday,09:30,MIN,21,CLE,17,Neutral,-4,0,0,7,7,Kevin O'Connell,Kevin Stefanski,Scott Novak,CLE00,FirstEnergy Stadium
2025_05_HOU_BAL,2025,REG,5,2025-10-05,Sunday,13:00,HOU,44,BAL,10,Home,-34,0,0,7,7,DeMeco Ryans,John Harbaugh,Land Clark,BAL00,M&T Bank Stadium
2025_05_MIA_CAR,2025,REG,5,2025-10-05,Sunday,13:00,MIA,24,CAR,27,Home,3,0,0,6,7,Mike McDaniel,Dave Canales,Clay Martin,CAR00,Bank of America Stadium
2025_05_LV_IND,2025,REG,5,2025-10-05,Sunday,13:00,LV,6,IND,40,Home,34,0,0,7,7,Pete Carroll,Shane Steichen,Alex Kemp,IND00,Lucas Oil Stadium
2025_05_NYG_NO,2025,REG,5,2025-10-05,Sunday,13:00,NYG,14,NO,26,Home,12,0,0,7,7,Brian Daboll,Kellen Moore,Alan Eck,NOR00,Mercedes-Benz Superdome
2025_05_DAL_NYJ,2025,REG,5,2025-10-05,Sunday,13:00,DAL,37,NYJ,22,Home,-15,0,0,7,6,Brian Schottenheimer,Aaron Glenn,Alex Moore,NYC01,MetLife Stadium
2025_05_DEN_PHI,2025,REG,5,2025-10-05,Sunday,13:00,DEN,21,PHI,17,Home,-4,0,0,6,7,Sean Payton,Nick Sirianni,Adrian Hill,PHI00,Lincoln Financial Field
2025_05_TEN_ARI,2025,REG,5,2025-10-05,Sunday,16:05,TEN,22,ARI,21,Home,-1,0,0,7,10,Brian Callahan,Jonathan Gannon,Shawn Smith,PHO00,State Farm Stadium
2025_05_TB_SEA,2025,REG,5,2025-10-05,Sunday,16:05,TB,38,SEA,35,Home,-3,0,0,7,10,Todd Bowles,Mike Macdonald,Craig Wrolstad,SEA00,Lumen Field
2025_05_DET_CIN,2025,REG,5,2025-10-05,Sunday,16:25,DET,37,CIN,24,Home,-13,0,0,7,6,Dan Campbell,Zac Taylor,Carl Cheffers,CIN00,Paycor Stadium
2025_05_WAS_LAC,2025,REG,5,2025-10-05,Sunday,16:25,WAS,27,LAC,10,Home,-17,0,0,7,7,Dan Quinn,Jim Harbaugh,John Hussey,LAX01,SoFi Stadium
2025_05_NE_BUF,2025,REG,5,2025-10-05,Sunday,20:20,NE,23,BUF,20,Home,-3,0,1,7,7,Mike Vrabel,Sean McDermott,Shawn Hochuli,BUF00,New Era Field
2025_05_KC_JAX,2025,REG,5,2025-10-06,Monday,20:15,KC,28,JAX,31,Home,3,0,0,8,8,Andy Reid,Liam Coen,Brad Rogers,JAX00,TIAA Bank Stadium
2025_06_PHI_NYG,2025,REG,6,2025-10-09,Thursday,20:15,PHI,17,NYG,34,Home,17,0,1,4,4,Nick Sirianni,Brian Daboll,Clete Blakeman,NYC01,MetLife Stadium
2025_06_DEN_NYJ,2025,REG,6,2025-10-12,Sunday,09:30,DEN,13,NYJ,11,Neutral,-2,0,0,7,7,Sean Payton,Aaron Glenn,Land Clark,NYC01,MetLife Stadium
2025_06_LA_BAL,2025,REG,6,2025-10-12,Sunday,13:00,LAR,17,BAL,3,Home,-14,0,0,10,7,Sean McVay,John Harbaugh,Alex Kemp,BAL00,M&T Bank Stadium
2025_06_DAL_CAR,2025,REG,6,2025-10-12,Sunday,13:00,DAL,27,CAR,30,Home,3,0,0,7,7,Brian Schottenheimer,Dave Canales,John Hussey,CAR00,Bank of America Stadium
2025_06_ARI_IND,2025,REG,6,2025-10-12,Sunday,13:00,ARI,27,IND,31,Home,4,0,0,7,7,Jonathan Gannon,Shane Steichen,Shawn Hochuli,IND00,Lucas Oil Stadium
2025_06_SEA_JAX,2025,REG,6,2025-10-12,Sunday,13:00,SEA,20,JAX,12,Home,-8,0,0,7,6,Mike Macdonald,Liam Coen,Clay Martin,JAX00,TIAA Bank Stadium
2025_06_LAC_MIA,2025,REG,6,2025-10-12,Sunday,13:00,LAC,29,MIA,27,Home,-2,0,0,7,7,Jim Harbaugh,Mike McDaniel,Bill Vinovich,MIA00,Hard Rock Stadium
2025_06_NE_NO,2025,REG,6,2025-10-12,Sunday,13:00,NE,25,NO,19,Home,-6,0,0,7,7,Mike Vrabel,Kellen Moore,Adrian Hill,NOR00,Mercedes-Benz Superdome
2025_06_CLE_PIT,2025,REG,6,2025-10-12,Sunday,13:00,CLE,9,PIT,23,Home,14,0,1,7,14,Kevin Stefanski,Mike Tomlin,Ron Torbert,PIT00,Acrisure Stadium
2025_06_TEN_LV,2025,REG,6,2025-10-12,Sunday,16:05,TEN,10,LV,20,Home,10,0,0,7,7,Brian Callahan,Pete Carroll,Carl Cheffers,VEG00,Allegiant Stadium
2025_06_CIN_GB,2025,REG,6,2025-10-12,Sunday,16:25,CIN,18,GB,27,Home,9,0,0,7,14,Zac Taylor,Matt LaFleur,Brad Allen,GNB00,Lambeau Field
2025_06_SF_TB,2025,REG,6,2025-10-12,Sunday,16:25,SF,19,TB,30,Home,11,0,0,10,7,Kyle Shanahan,Todd Bowles,Brad Rogers,TAM00,Raymond James Stadium
2025_06_DET_KC,2025,REG,6,2025-10-12,Sunday,20:20,DET,17,KC,30,Home,13,0,0,7,6,Dan Campbell,Andy Reid,Craig Wrolstad,KAN00,GEHA Field at Arrowhead Stadium
2025_06_BUF_ATL,2025,REG,6,2025-10-13,Monday,19:15,BUF,14,ATL,24,Home,10,0,0,8,15,Sean McDermott,Raheem Morris,Shawn Smith,ATL97,Mercedes-Benz Stadium
2025_06_CHI_WAS,2025,REG,6,2025-10-13,Monday,20:15,CHI,25,WAS,24,Home,-1,0,0,15,8,Ben Johnson,Dan Quinn,Alex Moore,WAS00,FedExField
2025_07_PIT_CIN,2025,REG,7,2025-10-16,Thursday,20:15,PIT,31,CIN,33,Home,2,0,1,4,4,Mike Tomlin,Zac Taylor,Clay Martin,CIN00,Paycor Stadium
2025_07_LA_JAX,2025,REG,7,2025-10-19,Sunday,09:30,LAR,35,JAX,7,Neutral,-28,0,0,7,7,Sean McVay,Liam Coen,Adrian Hill,JAX00,TIAA Bank Stadium
2025_07_NO_CHI,2025,REG,7,2025-10-19,Sunday,13:00,NO,14,CHI,26,Home,12,0,0,7,6,Kellen Moore,Ben Johnson,Scott Novak,CHI98,Soldier Field
2025_07_MIA_CLE,2025,REG,7,2025-10-19,Sunday,13:00,MIA,6,CLE,31,Home,25,0,0,7,7,Mike McDaniel,Kevin Stefanski,Shawn Hochuli,CLE00,FirstEnergy Stadium
2025_07_LV_KC,2025,REG,7,2025-10-19,Sunday,13:00,LV,0,KC,31,Home,31,0,1,7,7,Pete Carroll,Andy Reid,Clete Blakeman,KAN00,GEHA Field at Arrowhead Stadium
2025_07_PHI_MIN,2025,REG,7,2025-10-19,Sunday,13:00,PHI,28,MIN,22,Home,-6,0,0,10,14,Nick Sirianni,Kevin O'Connell,Bill Vinovich,MIN01,U.S. Bank Stadium
2025_07_CAR_NYJ,2025,REG,7,2025-10-19,Sunday,13:00,CAR,13,NYJ,6,Home,-7,0,0,7,7,Dave Canales,Aaron Glenn,Brad Rogers,NYC01,MetLife Stadium
2025_07_NE_TEN,2025,REG,7,2025-10-19,Sunday,13:00,NE,31,TEN,13,Home,-18,0,0,7,7,Mike Vrabel,Brian Callahan,Craig Wrolstad,NAS00,Nissan Stadium
2025_07_NYG_DEN,2025,REG,7,2025-10-19,Sunday,16:05,NYG,32,DEN,33,Home,1,0,0,10,7,Brian Daboll,Sean Payton,Brad Allen,DEN00,Empower Field at Mile High
2025_07_IND_LAC,2025,REG,7,2025-10-19,Sunday,16:05,IND,38,LAC,24,Home,-14,0,0,7,7,Shane Steichen,Jim Harbaugh,Alan Eck,LAX01,SoFi Stadium
2025_07_GB_ARI,2025,REG,7,2025-10-19,Sunday,16:25,GB,27,ARI,23,Home,-4,0,0,7,7,Matt LaFleur,Jonathan Gannon,Alex Moore,PHO00,State Farm Stadium
2025_07_WAS_DAL,2025,REG,7,2025-10-19,Sunday,16:25,WAS,22,DAL,44,Home,22,0,1,6,7,Dan Quinn,Brian Schottenheimer,Alex Kemp,DAL00,AT&T Stadium
2025_07_ATL_SF,2025,REG,7,2025-10-19,Sunday,20:20,ATL,10,SF,20,Home,10,0,0,6,7,Raheem Morris,Kyle Shanahan,Ron Torbert,SFO01,Levi's Stadium
2025_07_TB_DET,2025,REG,7,2025-10-20,Monday,19:00,TB,9,DET,24,Home,15,0,0,8,8,Todd Bowles,Dan Campbell,John Hussey,DET00,Ford Field
2025_07_HOU_SEA,2025,REG,7,2025-10-20,Monday,22:00,HOU,19,SEA,27,Home,8,0,0,15,8,DeMeco Ryans,Mike Macdonald,Carl Cheffers,SEA00,Lumen Field
2025_08_MIN_LAC,2025,REG,8,2025-10-23,Thursday,20:15,MIN,10,LAC,37,Home,27,0,0,4,4,Kevin O'Connell,Jim Harbaugh,Clete Blakeman,LAX01,SoFi Stadium
2025_08_MIA_ATL,2025,REG,8,2025-10-26,Sunday,13:00,MIA,34,ATL,10,Home,-24,0,0,7,7,Mike McDaniel,Raheem Morris,John Hussey,ATL97,Mercedes-Benz Stadium
2025_08_CHI_BAL,2025,REG,8,2025-10-26,Sunday,13:00,CHI,16,BAL,30,Home,14,0,0,7,14,Ben Johnson,John Harbaugh,Shawn Smith,BAL00,M&T Bank Stadium
2025_08_BUF_CAR,2025,REG,8,2025-10-26,Sunday,13:00,BUF,40,CAR,9,Home,-31,0,0,13,7,Sean McDermott,Dave Canales,Craig Wrolstad,CAR00,Bank of America Stadium
2025_08_NYJ_CIN,2025,REG,8,2025-10-26,Sunday,13:00,NYJ,39,CIN,38,Home,-1,0,0,7,10,Aaron Glenn,Zac Taylor,Scott Novak,CIN00,Paycor Stadium
2025_08_SF_HOU,2025,REG,8,2025-10-26,Sunday,13:00,SF,15,HOU,26,Home,11,0,0,7,6,Kyle Shanahan,DeMeco Ryans,Alan Eck,HOU00,NRG Stadium
2025_08_CLE_NE,2025,REG,8,2025-10-26,Sunday,13:00,CLE,13,NE,32,Home,19,0,0,7,7,Kevin Stefanski,Mike Vrabel,Alex Moore,BOS00,Gillette Stadium
2025_08_NYG_PHI,2025,REG,8,2025-10-26,Sunday,13:00,NYG,20,PHI,38,Home,18,0,1,7,7,Brian Daboll,Nick Sirianni,Brad Rogers,PHI00,Lincoln Financial Field
2025_08_TB_NO,2025,REG,8,2025-10-26,Sunday,16:05,TB,23,NO,3,Home,-20,0,1,6,7,Todd Bowles,Kellen Moore,Ron Torbert,NOR00,Mercedes-Benz Superdome
2025_08_DAL_DEN,2025,REG,8,2025-10-26,Sunday,16:25,DAL,24,DEN,44,Home,20,0,0,7,7,Brian Schottenheimer,Sean Payton,Carl Cheffers,DEN00,Empower Field at Mile High
2025_08_TEN_IND,2025,REG,8,2025-10-26,Sunday,16:25,TEN,14,IND,38,Home,24,0,1,7,7,Brian Callahan,Shane Steichen,Land Clark,IND00,Lucas Oil Stadium
2025_08_GB_PIT,2025,REG,8,2025-10-26,Sunday,20:20,GB,35,PIT,25,Home,-10,0,0,7,10,Matt LaFleur,Mike Tomlin,Shawn Hochuli,PIT00,Acrisure Stadium
2025_08_WAS_KC,2025,REG,8,2025-10-27,Monday,20:15,WAS,7,KC,28,Home,21,0,0,8,8,Dan Quinn,Andy Reid,Brad Allen,KAN00,GEHA Field at Arrowhead Stadium
2025_09_BAL_MIA,2025,REG,9,2025-10-30,Thursday,20:15,BAL,28,MIA,6,Home,-22,0,0,4,4,John Harbaugh,Mike McDaniel,Scott Novak,MIA00,Hard Rock Stadium
2025_09_CHI_CIN,2025,REG,9,2025-11-02,Sunday,13:00,CHI,47,CIN,42,Home,-5,0,0,7,7,Ben Johnson,Zac Taylor,Clete Blakeman,CIN00,Paycor Stadium
2025_09_MIN_DET,2025,REG,9,2025-11-02,Sunday,13:00,MIN,27,DET,24,Home,-3,0,1,10,13,Kevin O'Connell,Dan Campbell,Clay Martin,DET00,Ford Field
2025_09_CAR_GB,2025,REG,9,2025-11-02,Sunday,13:00,CAR,16,GB,13,Home,-3,0,0,7,7,Dave Canales,Matt LaFleur,Land Clark,GNB00,Lambeau Field
2025_09_DEN_HOU,2025,REG,9,2025-11-02,Sunday,13:00,DEN,18,HOU,15,Home,-3,0,0,7,7,Sean Payton,DeMeco Ryans,Ron Torbert,HOU00,NRG Stadium
2025_09_ATL_NE,2025,REG,9,2025-11-02,Sunday,13:00,ATL,23,NE,24,Home,1,0,0,7,7,Raheem Morris,Mike Vrabel,Brad Allen,BOS00,Gillette Stadium
2025_09_SF_NYG,2025,REG,9,2025-11-02,Sunday,13:00,SF,34,NYG,24,Home,-10,0,0,7,7,Kyle Shanahan,Brian Daboll,John Hussey,NYC01,MetLife Stadium
2025_09_IND_PIT,2025,REG,9,2025-11-02,Sunday,13:00,IND,20,PIT,27,Home,7,0,0,7,7,Shane Steichen,Mike Tomlin,Craig Wrolstad,PIT00,Acrisure Stadium
2025_09_LAC_TEN,2025,REG,9,2025-11-02,Sunday,13:00,LAC,27,TEN,20,Home,-7,0,0,10,7,Jim Harbaugh,Brian Callahan,Alex Kemp,NAS00,Nissan Stadium
2025_09_NO_LA,2025,REG,9,2025-11-02,Sunday,16:05,NO,10,LAR,34,Home,24,0,0,7,14,Kellen Moore,Sean McVay,Shawn Smith,LAX01,SoFi Stadium
2025_09_JAX_LV,2025,REG,9,2025-11-02,Sunday,16:05,JAX,30,LV,29,Home,-1,1,0,14,14,Liam Coen,Pete Carroll,Alan Eck,VEG00,Allegiant Stadium
2025_09_KC_BUF,2025,REG,9,2025-11-02,Sunday,16:25,KC,21,BUF,28,Home,7,0,0,6,7,Andy Reid,Sean McDermott,Carl Cheffers,BUF00,New Era Field
2025_09_SEA_WAS,2025,REG,9,2025-11-02,Sunday,20:20,SEA,38,WAS,14,Home,-24,0,0,13,6,Mike Macdonald,Dan Quinn,Bill Vinovich,WAS00,FedExField
2025_09_ARI_DAL,2025,REG,9,2025-11-03,Monday,20:15,ARI,27,DAL,17,Home,-10,0,0,15,8,Jonathan Gannon,Brian Schottenheimer,Adrian Hill,DAL00,AT&T Stadium
2025_10_LV_DEN,2025,REG,10,2025-11-06,Thursday,20:15,LV,7,DEN,10,Home,3,0,1,4,4,Pete Carroll,Sean Payton,Bill Vinovich,DEN00,Empower Field at Mile High
