Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E0,05/10/2018,20:00,Brighton,West Ham,1,0,H
E0,06/10/2018,15:00,Crystal Palace,Wolves,0,1,A
E0,06/10/2018,15:00,Leicester,Everton,1,2,A
E0,06/10/2018,15:00,Tottenham,Cardiff,1,0,H
E0,06/10/2018,15:00,Watford,Bournemouth,0,4,A
E0,06/10/2018,15:00,Burnley,Huddersfield,1,1,D
E0,06/10/2018,17:30,Man United,Newcastle,3,2,H
E0,07/10/2018,12:00,Fulham,Arsenal,1,5,A
E0,07/10/2018,14:15,Southampton,Chelsea,0,3,A
E0,07/10/2018,16:30,Liverpool,Man City,0,0,D
E0,20/10/2018,12:30,Chelsea,Man United,2,2,D
E0,20/10/2018,15:00,Bournemouth,Southampton,0,0,D
E0,20/10/2018,15:00,Cardiff,Fulham,4,2,H
E0,20/10/2018,15:00,Man City,Burnley,5,0,H
E0,20/10/2018,15:00,Newcastle,Brighton,0,1,A
E0,20/10/2018,15:00,West Ham,Tottenham,0,1,A
E0,20/10/2018,15:00,Wolves,Watford,0,2,A
E0,20/10/2018,17:30,Huddersfield,Liverpool,0,1,A
E0,21/10/2018,16:00,Everton,Crystal Palace,2,0,H
E0,22/10/2018,20:00,Arsenal,Leicester,3,1,H
E0,27/10/2018,15:00,Brighton,Wolves,1,0,H
E0,27/10/2018,15:00,Fulham,Bournemouth,0,3,A
E0,27/10/2018,15:00,Liverpool,Cardiff,4,1,H
E0,27/10/2018,15:00,Southampton,Newcastle,0,0,D
E0,27/10/2018,15:00,Watford,Huddersfield,3,0,H
E0,27/10/2018,17:30,Leicester,West Ham,1,1,D
E0,28/10/2018,13:30,Crystal Palace,Arsenal,2,2,D
E0,28/10/2018,13:30,Burnley,Chelsea,0,4,A
E0,28/10/2018,16:00,Man United,Everton,2,1,H
E0,29/10/2018,20:00,Tottenham,Man City,0,1,A
E0,03/11/2018,12:30,Bournemouth,Man United,1,2,A
E0,03/11/2018,15:00,Cardiff,Leicester,0,1,A
E0,03/11/2018,15:00,Everton,Brighton,3,1,H
E0,03/11/2018,15:00,Newcastle,Watford,1,0,H
E0,03/11/2018,15:00,West Ham,Burnley,4,2,H
E0,03/11/2018,17:30,Arsenal,Liverpool,1,1,D
E0,03/11/2018,19:45,Wolves,Tottenham,2,3,A
E0,04/11/2018,15:00,Man City,Southampton,6,1,H
E0,04/11/2018,16:00,Chelsea,Crystal Palace,3,1,H
E0,05/11/2018,20:00,Huddersfield,Fulham,1,0,H
E0,10/11/2018,12:30,Cardiff,Brighton,2,1,H
E0,10/11/2018,15:00,Huddersfield,West Ham,1,1,D
E0,10/11/2018,15:00,Leicester,Burnley,0,0,D
E0,10/11/2018,15:00,Newcastle,Bournemouth,2,1,H
E0,10/11/2018,15:00,Southampton,Watford,1,1,D
E0,10/11/2018,17:30,Crystal Palace,Tottenham,0,1,A
E0,11/11/2018,12:00,Liverpool,Fulham,2,0,H
E0,11/11/2018,14:15,Chelsea,Everton,0,0,D
E0,11/11/2018,16:30,Arsenal,Wolves,1,1,D
E0,11/11/2018,16:30,Man City,Man United,3,1,H
E0,24/11/2018,15:00,Brighton,Leicester,1,1,D
E0,24/11/2018,15:00,Everton,Cardiff,1,0,H
E0,24/11/2018,15:00,Fulham,Southampton,3,2,H
E0,24/11/2018,15:00,Man United,Crystal Palace,0,0,D
E0,24/11/2018,15:00,Watford,Liverpool,0,3,A
E0,24/11/2018,15:00,West Ham,Man City,0,4,A
E0,24/11/2018,17:30,Tottenham,Chelsea,3,1,H
E0,25/11/2018,13:30,Bournemouth,Arsenal,1,2,A
E0,25/11/2018,16:00,Wolves,Huddersfield,0,2,A
E0,26/11/2018,20:30,Burnley,Newcastle,1,2,A
E0,30/11/2018,20:00,Cardiff,Wolves,2,1,H
E0,01/12/2018,15:00,Crystal Palace,Burnley,2,0,H
E0,01/12/2018,15:00,Huddersfield,Brighton,1,2,A
E0,01/12/2018,15:00,Leicester,Watford,2,0,H
E0,01/12/2018,15:00,Man City,Bournemouth,3,1,H
E0,01/12/2018,15:00,Newcastle,West Ham,0,3,A
E0,01/12/2018,17:30,Southampton,Man United,2,2,D
E0,02/12/2018,12:00,Chelsea,Fulham,2,0,H
E0,02/12/2018,14:05,Arsenal,Tottenham,4,2,H
E0,02/12/2018,16:15,Liverpool,Everton,1,0,H
E0,04/12/2018,19:45,Bournemouth,Huddersfield,2,1,H
E0,04/12/2018,19:45,Brighton,Crystal Palace,3,1,H
E0,04/12/2018,19:45,West Ham,Cardiff,3,1,H
E0,04/12/2018,20:00,Watford,Man City,1,2,A
E0,05/12/2018,19:45,Fulham,Leicester,1,1,D
E0,05/12/2018,19:45,Wolves,Chelsea,2,1,H
E0,05/12/2018,19:45,Everton,Newcastle,1,1,D
E0,05/12/2018,19:45,Burnley,Liverpool,1,3,A
E0,05/12/2018,20:00,Man United,Arsenal,2,2,D
E0,05/12/2018,20:00,Tottenham,Southampton,3,1,H
E0,08/12/2018,12:30,Bournemouth,Liverpool,0,4,A
E0,08/12/2018,15:00,Arsenal,Huddersfield,1,0,H
E0,08/12/2018,15:00,Burnley,Brighton,1,0,H
E0,08/12/2018,15:00,Cardiff,Southampton,1,0,H
E0,08/12/2018,15:00,Man United,Fulham,4,1,H
E0,08/12/2018,15:00,West Ham,Crystal Palace,3,2,H
E0,08/12/2018,17:30,Chelsea,Man City,2,0,H
E0,08/12/2018,19:45,Leicester,Tottenham,0,2,A
E0,09/12/2018,16:00,Newcastle,Wolves,1,2,A
E0,10/12/2018,20:00,Everton,Watford,2,2,D
E0,15/12/2018,12:30,Man City,Everton,3,1,H
E0,15/12/2018,15:00,Crystal Palace,Leicester,1,0,H
E0,15/12/2018,15:00,Huddersfield,Newcastle,0,1,A
E0,15/12/2018,15:00,Tottenham,Burnley,1,0,H
E0,15/12/2018,15:00,Watford,Cardiff,3,2,H
E0,15/12/2018,15:00,Wolves,Bournemouth,2,0,H
E0,15/12/2018,17:30,Fulham,West Ham,0,2,A
E0,16/12/2018,13:30,Brighton,Chelsea,1,2,A
E0,16/12/2018,13:30,Southampton,Arsenal,3,2,H
E0,16/12/2018,16:00,Liverpool,Man United,3,1,H
E0,21/12/2018,20:00,Wolves,Liverpool,0,2,A
E0,22/12/2018,12:30,Arsenal,Burnley,3,1,H
E0,22/12/2018,15:00,Bournemouth,Brighton,2,0,H
E0,22/12/2018,15:00,Chelsea,Leicester,0,1,A
E0,22/12/2018,15:00,Huddersfield,Southampton,1,3,A
E0,22/12/2018,15:00,Man City,Crystal Palace,2,3,A
E0,22/12/2018,15:00,Newcastle,Fulham,0,0,D
E0,22/12/2018,15:00,West Ham,Watford,0,2,A
E0,22/12/2018,17:30,Cardiff,Man United,1,5,A
E0,23/12/2018,16:00,Everton,Tottenham,2,6,A
E0,26/12/2018,12:30,Fulham,Wolves,1,1,D
E0,26/12/2018,15:00,Burnley,Everton,1,5,A
E0,26/12/2018,15:00,Crystal Palace,Cardiff,0,0,D
E0,26/12/2018,15:00,Leicester,Man City,2,1,H
E0,26/12/2018,15:00,Liverpool,Newcastle,4,0,H
E0,26/12/2018,15:00,Man United,Huddersfield,3,1,H
E0,26/12/2018,15:00,Tottenham,Bournemouth,5,0,H
E0,26/12/2018,17:15,Brighton,Arsenal,1,1,D
E0,26/12/2018,19:30,Watford,Chelsea,1,2,A
E0,27/12/2018,19:45,Southampton,West Ham,1,2,A
E0,29/12/2018,15:00,Brighton,Everton,1,0,H
E0,29/12/2018,15:00,Fulham,Huddersfield,1,0,H
E0,29/12/2018,15:00,Leicester,Cardiff,0,1,A
E0,29/12/2018,15:00,Tottenham,Wolves,1,3,A
E0,29/12/2018,15:00,Watford,Newcastle,1,1,D
E0,29/12/2018,17:30,Liverpool,Arsenal,5,1,H
E0,30/12/2018,12:00,Crystal Palace,Chelsea,0,1,A
E0,30/12/2018,14:15,Burnley,West Ham,2,0,H
E0,30/12/2018,14:15,Southampton,Man City,1,3,A
E0,30/12/2018,16:30,Man United,Bournemouth,4,1,H
E0,01/01/2019,12:30,Everton,Leicester,0,1,A
E0,01/01/2019,15:00,Arsenal,Fulham,4,1,H
E0,01/01/2019,17:30,Cardiff,Tottenham,0,3,A
E0,02/01/2019,19:45,Bournemouth,Watford,3,3,D
E0,02/01/2019,19:45,Chelsea,Southampton,0,0,D
E0,02/01/2019,19:45,Huddersfield,Burnley,1,2,A
E0,02/01/2019,19:45,West Ham,Brighton,2,2,D
E0,02/01/2019,19:45,Wolves,Crystal Palace,0,2,A
E0,02/01/2019,20:00,Newcastle,Man United,0,2,A
E0,03/01/2019,20:00,Man City,Liverpool,2,1,H
E0,12/01/2019,12:30,West Ham,Arsenal,1,0,H
E0,12/01/2019,15:00,Brighton,Liverpool,0,1,A
E0,12/01/2019,15:00,Burnley,Fulham,2,1,H
E0,12/01/2019,15:00,Cardiff,Huddersfield,0,0,D
E0,12/01/2019,15:00,Crystal Palace,Watford,1,2,A
E0,12/01/2019,15:00,Leicester,Southampton,1,2,A
E0,12/01/2019,17:30,Chelsea,Newcastle,2,1,H
E0,13/01/2019,14:15,Everton,Bournemouth,2,0,H
E0,13/01/2019,16:30,Tottenham,Man United,0,1,A
E0,14/01/2019,20:00,Man City,Wolves,3,0,H
E0,19/01/2019,12:30,Wolves,Leicester,4,3,H
E0,19/01/2019,15:00,Bournemouth,West Ham,2,0,H
E0,19/01/2019,15:00,Liverpool,Crystal Palace,4,3,H
E0,19/01/2019,15:00,Man United,Brighton,2,1,H
E0,19/01/2019,15:00,Newcastle,Cardiff,3,0,H
E0,19/01/2019,15:00,Southampton,Everton,2,1,H
E0,19/01/2019,15:00,Watford,Burnley,0,0,D
E0,19/01/2019,17:30,Arsenal,Chelsea,2,0,H
E0,20/01/2019,13:30,Huddersfield,Man City,0,3,A
E0,20/01/2019,16:00,Fulham,Tottenham,1,2,A
E0,29/01/2019,19:45,Fulham,Brighton,4,2,H
E0,29/01/2019,19:45,Arsenal,Cardiff,2,1,H
E0,29/01/2019,19:45,Huddersfield,Everton,0,1,A
E0,29/01/2019,19:45,Wolves,West Ham,3,0,H
E0,29/01/2019,20:00,Man United,Burnley,2,2,D
E0,29/01/2019,20:00,Newcastle,Man City,2,1,H
E0,30/01/2019,19:45,Southampton,Crystal Palace,1,1,D
E0,30/01/2019,19:45,Bournemouth,Chelsea,4,0,H
E0,30/01/2019,20:00,Liverpool,Leicester,1,1,D
E0,30/01/2019,20:00,Tottenham,Watford,2,1,H
E0,02/02/2019,12:30,Tottenham,Newcastle,1,0,H
E0,02/02/2019,15:00,Crystal Palace,Fulham,2,0,H
E0,02/02/2019,15:00,Burnley,Southampton,1,1,D
E0,02/02/2019,15:00,Chelsea,Huddersfield,5,0,H
E0,02/02/2019,15:00,Brighton,Watford,0,0,D
E0,02/02/2019,15:00,Everton,Wolves,1,3,A
E0,02/02/2019,17:30,Cardiff,Bournemouth,2,0,H
E0,03/02/2019,14:05,Leicester,Man United,0,1,A
E0,03/02/2019,16:30,Man City,Arsenal,3,1,H
E0,04/02/2019,20:00,West Ham,Liverpool,1,1,D
E0,06/02/2019,19:45,Everton,Man City,0,2,A
E0,09/02/2019,12:30,Fulham,Man United,0,3,A
E0,09/02/2019,15:00,Huddersfield,Arsenal,1,2,A
E0,09/02/2019,15:00,Liverpool,Bournemouth,3,0,H
E0,09/02/2019,15:00,Watford,Everton,1,0,H
E0,09/02/2019,15:00,Crystal Palace,West Ham,1,1,D
E0,09/02/2019,15:00,Southampton,Cardiff,1,2,A
E0,09/02/2019,17:30,Brighton,Burnley,1,3,A
E0,10/02/2019,13:30,Tottenham,Leicester,3,1,H
E0,10/02/2019,16:00,Man City,Chelsea,6,0,H
E0,11/02/2019,20:00,Wolves,Newcastle,1,1,D
E0,22/02/2019,19:45,Cardiff,Watford,1,5,A
E0,22/02/2019,19:45,West Ham,Fulham,3,1,H
E0,23/02/2019,12:30,Burnley,Tottenham,2,1,H
E0,23/02/2019,15:00,Newcastle,Huddersfield,2,0,H
E0,23/02/2019,15:00,Bournemouth,Wolves,1,1,D
E0,23/02/2019,17:30,Leicester,Crystal Palace,1,4,A
E0,24/02/2019,14:05,Man United,Liverpool,0,0,D
E0,24/02/2019,14:05,Arsenal,Southampton,2,0,H
E0,26/02/2019,19:45,Leicester,Brighton,2,1,H
E0,26/02/2019,19:45,Cardiff,Everton,0,3,A
E0,26/02/2019,19:45,Huddersfield,Wolves,1,0,H
E0,26/02/2019,20:00,Newcastle,Burnley,2,0,H
E0,27/02/2019,19:45,Arsenal,Bournemouth,5,1,H
E0,27/02/2019,19:45,Southampton,Fulham,2,0,H
E0,27/02/2019,20:00,Liverpool,Watford,5,0,H
E0,27/02/2019,20:00,Crystal Palace,Man United,1,3,A
E0,27/02/2019,20:00,Chelsea,Tottenham,2,0,H
E0,27/02/2019,20:00,Man City,West Ham,1,0,H
E0,02/03/2019,12:30,Tottenham,Arsenal,1,1,D
E0,02/03/2019,15:00,Wolves,Cardiff,2,0,H
E0,02/03/2019,15:00,Burnley,Crystal Palace,1,3,A
E0,02/03/2019,15:00,Brighton,Huddersfield,1,0,H
E0,02/03/2019,15:00,Bournemouth,Man City,0,1,A
E0,02/03/2019,15:00,Man United,Southampton,3,2,H
E0,02/03/2019,17:30,West Ham,Newcastle,2,0,H
E0,03/03/2019,12:00,Watford,Leicester,2,1,H
E0,03/03/2019,14:05,Fulham,Chelsea,1,2,A
E0,03/03/2019,16:15,Everton,Liverpool,0,0,D
E0,09/03/2019,12:30,Crystal Palace,Brighton,1,2,A
E0,09/03/2019,15:00,Huddersfield,Bournemouth,0,2,A
E0,09/03/2019,15:00,Leicester,Fulham,3,1,H
E0,09/03/2019,15:00,Cardiff,West Ham,2,0,H
E0,09/03/2019,15:00,Newcastle,Everton,3,2,H
E0,09/03/2019,15:00,Southampton,Tottenham,2,1,H
E0,09/03/2019,17:30,Man City,Watford,3,1,H
E0,10/03/2019,12:00,Liverpool,Burnley,4,2,H
E0,10/03/2019,14:05,Chelsea,Wolves,1,1,D
E0,10/03/2019,16:30,Arsenal,Man United,2,0,H
E0,16/03/2019,15:00,Bournemouth,Newcastle,2,2,D
E0,16/03/2019,15:00,West Ham,Huddersfield,4,3,H
E0,16/03/2019,15:00,Burnley,Leicester,1,2,A
E0,17/03/2019,14:15,Fulham,Liverpool,1,2,A
E0,17/03/2019,16:30,Everton,Chelsea,2,0,H
E0,30/03/2019,12:30,Fulham,Man City,0,2,A
E0,30/03/2019,15:00,Burnley,Wolves,2,0,H
E0,30/03/2019,15:00,Man United,Watford,2,1,H
E0,30/03/2019,15:00,Brighton,Southampton,0,1,A
E0,30/03/2019,15:00,Crystal Palace,Huddersfield,2,0,H
E0,30/03/2019,15:00,Leicester,Bournemouth,2,0,H
E0,30/03/2019,17:30,West Ham,Everton,0,2,A
E0,31/03/2019,14:05,Cardiff,Chelsea,1,2,A
E0,31/03/2019,16:30,Liverpool,Tottenham,2,1,H
E0,01/04/2019,20:00,Arsenal,Newcastle,2,0,H
E0,02/04/2019,19:45,Wolves,Man United,2,1,H
E0,02/04/2019,19:45,Watford,Fulham,4,1,H
E0,03/04/2019,19:45,Tottenham,Crystal Palace,2,0,H
E0,03/04/2019,19:45,Man City,Cardiff,2,0,H
E0,03/04/2019,19:45,Chelsea,Brighton,3,0,H
E0,05/04/2019,20:00,Southampton,Liverpool,1,3,A
E0,06/04/2019,15:00,Bournemouth,Burnley,1,3,A
E0,06/04/2019,15:00,Huddersfield,Leicester,1,4,A
E0,06/04/2019,15:00,Newcastle,Crystal Palace,0,1,A
E0,07/04/2019,14:05,Everton,Arsenal,1,0,H
E0,08/04/2019,20:00,Chelsea,West Ham,2,0,H
E0,12/04/2019,20:00,Leicester,Newcastle,0,1,A
E0,13/04/2019,12:30,Tottenham,Huddersfield,4,0,H
E0,13/04/2019,15:00,Southampton,Wolves,3,1,H
E0,13/04/2019,15:00,Fulham,Everton,2,0,H
E0,13/04/2019,15:00,Brighton,Bournemouth,0,5,A
E0,13/04/2019,15:00,Burnley,Cardiff,2,0,H
E0,13/04/2019,17:30,Man United,West Ham,2,1,H
E0,14/04/2019,14:05,Crystal Palace,Man City,1,3,A
E0,14/04/2019,16:30,Liverpool,Chelsea,2,0,H
E0,15/04/2019,20:00,Watford,Arsenal,0,1,A
E0,16/04/2019,19:45,Brighton,Cardiff,0,2,A
E0,20/04/2019,12:30,Man City,Tottenham,1,0,H
E0,20/04/2019,15:00,West Ham,Leicester,2,2,D
E0,20/04/2019,15:00,Wolves,Brighton,0,0,D
E0,20/04/2019,15:00,Bournemouth,Fulham,0,1,A
E0,20/04/2019,15:00,Huddersfield,Watford,1,2,A
E0,20/04/2019,17:30,Newcastle,Southampton,3,1,H
E0,21/04/2019,13:30,Everton,Man United,4,0,H
E0,21/04/2019,16:00,Cardiff,Liverpool,0,2,A
E0,21/04/2019,16:00,Arsenal,Crystal Palace,2,3,A
E0,22/04/2019,20:00,Chelsea,Burnley,2,2,D
E0,23/04/2019,19:45,Watford,Southampton,1,1,D
E0,23/04/2019,19:45,Tottenham,Brighton,1,0,H
E0,24/04/2019,19:45,Wolves,Arsenal,3,1,H
E0,24/04/2019,20:00,Man United,Man City,0,2,A
E0,26/04/2019,20:00,Liverpool,Huddersfield,5,0,H
E0,27/04/2019,12:30,Tottenham,West Ham,0,1,A
E0,27/04/2019,15:00,Crystal Palace,Everton,0,0,D
E0,27/04/2019,15:00,Fulham,Cardiff,1,0,H
E0,27/04/2019,15:00,Southampton,Bournemouth,3,3,D
E0,27/04/2019,15:00,Watford,Wolves,1,2,A
E0,27/04/2019,17:30,Brighton,Newcastle,1,1,D
E0,28/04/2019,12:00,Leicester,Arsenal,3,0,H
E0,28/04/2019,14:05,Burnley,Man City,0,1,A
E0,28/04/2019,16:30,Man United,Chelsea,1,1,D
E0,03/05/2019,20:00,Everton,Burnley,2,0,H
E0,04/05/2019,12:30,Bournemouth,Tottenham,1,0,H
E0,04/05/2019,15:00,West Ham,Southampton,3,0,H
E0,04/05/2019,15:00,Wolves,Fulham,1,0,H
E0,04/05/2019,17:30,Cardiff,Crystal Palace,2,3,A
E0,04/05/2019,19:45,Newcastle,Liverpool,2,3,A
E0,05/05/2019,14:00,Chelsea,Watford,3,0,H
E0,05/05/2019,14:00,Huddersfield,Man United,1,1,D
E0,05/05/2019,16:30,Arsenal,Brighton,1,1,D
E0,06/05/2019,20:00,Man City,Leicester,1,0,H
E0,12/05/2019,15:00,Brighton,Man City,1,4,A
E0,12/05/2019,15:00,Burnley,Arsenal,1,3,A
E0,12/05/2019,15:00,Crystal Palace,Bournemouth,5,3,H
E0,12/05/2019,15:00,Fulham,Newcastle,0,4,A
E0,12/05/2019,15:00,Leicester,Chelsea,0,0,D
E0,12/05/2019,15:00,Liverpool,Wolves,2,0,H
E0,12/05/2019,15:00,Man United,Cardiff,0,2,A
E0,12/05/2019,15:00,Southampton,Huddersfield,1,1,D
E0,12/05/2019,15:00,Tottenham,Everton,2,2,D
E0,12/05/2019,15:00,Watford,West Ham,1,4,A
