Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E0,29/12/2020,18:00,West Brom,Leeds,0,5,A
E0,29/12/2020,18:00,Burnley,Sheffield United,1,0,H
E0,29/12/2020,18:00,Southampton,West Ham,0,0,D
E0,29/12/2020,18:00,Brighton,Arsenal,0,1,A
E0,29/12/2020,20:00,Man United,Wolves,1,0,H
E0,30/12/2020,20:00,Newcastle,Liverpool,0,0,D
E0,01/01/2021,17:30,Everton,West Ham,0,1,A
E0,01/01/2021,20:00,Man United,Aston Villa,2,1,H
E0,02/01/2021,12:30,Tottenham,Leeds,3,0,H
E0,02/01/2021,15:00,Crystal Palace,Sheffield United,2,0,H
E0,02/01/2021,17:30,Brighton,Wolves,3,3,D
E0,02/01/2021,20:00,West Brom,Arsenal,0,4,A
E0,03/01/2021,14:15,Newcastle,Leicester,1,2,A
E0,03/01/2021,16:30,Chelsea,Man City,1,3,A
E0,04/01/2021,20:00,Southampton,Liverpool,1,0,H
E0,12/01/2021,18:00,Sheffield United,Newcastle,1,0,H
E0,12/01/2021,20:15,Wolves,Everton,1,2,A
E0,12/01/2021,20:15,Burnley,Man United,0,1,A
E0,13/01/2021,18:00,Man City,Brighton,1,0,H
E0,13/01/2021,20:15,Tottenham,Fulham,1,1,D
E0,14/01/2021,20:00,Arsenal,Crystal Palace,0,0,D
E0,16/01/2021,12:30,Wolves,West Brom,2,3,A
E0,16/01/2021,15:00,West Ham,Burnley,1,0,H
E0,16/01/2021,15:00,Leeds,Brighton,0,1,A
E0,16/01/2021,17:30,Fulham,Chelsea,0,1,A
E0,16/01/2021,20:00,Leicester,Southampton,2,0,H
E0,17/01/2021,14:00,Sheffield United,Tottenham,1,3,A
E0,17/01/2021,16:30,Liverpool,Man United,0,0,D
E0,17/01/2021,19:15,Man City,Crystal Palace,4,0,H
E0,18/01/2021,20:00,Arsenal,Newcastle,3,0,H
E0,19/01/2021,18:00,West Ham,West Brom,2,1,H
E0,19/01/2021,20:15,Leicester,Chelsea,2,0,H
E0,20/01/2021,18:00,Man City,Aston Villa,2,0,H
E0,20/01/2021,20:15,Fulham,Man United,1,2,A
E0,21/01/2021,20:00,Liverpool,Burnley,0,1,A
E0,23/01/2021,20:00,Aston Villa,Newcastle,2,0,H
E0,26/01/2021,18:00,Newcastle,Leeds,1,2,A
E0,26/01/2021,18:00,Crystal Palace,West Ham,2,3,A
E0,26/01/2021,20:15,West Brom,Man City,0,5,A
E0,26/01/2021,20:15,Southampton,Arsenal,1,3,A
E0,27/01/2021,18:00,Burnley,Aston Villa,3,2,H
E0,27/01/2021,18:00,Chelsea,Wolves,0,0,D
E0,27/01/2021,19:30,Brighton,Fulham,0,0,D
E0,27/01/2021,20:15,Everton,Leicester,1,1,D
E0,27/01/2021,20:15,Man United,Sheffield United,1,2,A
E0,28/01/2021,20:00,Tottenham,Liverpool,1,3,A
E0,30/01/2021,12:30,Everton,Newcastle,0,2,A
E0,30/01/2021,15:00,Man City,Sheffield United,1,0,H
E0,30/01/2021,15:00,West Brom,Fulham,2,2,D
E0,30/01/2021,15:00,Crystal Palace,Wolves,1,0,H
E0,30/01/2021,17:30,Arsenal,Man United,0,0,D
E0,30/01/2021,20:00,Southampton,Aston Villa,0,1,A
E0,31/01/2021,12:00,Chelsea,Burnley,2,0,H
E0,31/01/2021,14:00,Leicester,Leeds,1,3,A
E0,31/01/2021,16:30,West Ham,Liverpool,1,3,A
E0,31/01/2021,19:15,Brighton,Tottenham,1,0,H
E0,02/02/2021,18:00,Wolves,Arsenal,2,1,H
E0,02/02/2021,18:00,Sheffield United,West Brom,2,1,H
E0,02/02/2021,20:15,Man United,Southampton,9,0,H
E0,02/02/2021,20:15,Newcastle,Crystal Palace,1,2,A
E0,03/02/2021,18:00,Fulham,Leicester,0,2,A
E0,03/02/2021,18:00,Burnley,Man City,0,2,A
E0,03/02/2021,19:30,Leeds,Everton,1,2,A
E0,03/02/2021,20:15,Aston Villa,West Ham,1,3,A
E0,03/02/2021,20:15,Liverpool,Brighton,0,1,A
E0,04/02/2021,20:00,Tottenham,Chelsea,0,1,A
E0,06/02/2021,12:30,Aston Villa,Arsenal,1,0,H
E0,06/02/2021,15:00,Newcastle,Southampton,3,2,H
E0,06/02/2021,15:00,Burnley,Brighton,1,1,D
E0,06/02/2021,17:30,Fulham,West Ham,0,0,D
E0,06/02/2021,20:00,Man United,Everton,3,3,D
E0,07/02/2021,12:00,Tottenham,West Brom,2,0,H
E0,07/02/2021,14:00,Wolves,Leicester,0,0,D
E0,07/02/2021,16:30,Liverpool,Man City,1,4,A
E0,07/02/2021,19:15,Sheffield United,Chelsea,1,2,A
E0,08/02/2021,20:00,Leeds,Crystal Palace,2,0,H
E0,13/02/2021,12:30,Leicester,Liverpool,3,1,H
E0,13/02/2021,15:00,Crystal Palace,Burnley,0,3,A
E0,13/02/2021,17:30,Man City,Tottenham,3,0,H
E0,13/02/2021,20:00,Brighton,Aston Villa,0,0,D
E0,14/02/2021,12:00,Southampton,Wolves,1,2,A
E0,14/02/2021,14:00,West Brom,Man United,1,1,D
E0,14/02/2021,16:30,Arsenal,Leeds,4,2,H
E0,14/02/2021,19:00,Everton,Fulham,0,2,A
E0,15/02/2021,18:00,West Ham,Sheffield United,3,0,H
E0,15/02/2021,20:00,Chelsea,Newcastle,2,0,H
E0,17/02/2021,18:00,Burnley,Fulham,1,1,D
E0,17/02/2021,20:15,Everton,Man City,1,3,A
E0,19/02/2021,20:00,Wolves,Leeds,1,0,H
E0,20/02/2021,12:30,Southampton,Chelsea,1,1,D
E0,20/02/2021,15:00,Burnley,West Brom,0,0,D
E0,20/02/2021,17:30,Liverpool,Everton,0,2,A
E0,20/02/2021,20:00,Fulham,Sheffield United,1,0,H
E0,21/02/2021,12:00,West Ham,Tottenham,2,1,H
E0,21/02/2021,14:05,Aston Villa,Leicester,1,2,A
E0,21/02/2021,16:30,Arsenal,Man City,0,1,A
E0,21/02/2021,19:00,Man United,Newcastle,3,1,H
E0,22/02/2021,20:00,Brighton,Crystal Palace,1,2,A
E0,23/02/2021,18:00,Leeds,Southampton,3,0,H
E0,27/02/2021,12:30,Man City,West Ham,2,1,H
E0,27/02/2021,15:00,West Brom,Brighton,1,0,H
E0,27/02/2021,17:30,Leeds,Aston Villa,0,1,A
E0,27/02/2021,20:00,Newcastle,Wolves,1,1,D
E0,28/02/2021,12:00,Leicester,Arsenal,1,3,A
E0,28/02/2021,12:00,Crystal Palace,Fulham,0,0,D
E0,28/02/2021,14:00,Tottenham,Burnley,4,0,H
E0,28/02/2021,16:30,Chelsea,Man United,0,0,D
E0,28/02/2021,19:15,Sheffield United,Liverpool,0,2,A
E0,01/03/2021,20:00,Everton,Southampton,1,0,H
E0,02/03/2021,20:00,Man City,Wolves,4,1,H
E0,03/03/2021,18:00,Sheffield United,Aston Villa,1,0,H
E0,03/03/2021,18:00,Burnley,Leicester,1,1,D
E0,03/03/2021,20:15,Crystal Palace,Man United,0,0,D
E0,04/03/2021,18:00,West Brom,Everton,0,1,A
E0,04/03/2021,18:00,Fulham,Tottenham,0,1,A
E0,04/03/2021,20:15,Liverpool,Chelsea,0,1,A
E0,06/03/2021,12:30,Burnley,Arsenal,1,1,D
E0,06/03/2021,15:00,Sheffield United,Southampton,0,2,A
E0,06/03/2021,17:30,Aston Villa,Wolves,0,0,D
E0,06/03/2021,20:00,Brighton,Leicester,1,2,A
E0,07/03/2021,12:00,West Brom,Newcastle,0,0,D
E0,07/03/2021,14:00,Liverpool,Fulham,0,1,A
E0,07/03/2021,16:30,Man City,Man United,0,2,A
E0,07/03/2021,19:15,Tottenham,Crystal Palace,4,1,H
E0,08/03/2021,18:00,Chelsea,Everton,2,0,H
E0,08/03/2021,20:00,West Ham,Leeds,2,0,H
E0,10/03/2021,18:00,Man City,Southampton,5,2,H
E0,12/03/2021,20:00,Newcastle,Aston Villa,1,1,D
E0,13/03/2021,12:30,Leeds,Chelsea,0,0,D
E0,13/03/2021,15:00,Crystal Palace,West Brom,1,0,H
E0,13/03/2021,17:30,Everton,Burnley,1,2,A
E0,13/03/2021,20:00,Fulham,Man City,0,3,A
E0,14/03/2021,12:00,Southampton,Brighton,1,2,A
E0,14/03/2021,14:00,Leicester,Sheffield United,5,0,H
E0,14/03/2021,16:30,Arsenal,Tottenham,2,1,H
E0,14/03/2021,19:15,Man United,West Ham,1,0,H
E0,15/03/2021,20:00,Wolves,Liverpool,0,1,A
E0,19/03/2021,20:00,Fulham,Leeds,1,2,A
E0,20/03/2021,20:00,Brighton,Newcastle,3,0,H
E0,21/03/2021,15:00,West Ham,Arsenal,3,3,D
E0,21/03/2021,19:30,Aston Villa,Tottenham,0,2,A
E0,03/04/2021,12:30,Chelsea,West Brom,2,5,A
E0,03/04/2021,15:00,Leeds,Sheffield United,2,1,H
E0,03/04/2021,17:30,Leicester,Man City,0,2,A
E0,03/04/2021,20:00,Arsenal,Liverpool,0,3,A
E0,04/04/2021,12:00,Southampton,Burnley,3,2,H
E0,04/04/2021,14:05,Newcastle,Tottenham,2,2,D
E0,04/04/2021,16:30,Aston Villa,Fulham,3,1,H
E0,04/04/2021,19:30,Man United,Brighton,2,1,H
E0,05/04/2021,18:00,Everton,Crystal Palace,1,1,D
E0,05/04/2021,20:15,Wolves,West Ham,2,3,A
E0,09/04/2021,20:00,Fulham,Wolves,0,1,A
E0,10/04/2021,12:30,Man City,Leeds,1,2,A
E0,10/04/2021,15:00,Liverpool,Aston Villa,2,1,H
E0,10/04/2021,17:30,Crystal Palace,Chelsea,1,4,A
E0,11/04/2021,12:00,Burnley,Newcastle,1,2,A
E0,11/04/2021,14:05,West Ham,Leicester,3,2,H
E0,11/04/2021,16:30,Tottenham,Man United,1,3,A
E0,11/04/2021,19:00,Sheffield United,Arsenal,0,3,A
E0,12/04/2021,18:00,West Brom,Southampton,3,0,H
E0,12/04/2021,20:15,Brighton,Everton,0,0,D
E0,16/04/2021,20:00,Everton,Tottenham,2,2,D
E0,17/04/2021,12:30,Newcastle,West Ham,3,2,H
E0,17/04/2021,20:15,Wolves,Sheffield United,1,0,H
E0,18/04/2021,13:30,Arsenal,Fulham,1,1,D
E0,18/04/2021,16:00,Man United,Burnley,3,1,H
E0,19/04/2021,20:00,Leeds,Liverpool,1,1,D
E0,20/04/2021,20:15,Chelsea,Brighton,0,0,D
E0,21/04/2021,18:00,Tottenham,Southampton,2,1,H
E0,21/04/2021,20:15,Aston Villa,Man City,1,2,A
E0,22/04/2021,20:00,Leicester,West Brom,3,0,H
E0,23/04/2021,20:00,Arsenal,Everton,0,1,A
E0,24/04/2021,12:30,Liverpool,Newcastle,1,1,D
E0,24/04/2021,17:30,West Ham,Chelsea,0,1,A
E0,24/04/2021,20:00,Sheffield United,Brighton,1,0,H
E0,25/04/2021,12:00,Wolves,Burnley,0,4,A
E0,25/04/2021,14:00,Leeds,Man United,0,0,D
E0,25/04/2021,19:00,Aston Villa,West Brom,2,2,D
E0,26/04/2021,20:00,Leicester,Crystal Palace,2,1,H
E0,30/04/2021,20:00,Southampton,Leicester,1,1,D
E0,01/05/2021,12:30,Crystal Palace,Man City,0,2,A
E0,01/05/2021,15:00,Brighton,Leeds,2,0,H
E0,01/05/2021,17:30,Chelsea,Fulham,2,0,H
E0,01/05/2021,20:00,Everton,Aston Villa,1,2,A
E0,02/05/2021,14:00,Newcastle,Arsenal,0,2,A
E0,02/05/2021,19:15,Tottenham,Sheffield United,4,0,H
E0,03/05/2021,18:00,West Brom,Wolves,1,1,D
E0,03/05/2021,20:15,Burnley,West Ham,1,2,A
E0,07/05/2021,20:00,Leicester,Newcastle,2,4,A
E0,08/05/2021,12:30,Leeds,Tottenham,3,1,H
E0,08/05/2021,15:00,Sheffield United,Crystal Palace,0,2,A
E0,08/05/2021,17:30,Man City,Chelsea,1,2,A
E0,08/05/2021,20:15,Liverpool,Southampton,2,0,H
E0,09/05/2021,12:00,Wolves,Brighton,2,1,H
E0,09/05/2021,14:05,Aston Villa,Man United,1,3,A
E0,09/05/2021,16:30,West Ham,Everton,0,1,A
E0,09/05/2021,19:00,Arsenal,West Brom,3,1,H
E0,10/05/2021,20:00,Fulham,Burnley,0,2,A
E0,11/05/2021,18:00,Man United,Leicester,1,2,A
E0,11/05/2021,20:15,Southampton,Crystal Palace,3,1,H
E0,12/05/2021,20:15,Chelsea,Arsenal,0,1,A
E0,13/05/2021,18:00,Aston Villa,Everton,0,0,D
E0,13/05/2021,20:15,Man United,Liverpool,2,4,A
E0,14/05/2021,20:00,Newcastle,Man City,3,4,A
E0,15/05/2021,12:30,Burnley,Leeds,0,4,A
E0,15/05/2021,15:00,Southampton,Fulham,3,1,H
E0,15/05/2021,20:00,Brighton,West Ham,1,1,D
E0,16/05/2021,12:00,Crystal Palace,Aston Villa,3,2,H
E0,16/05/2021,14:05,Tottenham,Wolves,2,0,H
E0,16/05/2021,16:30,West Brom,Liverpool,1,2,A
E0,16/05/2021,19:00,Everton,Sheffield United,0,1,A
E0,18/05/2021,18:00,Man United,Fulham,1,1,D
E0,18/05/2021,18:00,Southampton,Leeds,0,2,A
E0,18/05/2021,19:00,Brighton,Man City,3,2,H
E0,18/05/2021,20:15,Chelsea,Leicester,2,1,H
E0,19/05/2021,18:00,Newcastle,Sheffield United,1,0,H
E0,19/05/2021,18:00,Tottenham,Aston Villa,1,2,A
E0,19/05/2021,18:00,Everton,Wolves,1,0,H
E0,19/05/2021,19:00,Crystal Palace,Arsenal,1,3,A
E0,19/05/2021,20:15,West Brom,West Ham,1,3,A
E0,19/05/2021,20:15,Burnley,Liverpool,0,3,A
E0,23/05/2021,16:00,Fulham,Newcastle,0,2,A
E0,23/05/2021,16:00,Aston Villa,Chelsea,2,1,H
E0,23/05/2021,16:00,Liverpool,Crystal Palace,2,0,H
E0,23/05/2021,16:00,Man City,Everton,5,0,H
E0,23/05/2021,16:00,Arsenal,Brighton,2,0,H
E0,23/05/2021,16:00,Sheffield United,Burnley,1,0,H
E0,23/05/2021,16:00,Leicester,Tottenham,2,4,A
E0,23/05/2021,16:00,West Ham,Southampton,3,0,H
E0,23/05/2021,16:00,Leeds,West Brom,3,1,H
E0,23/05/2021,16:00,Wolves,Man United,1,2,A
