Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E0,16/10/2022,14:00,Aston Villa,Chelsea,0,2,A
E0,16/10/2022,16:30,Liverpool,Man City,1,0,H
E0,18/10/2022,19:30,Brighton,Nott'm Forest,0,0,D
E0,18/10/2022,20:15,Crystal Palace,Wolves,2,1,H
E0,19/10/2022,19:30,Liverpool,West Ham,1,0,H
E0,19/10/2022,19:30,Newcastle,Everton,1,0,H
E0,19/10/2022,19:30,Brentford,Chelsea,0,0,D
E0,19/10/2022,19:30,Bournemouth,Southampton,0,1,A
E0,19/10/2022,20:15,Man United,Tottenham,2,0,H
E0,20/10/2022,19:30,Fulham,Aston Villa,3,0,H
E0,20/10/2022,20:15,Leicester,Leeds,2,0,H
E0,22/10/2022,12:30,Nott'm Forest,Liverpool,1,0,H
E0,22/10/2022,15:00,Man City,Brighton,3,1,H
E0,22/10/2022,15:00,Everton,Crystal Palace,3,0,H
E0,22/10/2022,17:30,Chelsea,Man United,1,1,D
E0,23/10/2022,14:00,Southampton,Arsenal,1,1,D
E0,23/10/2022,14:00,Leeds,Fulham,2,3,A
E0,23/10/2022,14:00,Aston Villa,Brentford,4,0,H
E0,23/10/2022,14:00,Wolves,Leicester,0,4,A
E0,23/10/2022,16:30,Tottenham,Newcastle,1,2,A
E0,24/10/2022,20:00,West Ham,Bournemouth,2,0,H
E0,29/10/2022,12:30,Leicester,Man City,0,1,A
E0,29/10/2022,15:00,Newcastle,Aston Villa,4,0,H
E0,29/10/2022,15:00,Crystal Palace,Southampton,1,0,H
E0,29/10/2022,15:00,Brighton,Chelsea,4,1,H
E0,29/10/2022,15:00,Brentford,Wolves,1,1,D
E0,29/10/2022,15:00,Bournemouth,Tottenham,2,3,A
E0,29/10/2022,17:30,Fulham,Everton,0,0,D
E0,29/10/2022,19:45,Liverpool,Leeds,1,2,A
E0,30/10/2022,14:00,Arsenal,Nott'm Forest,5,0,H
E0,30/10/2022,16:15,Man United,West Ham,1,0,H
E0,05/11/2022,15:00,Wolves,Brighton,2,3,A
E0,05/11/2022,15:00,Nott'm Forest,Brentford,2,2,D
E0,05/11/2022,15:00,Man City,Fulham,2,1,H
E0,05/11/2022,15:00,Leeds,Bournemouth,4,3,H
E0,05/11/2022,17:30,Everton,Leicester,0,2,A
E0,06/11/2022,12:00,Chelsea,Arsenal,0,1,A
E0,06/11/2022,14:00,West Ham,Crystal Palace,1,2,A
E0,06/11/2022,14:00,Southampton,Newcastle,1,4,A
E0,06/11/2022,14:00,Aston Villa,Man United,3,1,H
E0,06/11/2022,16:30,Tottenham,Liverpool,1,2,A
E0,12/11/2022,12:30,Man City,Brentford,1,2,A
E0,12/11/2022,15:00,West Ham,Leicester,0,2,A
E0,12/11/2022,15:00,Tottenham,Leeds,4,3,H
E0,12/11/2022,15:00,Nott'm Forest,Crystal Palace,1,0,H
E0,12/11/2022,15:00,Liverpool,Southampton,3,1,H
E0,12/11/2022,15:00,Bournemouth,Everton,3,0,H
E0,12/11/2022,17:30,Newcastle,Chelsea,1,0,H
E0,12/11/2022,19:45,Wolves,Arsenal,0,2,A
E0,13/11/2022,14:00,Brighton,Aston Villa,1,2,A
E0,13/11/2022,16:30,Fulham,Man United,1,2,A
E0,26/12/2022,12:30,Brentford,Tottenham,2,2,D
E0,26/12/2022,15:00,Southampton,Brighton,1,3,A
E0,26/12/2022,15:00,Leicester,Newcastle,0,3,A
E0,26/12/2022,15:00,Everton,Wolves,1,2,A
E0,26/12/2022,15:00,Crystal Palace,Fulham,0,3,A
E0,26/12/2022,17:30,Aston Villa,Liverpool,1,3,A
E0,26/12/2022,20:00,Arsenal,West Ham,3,1,H
E0,27/12/2022,17:30,Chelsea,Bournemouth,2,0,H
E0,27/12/2022,20:00,Man United,Nott'm Forest,3,0,H
E0,28/12/2022,20:00,Leeds,Man City,1,3,A
E0,30/12/2022,19:45,West Ham,Brentford,0,2,A
E0,30/12/2022,20:00,Liverpool,Leicester,2,1,H
E0,31/12/2022,12:30,Wolves,Man United,0,1,A
E0,31/12/2022,15:00,Newcastle,Leeds,0,0,D
E0,31/12/2022,15:00,Man City,Everton,1,1,D
E0,31/12/2022,15:00,Fulham,Southampton,2,1,H
E0,31/12/2022,15:00,Bournemouth,Crystal Palace,0,2,A
E0,31/12/2022,17:30,Brighton,Arsenal,2,4,A
E0,01/01/2023,14:00,Tottenham,Aston Villa,0,2,A
E0,01/01/2023,16:30,Nott'm Forest,Chelsea,1,1,D
E0,02/01/2023,17:30,Brentford,Liverpool,3,1,H
E0,03/01/2023,19:45,Leicester,Fulham,0,1,A
E0,03/01/2023,19:45,Everton,Brighton,1,4,A
E0,03/01/2023,19:45,Arsenal,Newcastle,0,0,D
E0,03/01/2023,20:00,Man United,Bournemouth,3,0,H
E0,04/01/2023,19:30,Southampton,Nott'm Forest,0,1,A
E0,04/01/2023,19:45,Leeds,West Ham,2,2,D
E0,04/01/2023,20:00,Crystal Palace,Tottenham,0,4,A
E0,04/01/2023,20:00,Aston Villa,Wolves,1,1,D
E0,05/01/2023,20:00,Chelsea,Man City,0,1,A
E0,12/01/2023,20:00,Fulham,Chelsea,2,1,H
E0,13/01/2023,20:00,Aston Villa,Leeds,2,1,H
E0,14/01/2023,12:30,Man United,Man City,2,1,H
E0,14/01/2023,15:00,Wolves,West Ham,1,0,H
E0,14/01/2023,15:00,Nott'm Forest,Leicester,2,0,H
E0,14/01/2023,15:00,Everton,Southampton,1,2,A
E0,14/01/2023,15:00,Brighton,Liverpool,3,0,H
E0,14/01/2023,17:30,Brentford,Bournemouth,2,0,H
E0,15/01/2023,14:00,Newcastle,Fulham,1,0,H
E0,15/01/2023,14:00,Chelsea,Crystal Palace,1,0,H
E0,15/01/2023,16:30,Tottenham,Arsenal,0,2,A
E0,18/01/2023,20:00,Crystal Palace,Man United,1,1,D
E0,19/01/2023,20:00,Man City,Tottenham,4,2,H
E0,21/01/2023,12:30,Liverpool,Chelsea,0,0,D
E0,21/01/2023,15:00,West Ham,Everton,2,0,H
E0,21/01/2023,15:00,Southampton,Aston Villa,0,1,A
E0,21/01/2023,15:00,Leicester,Brighton,2,2,D
E0,21/01/2023,15:00,Bournemouth,Nott'm Forest,1,1,D
E0,21/01/2023,17:30,Crystal Palace,Newcastle,0,0,D
E0,22/01/2023,14:00,Man City,Wolves,3,0,H
E0,22/01/2023,14:00,Leeds,Brentford,0,0,D
E0,22/01/2023,16:30,Arsenal,Man United,3,2,H
E0,23/01/2023,20:15,Fulham,Tottenham,0,1,A
E0,03/02/2023,20:00,Chelsea,Fulham,0,0,D
E0,04/02/2023,12:30,Everton,Arsenal,1,0,H
E0,04/02/2023,15:00,Wolves,Liverpool,3,0,H
E0,04/02/2023,15:00,Man United,Crystal Palace,2,1,H
E0,04/02/2023,15:00,Brighton,Bournemouth,1,0,H
E0,04/02/2023,15:00,Brentford,Southampton,3,0,H
E0,04/02/2023,15:00,Aston Villa,Leicester,2,4,A
E0,04/02/2023,17:30,Newcastle,West Ham,1,1,D
E0,05/02/2023,14:00,Nott'm Forest,Leeds,1,0,H
E0,05/02/2023,16:30,Tottenham,Man City,1,0,H
E0,08/02/2023,20:00,Man United,Leeds,2,2,D
E0,11/02/2023,12:30,West Ham,Chelsea,1,1,D
E0,11/02/2023,15:00,Southampton,Wolves,1,2,A
E0,11/02/2023,15:00,Leicester,Tottenham,4,1,H
E0,11/02/2023,15:00,Fulham,Nott'm Forest,2,0,H
E0,11/02/2023,15:00,Crystal Palace,Brighton,1,1,D
E0,11/02/2023,15:00,Arsenal,Brentford,1,1,D
E0,11/02/2023,17:30,Bournemouth,Newcastle,1,1,D
E0,12/02/2023,14:00,Leeds,Man United,0,2,A
E0,12/02/2023,16:30,Man City,Aston Villa,3,1,H
E0,13/02/2023,20:00,Liverpool,Everton,2,0,H
E0,15/02/2023,19:30,Arsenal,Man City,1,3,A
E0,18/02/2023,12:30,Aston Villa,Arsenal,2,4,A
E0,18/02/2023,15:00,Wolves,Bournemouth,0,1,A
E0,18/02/2023,15:00,Nott'm Forest,Man City,1,1,D
E0,18/02/2023,15:00,Everton,Leeds,1,0,H
E0,18/02/2023,15:00,Chelsea,Southampton,0,1,A
E0,18/02/2023,15:00,Brighton,Fulham,0,1,A
E0,18/02/2023,15:00,Brentford,Crystal Palace,1,1,D
E0,18/02/2023,17:30,Newcastle,Liverpool,0,2,A
E0,19/02/2023,14:00,Man United,Leicester,3,0,H
E0,19/02/2023,16:30,Tottenham,West Ham,2,0,H
E0,24/02/2023,20:00,Fulham,Wolves,1,1,D
E0,25/02/2023,15:00,West Ham,Nott'm Forest,4,0,H
E0,25/02/2023,15:00,Leicester,Arsenal,0,1,A
E0,25/02/2023,15:00,Leeds,Southampton,1,0,H
E0,25/02/2023,15:00,Everton,Aston Villa,0,2,A
E0,25/02/2023,17:30,Bournemouth,Man City,1,4,A
E0,25/02/2023,19:45,Crystal Palace,Liverpool,0,0,D
E0,26/02/2023,13:30,Tottenham,Chelsea,2,0,H
E0,01/03/2023,19:45,Arsenal,Everton,4,0,H
E0,01/03/2023,20:00,Liverpool,Wolves,2,0,H
E0,04/03/2023,12:30,Man City,Newcastle,2,0,H
E0,04/03/2023,15:00,Wolves,Tottenham,1,0,H
E0,04/03/2023,15:00,Chelsea,Leeds,1,0,H
E0,04/03/2023,15:00,Brighton,West Ham,4,0,H
E0,04/03/2023,15:00,Aston Villa,Crystal Palace,1,0,H
E0,04/03/2023,15:00,Arsenal,Bournemouth,3,2,H
E0,04/03/2023,17:30,Southampton,Leicester,1,0,H
E0,05/03/2023,14:00,Nott'm Forest,Everton,2,2,D
E0,05/03/2023,16:30,Liverpool,Man United,7,0,H
E0,06/03/2023,20:00,Brentford,Fulham,3,2,H
E0,11/03/2023,12:30,Bournemouth,Liverpool,1,0,H
E0,11/03/2023,15:00,Tottenham,Nott'm Forest,3,1,H
E0,11/03/2023,15:00,Leicester,Chelsea,1,3,A
E0,11/03/2023,15:00,Leeds,Brighton,2,2,D
E0,11/03/2023,15:00,Everton,Brentford,1,0,H
E0,11/03/2023,17:30,Crystal Palace,Man City,0,1,A
E0,12/03/2023,14:00,West Ham,Aston Villa,1,1,D
E0,12/03/2023,14:00,Man United,Southampton,0,0,D
E0,12/03/2023,14:00,Fulham,Arsenal,0,3,A
E0,12/03/2023,16:30,Newcastle,Wolves,2,1,H
E0,15/03/2023,19:30,Brighton,Crystal Palace,1,0,H
E0,15/03/2023,19:30,Southampton,Brentford,0,2,A
E0,17/03/2023,20:00,Nott'm Forest,Newcastle,1,2,A
E0,18/03/2023,15:00,Wolves,Leeds,2,4,A
E0,18/03/2023,15:00,Southampton,Tottenham,3,3,D
E0,18/03/2023,15:00,Brentford,Leicester,1,1,D
E0,18/03/2023,15:00,Aston Villa,Bournemouth,3,0,H
E0,18/03/2023,17:30,Chelsea,Everton,2,2,D
E0,19/03/2023,14:00,Arsenal,Crystal Palace,4,1,H
E0,01/04/2023,12:30,Man City,Liverpool,4,1,H
E0,01/04/2023,15:00,Nott'm Forest,Wolves,1,1,D
E0,01/04/2023,15:00,Crystal Palace,Leicester,2,1,H
E0,01/04/2023,15:00,Brighton,Brentford,3,3,D
E0,01/04/2023,15:00,Bournemouth,Fulham,2,1,H
E0,01/04/2023,15:00,Arsenal,Leeds,4,1,H
E0,01/04/2023,17:30,Chelsea,Aston Villa,0,2,A
E0,02/04/2023,14:00,West Ham,Southampton,1,0,H
E0,02/04/2023,16:30,Newcastle,Man United,2,0,H
E0,03/04/2023,20:00,Everton,Tottenham,1,1,D
E0,04/04/2023,19:45,Leicester,Aston Villa,1,2,A
E0,04/04/2023,19:45,Leeds,Nott'm Forest,2,1,H
E0,04/04/2023,19:45,Bournemouth,Brighton,0,2,A
E0,04/04/2023,20:00,Chelsea,Liverpool,0,0,D
E0,05/04/2023,20:00,West Ham,Newcastle,1,5,A
E0,05/04/2023,20:00,Man United,Brentford,1,0,H
E0,08/04/2023,12:30,Man United,Everton,2,0,H
E0,08/04/2023,15:00,Wolves,Chelsea,1,0,H
E0,08/04/2023,15:00,Tottenham,Brighton,2,1,H
E0,08/04/2023,15:00,Leicester,Bournemouth,0,1,A
E0,08/04/2023,15:00,Fulham,West Ham,0,1,A
E0,08/04/2023,15:00,Brentford,Newcastle,1,2,A
E0,08/04/2023,15:00,Aston Villa,Nott'm Forest,2,0,H
E0,08/04/2023,17:30,Southampton,Man City,1,4,A
E0,09/04/2023,14:00,Leeds,Crystal Palace,1,5,A
E0,09/04/2023,16:30,Liverpool,Arsenal,2,2,D
E0,15/04/2023,12:30,Aston Villa,Newcastle,3,0,H
E0,15/04/2023,15:00,Wolves,Brentford,2,0,H
E0,15/04/2023,15:00,Southampton,Crystal Palace,0,2,A
E0,15/04/2023,15:00,Everton,Fulham,1,3,A
E0,15/04/2023,15:00,Chelsea,Brighton,1,2,A
E0,15/04/2023,15:15,Tottenham,Bournemouth,2,3,A
E0,15/04/2023,17:30,Man City,Leicester,3,1,H
E0,16/04/2023,14:00,West Ham,Arsenal,2,2,D
E0,16/04/2023,16:30,Nott'm Forest,Man United,0,2,A
E0,17/04/2023,20:00,Leeds,Liverpool,1,6,A
E0,21/04/2023,20:00,Arsenal,Southampton,3,3,D
E0,22/04/2023,12:30,Fulham,Leeds,2,1,H
E0,22/04/2023,15:00,Liverpool,Nott'm Forest,3,2,H
E0,22/04/2023,15:00,Leicester,Wolves,2,1,H
E0,22/04/2023,15:00,Crystal Palace,Everton,0,0,D
E0,22/04/2023,15:00,Brentford,Aston Villa,1,1,D
E0,23/04/2023,14:00,Newcastle,Tottenham,6,1,H
E0,23/04/2023,14:00,Bournemouth,West Ham,0,4,A
E0,25/04/2023,19:30,Wolves,Crystal Palace,2,0,H
E0,25/04/2023,19:45,Aston Villa,Fulham,1,0,H
E0,25/04/2023,20:00,Leeds,Leicester,1,1,D
E0,26/04/2023,19:30,Nott'm Forest,Brighton,3,1,H
E0,26/04/2023,19:45,Chelsea,Brentford,0,2,A
E0,26/04/2023,19:45,West Ham,Liverpool,1,2,A
E0,26/04/2023,20:00,Man City,Arsenal,4,1,H
E0,27/04/2023,19:45,Southampton,Bournemouth,0,1,A
E0,27/04/2023,19:45,Everton,Newcastle,1,4,A
E0,27/04/2023,20:15,Tottenham,Man United,2,2,D
E0,29/04/2023,12:45,Crystal Palace,West Ham,4,3,H
E0,29/04/2023,15:00,Brighton,Wolves,6,0,H
E0,29/04/2023,15:00,Brentford,Nott'm Forest,2,1,H
E0,30/04/2023,14:00,Newcastle,Southampton,3,1,H
E0,30/04/2023,14:00,Man United,Aston Villa,1,0,H
E0,30/04/2023,14:00,Fulham,Man City,1,2,A
E0,30/04/2023,14:00,Bournemouth,Leeds,4,1,H
E0,30/04/2023,16:30,Liverpool,Tottenham,4,3,H
E0,01/05/2023,20:00,Leicester,Everton,2,2,D
E0,02/05/2023,20:00,Arsenal,Chelsea,3,1,H
E0,03/05/2023,20:00,Man City,West Ham,3,0,H
E0,03/05/2023,20:00,Liverpool,Fulham,1,0,H
E0,04/05/2023,20:00,Brighton,Man United,1,0,H
E0,06/05/2023,15:00,Wolves,Aston Villa,1,0,H
E0,06/05/2023,15:00,Tottenham,Crystal Palace,1,0,H
E0,06/05/2023,15:00,Man City,Leeds,2,1,H
E0,06/05/2023,15:00,Bournemouth,Chelsea,1,3,A
E0,06/05/2023,17:30,Liverpool,Brentford,1,0,H
E0,07/05/2023,16:30,Newcastle,Arsenal,0,2,A
E0,07/05/2023,19:00,West Ham,Man United,1,0,H
E0,08/05/2023,15:00,Fulham,Leicester,5,3,H
E0,08/05/2023,17:30,Brighton,Everton,1,5,A
E0,08/05/2023,20:00,Nott'm Forest,Southampton,4,3,H
E0,13/05/2023,12:30,Leeds,Newcastle,2,2,D
E0,13/05/2023,15:00,Southampton,Fulham,0,2,A
E0,13/05/2023,15:00,Man United,Wolves,2,0,H
E0,13/05/2023,15:00,Crystal Palace,Bournemouth,2,0,H
E0,13/05/2023,15:00,Chelsea,Nott'm Forest,2,2,D
E0,13/05/2023,15:00,Aston Villa,Tottenham,2,1,H
E0,14/05/2023,14:00,Everton,Man City,0,3,A
E0,14/05/2023,14:00,Brentford,West Ham,2,0,H
E0,14/05/2023,16:30,Arsenal,Brighton,0,3,A
E0,15/05/2023,20:00,Leicester,Liverpool,0,3,A
E0,18/05/2023,19:30,Newcastle,Brighton,4,1,H
E0,20/05/2023,12:30,Tottenham,Brentford,1,3,A
E0,20/05/2023,15:00,Wolves,Everton,1,1,D
E0,20/05/2023,15:00,Liverpool,Aston Villa,1,1,D
E0,20/05/2023,15:00,Fulham,Crystal Palace,2,2,D
E0,20/05/2023,15:00,Bournemouth,Man United,0,1,A
E0,20/05/2023,17:30,Nott'm Forest,Arsenal,1,0,H
E0,21/05/2023,13:30,West Ham,Leeds,3,1,H
E0,21/05/2023,14:00,Brighton,Southampton,3,1,H
E0,21/05/2023,16:00,Man City,Chelsea,1,0,H
E0,22/05/2023,20:00,Newcastle,Leicester,0,0,D
E0,24/05/2023,20:00,Brighton,Man City,1,1,D
E0,25/05/2023,20:00,Man United,Chelsea,4,1,H
E0,28/05/2023,16:30,Southampton,Liverpool,4,4,D
E0,28/05/2023,16:30,Man United,Fulham,2,1,H
E0,28/05/2023,16:30,Leicester,West Ham,2,1,H
E0,28/05/2023,16:30,Leeds,Tottenham,1,4,A
E0,28/05/2023,16:30,Everton,Bournemouth,1,0,H
E0,28/05/2023,16:30,Crystal Palace,Nott'm Forest,1,1,D
E0,28/05/2023,16:30,Chelsea,Newcastle,1,1,D
E0,28/05/2023,16:30,Brentford,Man City,1,0,H
E0,28/05/2023,16:30,Aston Villa,Brighton,2,1,H
E0,28/05/2023,16:30,Arsenal,Wolves,5,0,H
