Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E0,16/12/2021,20:00,Liverpool,Newcastle,3,1,H
E0,18/12/2021,17:30,Leeds,Arsenal,1,4,A
E0,19/12/2021,14:00,Wolves,Chelsea,0,0,D
E0,19/12/2021,14:00,Newcastle,Man City,0,4,A
E0,19/12/2021,16:30,Tottenham,Liverpool,2,2,D
E0,26/12/2021,15:00,West Ham,Southampton,2,3,A
E0,26/12/2021,15:00,Tottenham,Crystal Palace,3,0,H
E0,26/12/2021,15:00,Norwich,Arsenal,0,5,A
E0,26/12/2021,15:00,Man City,Leicester,6,3,H
E0,26/12/2021,17:30,Aston Villa,Chelsea,1,3,A
E0,26/12/2021,20:00,Brighton,Brentford,2,0,H
E0,27/12/2021,20:00,Newcastle,Man United,1,1,D
E0,28/12/2021,15:00,Crystal Palace,Norwich,3,0,H
E0,28/12/2021,15:00,Watford,West Ham,1,4,A
E0,28/12/2021,15:00,Southampton,Tottenham,1,1,D
E0,28/12/2021,20:00,Leicester,Liverpool,1,0,H
E0,29/12/2021,19:30,Chelsea,Brighton,1,1,D
E0,29/12/2021,20:15,Brentford,Man City,0,1,A
E0,30/12/2021,20:15,Man United,Burnley,3,1,H
E0,01/01/2022,12:30,Arsenal,Man City,1,2,A
E0,01/01/2022,15:00,Watford,Tottenham,0,1,A
E0,01/01/2022,17:30,Crystal Palace,West Ham,2,3,A
E0,02/01/2022,14:00,Leeds,Burnley,3,1,H
E0,02/01/2022,14:00,Everton,Brighton,2,3,A
E0,02/01/2022,14:00,Brentford,Aston Villa,2,1,H
E0,02/01/2022,16:30,Chelsea,Liverpool,2,2,D
E0,03/01/2022,17:30,Man United,Wolves,0,1,A
E0,11/01/2022,19:45,Southampton,Brentford,4,1,H
E0,12/01/2022,19:45,West Ham,Norwich,2,0,H
E0,14/01/2022,20:00,Brighton,Crystal Palace,1,1,D
E0,15/01/2022,12:30,Man City,Chelsea,1,0,H
E0,15/01/2022,15:00,Wolves,Southampton,3,1,H
E0,15/01/2022,15:00,Norwich,Everton,2,1,H
E0,15/01/2022,15:00,Newcastle,Watford,1,1,D
E0,15/01/2022,17:30,Aston Villa,Man United,2,2,D
E0,16/01/2022,14:00,West Ham,Leeds,2,3,A
E0,16/01/2022,14:00,Liverpool,Brentford,3,0,H
E0,18/01/2022,20:00,Brighton,Chelsea,1,1,D
E0,19/01/2022,19:30,Leicester,Tottenham,2,3,A
E0,19/01/2022,20:00,Brentford,Man United,1,3,A
E0,21/01/2022,20:00,Watford,Norwich,0,3,A
E0,22/01/2022,12:30,Everton,Aston Villa,0,1,A
E0,22/01/2022,15:00,Man United,West Ham,1,0,H
E0,22/01/2022,15:00,Leeds,Newcastle,0,1,A
E0,22/01/2022,15:00,Brentford,Wolves,1,2,A
E0,22/01/2022,17:30,Southampton,Man City,1,1,D
E0,23/01/2022,14:00,Leicester,Brighton,1,1,D
E0,23/01/2022,14:00,Crystal Palace,Liverpool,1,3,A
E0,23/01/2022,14:00,Arsenal,Burnley,0,0,D
E0,23/01/2022,16:30,Chelsea,Tottenham,2,0,H
E0,05/02/2022,18:00,Burnley,Watford,0,0,D
E0,08/02/2022,19:45,Newcastle,Everton,3,1,H
E0,08/02/2022,19:45,West Ham,Watford,1,0,H
E0,08/02/2022,20:00,Burnley,Man United,1,1,D
E0,09/02/2022,19:45,Man City,Brentford,2,0,H
E0,09/02/2022,19:45,Tottenham,Southampton,2,3,A
E0,09/02/2022,19:45,Norwich,Crystal Palace,1,1,D
E0,09/02/2022,20:00,Aston Villa,Leeds,3,3,D
E0,10/02/2022,19:45,Liverpool,Leicester,2,0,H
E0,10/02/2022,19:45,Wolves,Arsenal,0,1,A
E0,12/02/2022,12:30,Man United,Southampton,1,1,D
E0,12/02/2022,15:00,Watford,Brighton,0,2,A
E0,12/02/2022,15:00,Everton,Leeds,3,0,H
E0,12/02/2022,15:00,Brentford,Crystal Palace,0,0,D
E0,12/02/2022,17:30,Norwich,Man City,0,4,A
E0,13/02/2022,14:00,Tottenham,Wolves,0,2,A
E0,13/02/2022,14:00,Newcastle,Aston Villa,1,0,H
E0,13/02/2022,14:00,Burnley,Liverpool,0,1,A
E0,13/02/2022,16:30,Leicester,West Ham,2,2,D
E0,15/02/2022,20:15,Man United,Brighton,2,0,H
E0,19/02/2022,12:30,West Ham,Newcastle,1,1,D
E0,19/02/2022,15:00,Southampton,Everton,2,0,H
E0,19/02/2022,15:00,Liverpool,Norwich,3,1,H
E0,19/02/2022,15:00,Crystal Palace,Chelsea,0,1,A
E0,19/02/2022,15:00,Brighton,Burnley,0,3,A
E0,19/02/2022,15:00,Aston Villa,Watford,0,1,A
E0,19/02/2022,15:00,Arsenal,Brentford,2,1,H
E0,19/02/2022,17:30,Man City,Tottenham,2,3,A
E0,20/02/2022,14:00,Leeds,Man United,2,4,A
E0,20/02/2022,16:30,Wolves,Leicester,2,1,H
E0,23/02/2022,19:30,Watford,Crystal Palace,1,4,A
E0,23/02/2022,19:30,Burnley,Tottenham,1,0,H
E0,23/02/2022,19:45,Liverpool,Leeds,6,0,H
E0,24/02/2022,19:45,Arsenal,Wolves,2,1,H
E0,25/02/2022,20:00,Southampton,Norwich,2,0,H
E0,26/02/2022,12:30,Leeds,Tottenham,0,4,A
E0,26/02/2022,15:00,Man United,Watford,0,0,D
E0,26/02/2022,15:00,Crystal Palace,Burnley,1,1,D
E0,26/02/2022,15:00,Brentford,Newcastle,0,2,A
E0,26/02/2022,15:30,Brighton,Aston Villa,0,2,A
E0,26/02/2022,17:30,Everton,Man City,0,1,A
E0,27/02/2022,14:00,West Ham,Wolves,1,0,H
E0,01/03/2022,19:45,Burnley,Leicester,0,2,A
E0,05/03/2022,12:30,Leicester,Leeds,1,0,H
E0,05/03/2022,15:00,Wolves,Crystal Palace,0,2,A
E0,05/03/2022,15:00,Norwich,Brentford,1,3,A
E0,05/03/2022,15:00,Newcastle,Brighton,2,1,H
E0,05/03/2022,15:00,Burnley,Chelsea,0,4,A
E0,05/03/2022,15:00,Aston Villa,Southampton,4,0,H
E0,05/03/2022,17:30,Liverpool,West Ham,1,0,H
E0,06/03/2022,14:00,Watford,Arsenal,2,3,A
E0,06/03/2022,16:30,Man City,Man United,4,1,H
E0,07/03/2022,20:00,Tottenham,Everton,5,0,H
E0,10/03/2022,19:30,Wolves,Watford,4,0,H
E0,10/03/2022,19:30,Norwich,Chelsea,1,3,A
E0,10/03/2022,19:30,Southampton,Newcastle,1,2,A
E0,10/03/2022,19:45,Leeds,Aston Villa,0,3,A
E0,12/03/2022,12:30,Brighton,Liverpool,0,2,A
E0,12/03/2022,15:00,Brentford,Burnley,2,0,H
E0,12/03/2022,17:30,Man United,Tottenham,3,2,H
E0,13/03/2022,14:00,West Ham,Aston Villa,2,1,H
E0,13/03/2022,14:00,Southampton,Watford,1,2,A
E0,13/03/2022,14:00,Leeds,Norwich,2,1,H
E0,13/03/2022,14:00,Everton,Wolves,0,1,A
E0,13/03/2022,14:00,Chelsea,Newcastle,1,0,H
E0,13/03/2022,16:30,Arsenal,Leicester,2,0,H
E0,14/03/2022,20:00,Crystal Palace,Man City,0,0,D
E0,16/03/2022,19:30,Brighton,Tottenham,0,2,A
E0,16/03/2022,20:15,Arsenal,Liverpool,0,2,A
E0,17/03/2022,19:45,Everton,Newcastle,1,0,H
E0,18/03/2022,20:00,Wolves,Leeds,2,3,A
E0,19/03/2022,12:30,Aston Villa,Arsenal,0,1,A
E0,20/03/2022,14:00,Leicester,Brentford,2,1,H
E0,20/03/2022,16:30,Tottenham,West Ham,3,1,H
E0,02/04/2022,12:30,Liverpool,Watford,2,0,H
E0,02/04/2022,15:00,Brighton,Norwich,0,0,D
E0,02/04/2022,15:00,Burnley,Man City,0,2,A
E0,02/04/2022,15:00,Chelsea,Brentford,1,4,A
E0,02/04/2022,15:00,Leeds,Southampton,1,1,D
E0,02/04/2022,15:00,Wolves,Aston Villa,2,1,H
E0,02/04/2022,17:30,Man United,Leicester,1,1,D
E0,03/04/2022,14:00,West Ham,Everton,2,1,H
E0,03/04/2022,16:30,Tottenham,Newcastle,5,1,H
E0,04/04/2022,20:00,Crystal Palace,Arsenal,3,0,H
E0,06/04/2022,19:30,Burnley,Everton,3,2,H
E0,08/04/2022,20:00,Newcastle,Wolves,1,0,H
E0,09/04/2022,12:30,Everton,Man United,1,0,H
E0,09/04/2022,15:00,Arsenal,Brighton,1,2,A
E0,09/04/2022,15:00,Southampton,Chelsea,0,6,A
E0,09/04/2022,15:00,Watford,Leeds,0,3,A
E0,09/04/2022,17:30,Aston Villa,Tottenham,0,4,A
E0,10/04/2022,14:00,Brentford,West Ham,2,0,H
E0,10/04/2022,14:00,Leicester,Crystal Palace,2,1,H
E0,10/04/2022,14:00,Norwich,Burnley,2,0,H
E0,10/04/2022,16:30,Man City,Liverpool,2,2,D
E0,16/04/2022,12:30,Tottenham,Brighton,0,1,A
E0,16/04/2022,15:00,Man United,Norwich,3,2,H
E0,16/04/2022,15:00,Southampton,Arsenal,1,0,H
E0,16/04/2022,15:00,Watford,Brentford,1,2,A
E0,17/04/2022,14:15,Newcastle,Leicester,2,1,H
E0,17/04/2022,14:15,West Ham,Burnley,1,1,D
E0,19/04/2022,20:00,Liverpool,Man United,4,0,H
E0,20/04/2022,19:45,Everton,Leicester,1,1,D
E0,20/04/2022,19:45,Newcastle,Crystal Palace,1,0,H
E0,20/04/2022,19:45,Chelsea,Arsenal,2,4,A
E0,20/04/2022,20:00,Man City,Brighton,3,0,H
E0,21/04/2022,19:45,Burnley,Southampton,2,0,H
E0,23/04/2022,12:30,Arsenal,Man United,3,1,H
E0,23/04/2022,15:00,Leicester,Aston Villa,0,0,D
E0,23/04/2022,15:00,Man City,Watford,5,1,H
E0,23/04/2022,15:00,Norwich,Newcastle,0,3,A
E0,23/04/2022,17:30,Brentford,Tottenham,0,0,D
E0,24/04/2022,14:00,Brighton,Southampton,2,2,D
E0,24/04/2022,14:00,Burnley,Wolves,1,0,H
E0,24/04/2022,14:00,Chelsea,West Ham,1,0,H
E0,24/04/2022,16:30,Liverpool,Everton,2,0,H
E0,25/04/2022,20:00,Crystal Palace,Leeds,0,0,D
E0,28/04/2022,19:45,Man United,Chelsea,1,1,D
E0,30/04/2022,12:30,Newcastle,Liverpool,0,1,A
E0,30/04/2022,15:00,Aston Villa,Norwich,2,0,H
E0,30/04/2022,15:00,Southampton,Crystal Palace,1,2,A
E0,30/04/2022,15:00,Watford,Burnley,1,2,A
E0,30/04/2022,15:00,Wolves,Brighton,0,3,A
E0,30/04/2022,17:30,Leeds,Man City,0,4,A
E0,01/05/2022,14:00,Everton,Chelsea,1,0,H
E0,01/05/2022,14:00,Tottenham,Leicester,3,1,H
E0,01/05/2022,16:30,West Ham,Arsenal,1,2,A
E0,02/05/2022,20:00,Man United,Brentford,3,0,H
E0,07/05/2022,15:00,Brentford,Southampton,3,0,H
E0,07/05/2022,15:00,Burnley,Aston Villa,1,3,A
E0,07/05/2022,15:00,Chelsea,Wolves,2,2,D
E0,07/05/2022,15:00,Crystal Palace,Watford,1,0,H
E0,07/05/2022,17:30,Brighton,Man United,4,0,H
E0,07/05/2022,19:45,Liverpool,Tottenham,1,1,D
E0,08/05/2022,14:00,Arsenal,Leeds,2,1,H
E0,08/05/2022,14:00,Leicester,Everton,1,2,A
E0,08/05/2022,14:00,Norwich,West Ham,0,4,A
E0,08/05/2022,16:30,Man City,Newcastle,5,0,H
E0,10/05/2022,20:00,Aston Villa,Liverpool,1,2,A
E0,11/05/2022,19:30,Leeds,Chelsea,0,3,A
E0,11/05/2022,19:45,Watford,Everton,0,0,D
E0,11/05/2022,19:45,Leicester,Norwich,3,0,H
E0,11/05/2022,20:15,Wolves,Man City,1,5,A
E0,12/05/2022,19:45,Tottenham,Arsenal,3,0,H
E0,15/05/2022,12:00,Tottenham,Burnley,1,0,H
E0,15/05/2022,14:00,Aston Villa,Crystal Palace,1,1,D
E0,15/05/2022,14:00,Leeds,Brighton,1,1,D
E0,15/05/2022,14:00,Watford,Leicester,1,5,A
E0,15/05/2022,14:00,West Ham,Man City,2,2,D
E0,15/05/2022,14:00,Wolves,Norwich,1,1,D
E0,15/05/2022,16:30,Everton,Brentford,2,3,A
E0,16/05/2022,20:00,Newcastle,Arsenal,2,0,H
E0,17/05/2022,19:45,Southampton,Liverpool,1,2,A
E0,19/05/2022,19:45,Everton,Crystal Palace,3,2,H
E0,19/05/2022,20:00,Aston Villa,Burnley,1,1,D
E0,19/05/2022,20:00,Chelsea,Leicester,1,1,D
E0,22/05/2022,16:00,Norwich,Tottenham,0,5,A
E0,22/05/2022,16:00,Man City,Aston Villa,3,2,H
E0,22/05/2022,16:00,Liverpool,Wolves,3,1,H
E0,22/05/2022,16:00,Leicester,Southampton,4,1,H
E0,22/05/2022,16:00,Crystal Palace,Man United,1,0,H
E0,22/05/2022,16:00,Chelsea,Watford,2,1,H
E0,22/05/2022,16:00,Burnley,Newcastle,1,2,A
E0,22/05/2022,16:00,Brighton,West Ham,3,1,H
E0,22/05/2022,16:00,Brentford,Leeds,1,2,A
E0,22/05/2022,16:00,Arsenal,Everton,5,1,H
