Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E0,13/09/2020,16:30,Fulham,Leicester,2,0,H
E0,13/09/2020,15:00,Crystal Palace,Sheffield United,4,0,H
E0,13/09/2020,14:00,Wolves,Leicester,1,3,A
E0,13/10/2020,15:00,Southampton,Newcastle,4,0,H
E0,13/12/2020,15:00,Leicester,Burnley,1,2,A
E0,13/12/2020,14:00,Man United,West Brom,1,1,D
E0,13/12/2020,16:30,Leeds,Southampton,4,0,H
E0,14/02/2021,15:00,Chelsea,Leeds,1,2,A
E0,14/02/2021,17:30,Chelsea,Leicester,0,1,A
E0,14/02/2021,16:30,Wolves,Aston Villa,1,3,A
E0,14/03/2021,15:00,Arsenal,West Ham,1,3,A
E0,14/03/2021,14:00,Chelsea,Everton,4,2,H
E0,14/03/2021,16:30,Chelsea,Wolves,2,2,D
E0,14/04/2021,15:00,Leicester,Arsenal,1,1,D
E0,14/09/2020,16:30,Everton,Aston Villa,4,2,H
E0,14/09/2020,14:00,Aston Villa,Man United,0,0,D
E0,14/11/2020,15:00,Chelsea,Man City,0,2,A
E0,14/11/2020,17:30,Man City,Sheffield United,2,2,D
E0,14/12/2020,15:00,Liverpool,West Ham,3,3,D
E0,14/12/2020,14:00,Liverpool,Sheffield United,3,2,H
E0,14/12/2020,20:00,Tottenham,Leicester,2,0,H
E0,15/01/2021,20:00,Southampton,Liverpool,0,2,A
E0,15/02/2021,20:00,West Brom,Wolves,1,0,H
E0,15/02/2021,15:00,Wolves,Sheffield United,3,2,H
E0,15/02/2021,16:30,Sheffield United,Man United,2,0,H
E0,15/03/2021,20:00,Leeds,Leicester,3,0,H
E0,15/03/2021,15:00,Southampton,Man City,1,2,A
E0,15/03/2021,14:00,Sheffield United,Chelsea,2,3,A
E0,15/05/2021,12:30,Crystal Palace,Fulham,2,0,H
E0,15/05/2021,15:00,Aston Villa,Chelsea,1,1,D
E0,15/05/2021,17:30,Newcastle,Crystal Palace,3,3,D
E0,15/09/2020,16:30,Leicester,Newcastle,0,2,A
E0,15/11/2020,16:30,West Ham,Tottenham,4,1,H
E0,15/11/2020,17:30,Brighton,Newcastle,3,0,H
E0,15/11/2020,15:00,Man City,Tottenham,4,1,H
E0,15/12/2020,15:00,Liverpool,Arsenal,0,3,A
E0,16/01/2021,15:00,Fulham,West Brom,0,1,A
E0,16/01/2021,20:00,Burnley,Southampton,2,0,H
E0,16/02/2021,15:00,Everton,Arsenal,4,2,H
E0,16/03/2021,14:00,Wolves,Southampton,4,1,H
E0,16/03/2021,15:00,Man United,Liverpool,2,2,D
E0,16/05/2021,14:00,West Ham,Burnley,4,0,H
E0,16/05/2021,15:00,Aston Villa,Wolves,0,2,A
E0,16/05/2021,17:30,Leeds,Newcastle,0,3,A
E0,16/09/2020,16:30,Chelsea,Crystal Palace,2,2,D
E0,16/09/2020,19:45,Leicester,Crystal Palace,1,1,D
E0,16/11/2020,16:30,Wolves,Brighton,0,1,A
E0,16/11/2020,15:00,Wolves,West Brom,2,1,H
E0,16/11/2020,17:30,West Brom,Arsenal,2,2,D
E0,17/01/2021,15:00,Man United,Leicester,4,2,H
E0,17/01/2021,16:30,Everton,Newcastle,3,2,H
E0,17/02/2021,15:00,Leeds,Aston Villa,4,0,H
E0,17/03/2021,15:00,Man City,Fulham,0,2,A
E0,17/03/2021,19:45,Tottenham,West Brom,2,3,A
E0,17/04/2021,15:00,Arsenal,Everton,3,0,H
E0,17/04/2021,17:30,Man United,Man City,3,3,D
E0,17/04/2021,12:30,Leicester,Man United,1,0,H
E0,17/05/2021,14:00,Liverpool,Brighton,1,3,A
E0,17/10/2020,12:30,Brighton,Man United,0,1,A
E0,17/10/2020,17:30,Tottenham,Wolves,2,0,H
E0,17/10/2020,15:00,Crystal Palace,West Ham,0,0,D
E0,17/11/2020,15:00,Arsenal,Wolves,4,2,H
E0,18/01/2021,20:00,Southampton,Burnley,3,2,H
E0,18/01/2021,15:00,Fulham,Aston Villa,2,0,H
E0,18/01/2021,16:30,Leicester,Sheffield United,4,2,H
E0,18/04/2021,16:30,Leicester,Everton,3,0,H
E0,18/04/2021,12:30,West Brom,Newcastle,2,3,A
E0,18/04/2021,15:00,Liverpool,Everton,2,2,D
E0,18/10/2020,16:30,Liverpool,Crystal Palace,0,1,A
E0,18/10/2020,14:00,Burnley,West Ham,3,1,H
E0,18/10/2020,15:00,Fulham,Man United,3,0,H
E0,18/10/2020,12:30,Everton,West Brom,3,3,D
E0,19/01/2021,20:00,Everton,Man City,0,1,A
E0,19/01/2021,19:45,Wolves,Burnley,3,3,D
E0,19/01/2021,16:30,Man City,Aston Villa,2,0,H
E0,19/03/2021,20:00,Wolves,Arsenal,1,3,A
E0,19/04/2021,15:00,Liverpool,Aston Villa,2,1,H
E0,19/04/2021,16:30,Man City,Burnley,0,3,A
E0,19/05/2021,19:45,Arsenal,Sheffield United,4,2,H
E0,19/09/2020,12:30,Leicester,Leeds,1,1,D
E0,19/09/2020,15:00,Burnley,Man City,0,3,A
E0,19/09/2020,17:30,Burnley,Liverpool,2,3,A
E0,19/10/2020,20:00,Everton,Sheffield United,3,1,H
E0,19/12/2020,15:00,Arsenal,West Brom,2,1,H
E0,19/12/2020,17:30,Southampton,Fulham,3,0,H
E0,20/01/2021,19:45,Man City,West Ham,3,1,H
E0,20/02/2021,12:30,Southampton,Wolves,1,2,A
E0,20/02/2021,15:00,Brighton,Man City,1,3,A
E0,20/03/2021,17:30,Newcastle,Everton,1,3,A
E0,20/03/2021,15:00,Leeds,Tottenham,2,3,A
E0,20/04/2021,15:00,Chelsea,Newcastle,2,1,H
E0,20/09/2020,14:00,Burnley,Newcastle,3,1,H
E0,20/09/2020,16:30,Aston Villa,Newcastle,1,0,H
E0,20/09/2020,15:00,Liverpool,West Brom,2,0,H
E0,20/10/2020,19:45,Brighton,Tottenham,3,2,H
E0,20/11/2020,20:00,Southampton,Everton,1,0,H
E0,20/12/2020,16:30,Aston Villa,Crystal Palace,2,2,D
E0,20/12/2020,16:30,Leeds,Wolves,3,0,H
E0,20/12/2020,15:00,Brighton,Arsenal,3,3,D
E0,21/02/2021,16:30,Man United,West Ham,1,2,A
E0,21/02/2021,15:00,Chelsea,Burnley,3,2,H
E0,21/02/2021,14:00,Aston Villa,Leeds,1,0,H
E0,21/03/2021,14:00,Newcastle,Brighton,1,1,D
E0,21/03/2021,15:00,Arsenal,Liverpool,2,2,D
E0,21/03/2021,16:30,Wolves,Man United,3,0,H
E0,21/03/2021,17:30,Chelsea,Southampton,3,0,H
E0,21/04/2021,15:00,Fulham,Arsenal,4,3,H
E0,21/09/2020,16:30,Arsenal,Man United,3,3,D
E0,21/09/2020,15:00,Man United,Brighton,3,0,H
E0,21/10/2020,19:45,West Ham,Crystal Palace,3,2,H
E0,21/11/2020,15:00,West Ham,Man United,0,2,A
E0,21/11/2020,17:30,West Brom,Crystal Palace,3,1,H
E0,21/12/2020,15:00,Crystal Palace,West Brom,2,2,D
E0,21/12/2020,16:30,Southampton,Man United,3,3,D
E0,21/12/2020,16:30,Crystal Palace,Everton,2,1,H
E0,22/02/2021,14:00,Leicester,Liverpool,0,3,A
E0,22/02/2021,15:00,Man City,Leicester,3,0,H
E0,22/02/2021,16:30,Newcastle,Aston Villa,4,1,H
E0,22/03/2021,15:00,West Brom,Leeds,4,0,H
E0,22/03/2021,16:30,Sheffield United,Brighton,1,1,D
E0,22/05/2021,12:30,Liverpool,Tottenham,2,2,D
E0,22/05/2021,17:30,West Brom,Tottenham,2,0,H
E0,22/05/2021,15:00,Chelsea,Brighton,0,0,D
E0,22/09/2020,15:00,Tottenham,Burnley,3,0,H
E0,22/09/2020,16:30,West Ham,Leicester,4,1,H
E0,22/11/2020,16:30,West Brom,Sheffield United,1,1,D
E0,22/11/2020,14:00,Newcastle,Man United,1,2,A
E0,22/11/2020,15:00,Leeds,Brighton,1,1,D
E0,22/12/2020,15:00,Arsenal,Southampton,1,0,H
E0,22/12/2020,16:30,Leicester,West Brom,4,0,H
E0,22/12/2020,16:30,Tottenham,Leeds,1,1,D
E0,23/01/2021,15:00,Newcastle,Liverpool,2,3,A
E0,23/02/2021,16:30,Chelsea,Sheffield United,4,1,H
E0,23/05/2021,17:30,Newcastle,Leeds,3,3,D
E0,23/05/2021,15:00,Wolves,Man City,0,3,A
E0,23/05/2021,15:00,Fulham,Crystal Palace,3,0,H
E0,23/05/2021,15:00,Everton,Brighton,1,0,H
E0,23/11/2020,14:00,Sheffield United,Arsenal,3,1,H
E0,23/11/2020,20:00,Sheffield United,Liverpool,1,1,D
E0,23/11/2020,15:00,West Brom,Aston Villa,3,0,H
E0,23/12/2020,19:45,Leicester,Wolves,2,3,A
E0,23/12/2020,16:30,Southampton,Crystal Palace,3,2,H
E0,24/01/2021,15:00,Sheffield United,Aston Villa,4,1,H
E0,24/01/2021,16:30,Newcastle,West Brom,4,2,H
E0,24/01/2021,14:00,Wolves,Crystal Palace,2,1,H
E0,24/02/2021,19:45,Man City,Everton,4,2,H
E0,24/04/2021,15:00,Tottenham,Chelsea,3,2,H
E0,24/10/2020,15:00,Liverpool,Wolves,4,0,H
E0,24/11/2020,15:00,Leeds,Man United,4,0,H
E0,25/01/2021,15:00,Sheffield United,West Ham,2,1,H
E0,25/01/2021,14:00,Aston Villa,Leicester,2,1,H
E0,25/04/2021,15:00,Tottenham,Newcastle,4,2,H
E0,25/04/2021,16:30,Crystal Palace,Liverpool,2,1,H
E0,25/04/2021,14:00,Man United,Arsenal,3,0,H
E0,25/10/2020,14:00,Everton,Tottenham,2,2,D
E0,25/10/2020,15:00,Newcastle,Burnley,3,3,D
E0,26/01/2021,14:00,Crystal Palace,Man United,0,1,A
E0,26/01/2021,19:45,Southampton,Arsenal,3,1,H
E0,26/03/2021,19:45,Man City,Crystal Palace,4,3,H
E0,26/04/2021,16:30,Sheffield United,Crystal Palace,0,1,A
E0,26/04/2021,15:00,Newcastle,Man City,1,0,H
E0,26/04/2021,14:00,Leeds,Everton,1,2,A
E0,26/09/2020,15:00,Tottenham,Sheffield United,2,1,H
E0,26/10/2020,15:00,Newcastle,Chelsea,1,2,A
E0,26/10/2020,14:00,West Ham,Everton,3,3,D
E0,26/12/2020,15:00,Wolves,Leeds,2,3,A
E0,26/12/2020,12:30,Brighton,Burnley,3,1,H
E0,26/12/2020,17:30,Man United,Chelsea,2,0,H
E0,27/01/2021,19:45,West Ham,Southampton,1,1,D
E0,27/01/2021,14:00,Everton,Wolves,4,0,H
E0,27/02/2021,15:00,Burnley,Sheffield United,0,0,D
E0,27/03/2021,15:00,Man United,Sheffield United,3,3,D
E0,27/03/2021,12:30,Brighton,West Ham,3,2,H
E0,27/03/2021,17:30,Southampton,Leeds,0,2,A
E0,27/04/2021,15:00,Chelsea,Tottenham,3,1,H
E0,27/04/2021,14:00,Arsenal,Burnley,3,0,H
E0,27/04/2021,19:45,West Brom,West Ham,1,2,A
E0,27/09/2020,14:00,Newcastle,Southampton,3,3,D
E0,27/09/2020,15:00,West Ham,Brighton,0,2,A
E0,27/09/2020,16:30,Leicester,Aston Villa,3,1,H
E0,27/10/2020,19:45,Man City,Liverpool,4,2,H
E0,27/10/2020,14:00,Man City,Leeds,1,3,A
E0,27/10/2020,15:00,Burnley,Everton,2,1,H
E0,27/11/2020,20:00,Chelsea,West Ham,1,1,D
E0,27/12/2020,14:00,Burnley,Wolves,4,2,H
E0,27/12/2020,15:00,Burnley,Leicester,3,3,D
E0,27/12/2020,16:30,Crystal Palace,Burnley,4,0,H
E0,28/02/2021,15:00,Wolves,Liverpool,0,1,A
E0,28/02/2021,14:00,West Brom,Liverpool,3,1,H
E0,28/02/2021,16:30,West Ham,Wolves,0,3,A
E0,28/03/2021,15:00,Tottenham,Crystal Palace,1,1,D
E0,28/03/2021,17:30,Fulham,Southampton,2,1,H
E0,28/03/2021,16:30,Tottenham,Southampton,2,3,A
E0,28/03/2021,14:00,Newcastle,Fulham,4,1,H
E0,28/04/2021,14:00,Everton,Leicester,0,3,A
E0,28/09/2020,20:00,Sheffield United,Fulham,2,1,H
E0,28/09/2020,15:00,Crystal Palace,Newcastle,2,1,H
E0,28/10/2020,15:00,Man City,Wolves,1,0,H
E0,28/10/2020,14:00,Arsenal,Chelsea,3,3,D
E0,28/11/2020,17:30,Everton,Leeds,2,0,H
E0,28/11/2020,15:00,Aston Villa,Man City,1,3,A
E0,28/12/2020,16:30,Newcastle,Tottenham,0,1,A
E0,28/12/2020,15:00,Fulham,West Ham,3,2,H
E0,29/03/2021,15:00,Aston Villa,Everton,4,2,H
E0,29/09/2020,15:00,Liverpool,Burnley,1,1,D
E0,29/09/2020,20:00,Sheffield United,Leeds,1,2,A
E0,29/11/2020,15:00,Fulham,Chelsea,3,0,H
E0,29/11/2020,16:30,Arsenal,Crystal Palace,3,1,H
E0,29/11/2020,14:00,Fulham,Leeds,2,0,H
E0,29/12/2020,15:00,Sheffield United,Tottenham,4,1,H
E0,29/12/2020,19:45,Newcastle,Arsenal,0,3,A
E0,30/01/2021,15:00,Liverpool,Man City,0,2,A
E0,30/03/2021,19:45,Everton,Man United,4,0,H
E0,30/09/2020,15:00,Sheffield United,Man City,3,3,D
E0,30/11/2020,16:30,Man United,Tottenham,1,2,A
E0,30/11/2020,15:00,Chelsea,Man United,2,3,A
E0,30/11/2020,14:00,Liverpool,Chelsea,0,0,D
E0,30/11/2020,20:00,Southampton,Tottenham,4,3,H
E0,30/12/2020,19:45,Tottenham,Man City,1,3,A
E0,31/01/2021,14:00,West Brom,Brighton,1,0,H
E0,31/01/2021,15:00,Wolves,West Ham,3,3,D
E0,31/01/2021,16:30,Sheffield United,Southampton,1,2,A
E0,31/10/2020,17:30,West Brom,Fulham,1,0,H
E0,31/10/2020,15:00,Chelsea,Arsenal,3,3,D
