Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E0,09/06/2020,15:00,Chelsea,Watford,2,2,D
E0,09/09/2019,16:30,Arsenal,Newcastle,3,2,H
E0,09/09/2019,20:00,Aston Villa,Everton,3,0,H
E0,09/09/2019,14:00,Everton,Aston Villa,1,1,D
E0,09/10/2019,19:45,Bournemouth,Aston Villa,1,2,A
E0,09/11/2019,15:00,Chelsea,Man City,4,2,H
E0,09/12/2019,16:30,Newcastle,Aston Villa,1,0,H
E0,09/12/2019,12:30,Wolves,Sheffield United,3,2,H
E0,10/05/2020,15:00,Liverpool,Bournemouth,3,3,D
E0,10/08/2019,15:00,Bournemouth,Leicester,1,3,A
E0,10/09/2019,14:00,Man City,West Ham,3,1,H
E0,10/09/2019,19:45,Man City,Wolves,0,0,D
E0,10/11/2019,14:00,Wolves,Arsenal,3,3,D
E0,10/11/2019,15:00,Norwich,West Ham,2,0,H
E0,11/02/2020,19:45,Tottenham,Liverpool,4,0,H
E0,11/03/2020,19:45,Southampton,Wolves,4,1,H
E0,11/04/2020,15:00,Watford,Tottenham,3,2,H
E0,11/04/2020,17:30,Everton,Sheffield United,0,1,A
E0,11/07/2020,15:00,Wolves,Everton,0,2,A
E0,11/07/2020,12:30,Wolves,Aston Villa,2,3,A
E0,11/08/2019,15:00,Tottenham,West Ham,3,0,H
E0,11/08/2019,16:30,Man United,Southampton,0,3,A
E0,11/08/2019,14:00,Burnley,Aston Villa,3,0,H
E0,11/09/2019,19:45,Bournemouth,Arsenal,4,3,H
E0,11/11/2019,14:00,Southampton,Bournemouth,4,3,H
E0,11/11/2019,15:00,Burnley,Brighton,0,3,A
E0,12/04/2020,17:30,Watford,Arsenal,2,0,H
E0,12/04/2020,15:00,Watford,Man United,3,1,H
E0,12/05/2020,19:45,Everton,Man City,0,3,A
E0,12/07/2020,15:00,West Ham,Man City,0,2,A
E0,12/07/2020,14:00,Norwich,Sheffield United,4,3,H
E0,12/08/2019,20:00,West Ham,Chelsea,1,1,D
E0,12/08/2019,15:00,Leicester,Man United,0,3,A
E0,12/10/2019,15:00,Sheffield United,Chelsea,2,1,H
E0,12/10/2019,12:30,Chelsea,Arsenal,3,3,D
E0,12/11/2019,14:00,Watford,Everton,2,1,H
E0,13/04/2020,15:00,Crystal Palace,Brighton,0,1,A
E0,13/06/2020,17:30,Leicester,West Ham,3,2,H
E0,13/06/2020,15:00,Sheffield United,Burnley,1,2,A
E0,13/06/2020,12:30,Watford,West Ham,4,0,H
E0,13/07/2020,14:00,West Ham,Man United,4,1,H
E0,13/07/2020,15:00,Man United,Chelsea,0,3,A
E0,13/08/2019,15:00,Crystal Palace,Liverpool,2,1,H
E0,13/08/2019,19:45,Brighton,Crystal Palace,4,3,H
E0,13/10/2019,16:30,Bournemouth,Burnley,4,2,H
E0,13/10/2019,14:00,West Ham,Arsenal,2,3,A
E0,13/10/2019,15:00,Southampton,Man United,1,3,A
E0,13/11/2019,14:00,Sheffield United,Norwich,0,0,D
E0,13/11/2019,19:45,Aston Villa,Arsenal,4,3,H
E0,13/12/2019,20:00,Leicester,Southampton,4,0,H
E0,14/03/2020,12:30,Wolves,Leicester,1,1,D
E0,14/03/2020,17:30,Watford,Norwich,4,0,H
E0,14/03/2020,15:00,Man City,Southampton,3,0,H
E0,14/04/2020,15:00,Newcastle,Wolves,2,1,H
E0,14/06/2020,15:00,West Ham,Brighton,0,1,A
E0,14/06/2020,16:30,Watford,Man City,0,2,A
E0,14/07/2020,14:00,Sheffield United,Man City,2,1,H
E0,14/07/2020,15:00,Man United,Tottenham,4,0,H
E0,14/08/2019,15:00,Arsenal,Liverpool,1,0,H
E0,14/08/2019,19:45,Chelsea,Liverpool,2,0,H
E0,14/10/2019,14:00,West Ham,Watford,1,0,H
E0,14/10/2019,15:00,Sheffield United,Watford,2,1,H
E0,14/11/2019,19:45,Wolves,Crystal Palace,2,0,H
E0,15/01/2020,19:45,Man United,Sheffield United,0,3,A
E0,15/02/2020,17:30,Man United,Burnley,3,0,H
E0,15/02/2020,15:00,Norwich,Tottenham,1,3,A
E0,15/03/2020,14:00,Bournemouth,Man United,0,3,A
E0,15/03/2020,15:00,West Ham,Newcastle,0,3,A
E0,15/03/2020,16:30,Norwich,Everton,1,1,D
E0,15/04/2020,19:45,Everton,Chelsea,1,1,D
E0,15/06/2020,16:30,Norwich,Burnley,3,0,H
E0,15/06/2020,15:00,Brighton,Everton,2,0,H
E0,15/06/2020,20:00,Leicester,Crystal Palace,4,3,H
E0,15/09/2019,16:30,Newcastle,Tottenham,0,0,D
E0,15/09/2019,14:00,Crystal Palace,West Ham,3,1,H
E0,15/10/2019,19:45,Wolves,Burnley,1,3,A
E0,15/10/2019,15:00,Watford,Chelsea,4,2,H
E0,15/11/2019,19:45,Sheffield United,Liverpool,2,0,H
E0,16/02/2020,14:00,Arsenal,West Ham,1,2,A
E0,16/02/2020,15:00,Leicester,Sheffield United,3,2,H
E0,16/02/2020,16:30,Bournemouth,Liverpool,1,1,D
E0,16/03/2020,15:00,Everton,Burnley,3,2,H
E0,16/03/2020,14:00,Chelsea,Brighton,3,0,H
E0,16/05/2020,15:00,Wolves,West Ham,3,0,H
E0,16/06/2020,16:30,Brighton,Chelsea,3,3,D
E0,16/06/2020,20:00,Norwich,Newcastle,1,0,H
E0,16/09/2019,14:00,Brighton,Liverpool,4,3,H
E0,16/10/2019,19:45,Burnley,Chelsea,0,0,D
E0,16/12/2019,20:00,Aston Villa,Bournemouth,2,3,A
E0,17/01/2020,20:00,West Ham,Sheffield United,4,1,H
E0,17/02/2020,14:00,Norwich,Crystal Palace,4,1,H
E0,17/02/2020,16:30,Sheffield United,Man United,3,0,H
E0,17/02/2020,15:00,Watford,Liverpool,0,0,D
E0,17/03/2020,14:00,Watford,Wolves,1,0,H
E0,17/05/2020,15:00,Crystal Palace,Chelsea,3,3,D
E0,17/05/2020,14:00,Leicester,Tottenham,4,2,H
E0,17/05/2020,16:30,Newcastle,Man United,0,2,A
E0,17/07/2020,20:00,Everton,Brighton,0,3,A
E0,17/09/2019,19:45,Newcastle,Liverpool,0,0,D
E0,17/12/2019,19:45,Newcastle,Southampton,0,0,D
E0,18/01/2020,15:00,Tottenham,Wolves,3,2,H
E0,18/02/2020,16:30,Norwich,Leicester,0,2,A
E0,18/04/2020,15:00,Man United,Watford,2,3,A
E0,18/05/2020,15:00,Arsenal,Everton,4,0,H
E0,18/05/2020,14:00,Sheffield United,Newcastle,2,3,A
E0,18/05/2020,16:30,Aston Villa,Burnley,1,0,H
E0,18/07/2020,15:00,Southampton,Burnley,4,2,H
E0,18/07/2020,17:30,Newcastle,Sheffield United,4,0,H
E0,18/08/2019,14:00,West Ham,Leicester,4,0,H
E0,18/08/2019,16:30,Newcastle,Bournemouth,0,0,D
E0,18/09/2019,19:45,Sheffield United,Southampton,4,0,H
E0,19/01/2020,14:00,Aston Villa,Chelsea,0,3,A
E0,19/01/2020,16:30,Burnley,Everton,3,3,D
E0,19/01/2020,15:00,Norwich,Brighton,2,1,H
E0,19/02/2020,19:45,Crystal Palace,Southampton,0,0,D
E0,19/04/2020,16:30,Arsenal,Sheffield United,3,2,H
E0,19/04/2020,14:00,Southampton,Leicester,3,3,D
E0,19/04/2020,15:00,Burnley,Bournemouth,3,2,H
E0,19/05/2020,15:00,Man City,Newcastle,3,1,H
E0,19/05/2020,16:30,Man City,Crystal Palace,0,2,A
E0,19/07/2020,15:00,Man City,Man United,0,1,A
E0,19/07/2020,14:00,Southampton,Chelsea,2,1,H
E0,19/07/2020,16:30,Liverpool,Chelsea,2,1,H
E0,19/08/2019,14:00,Tottenham,Leicester,4,1,H
E0,19/08/2019,16:30,Man City,Bournemouth,0,2,A
E0,19/09/2019,19:45,Brighton,Watford,2,0,H
E0,19/11/2019,19:45,Liverpool,Burnley,4,0,H
E0,20/01/2020,16:30,Newcastle,Chelsea,1,2,A
E0,20/01/2020,15:00,Burnley,Newcastle,1,3,A
E0,20/01/2020,14:00,Southampton,West Ham,2,1,H
E0,20/02/2020,19:45,Chelsea,West Ham,1,1,D
E0,20/04/2020,15:00,Crystal Palace,Man City,1,2,A
E0,20/06/2020,17:30,Man United,Man City,0,1,A
E0,20/06/2020,15:00,Tottenham,Burnley,3,3,D
E0,20/06/2020,12:30,West Ham,Bournemouth,0,3,A
E0,20/07/2020,15:00,Aston Villa,Tottenham,2,0,H
E0,20/08/2019,14:00,Chelsea,Wolves,2,3,A
E0,20/08/2019,16:30,Chelsea,Norwich,2,0,H
E0,20/09/2019,19:45,Tottenham,Brighton,1,2,A
E0,21/01/2020,16:30,Southampton,Watford,2,3,A
E0,21/03/2020,12:30,Southampton,Newcastle,0,3,A
E0,21/03/2020,15:00,Southampton,Norwich,2,1,H
E0,21/04/2020,15:00,Man City,Arsenal,1,3,A
E0,21/04/2020,19:45,Liverpool,Everton,0,2,A
E0,21/06/2020,16:30,Brighton,Man United,3,1,H
E0,21/06/2020,12:30,Arsenal,Brighton,0,2,A
E0,21/06/2020,15:00,Watford,Southampton,3,3,D
E0,21/06/2020,14:00,Leicester,Wolves,2,1,H
E0,21/07/2020,15:00,Arsenal,Watford,2,0,H
E0,21/08/2019,16:30,Man City,Liverpool,4,1,H
E0,21/09/2019,17:30,Liverpool,Southampton,0,1,A
E0,21/09/2019,15:00,Burnley,Arsenal,2,3,A
E0,21/12/2019,12:30,Leicester,Chelsea,0,1,A
E0,21/12/2019,17:30,Aston Villa,Man City,0,1,A
E0,21/12/2019,15:00,Burnley,Wolves,2,1,H
E0,22/02/2020,15:00,Southampton,Aston Villa,3,3,D
E0,22/02/2020,17:30,Sheffield United,Wolves,0,3,A
E0,22/02/2020,12:30,Leicester,Burnley,3,3,D
E0,22/03/2020,16:30,Man United,Bournemouth,3,0,H
E0,22/03/2020,15:00,Tottenham,Watford,1,3,A
E0,22/03/2020,14:00,Chelsea,Aston Villa,2,2,D
E0,22/04/2020,15:00,Man United,Norwich,3,3,D
E0,22/05/2020,20:00,Arsenal,Man City,2,0,H
E0,22/06/2020,20:00,Crystal Palace,Leicester,4,2,H
E0,22/06/2020,15:00,Crystal Palace,Watford,0,2,A
E0,22/07/2020,19:45,Crystal Palace,Aston Villa,4,0,H
E0,22/09/2019,15:00,Chelsea,Newcastle,0,1,A
E0,22/10/2019,19:45,Southampton,Arsenal,1,0,H
E0,22/12/2019,16:30,Watford,Sheffield United,2,3,A
E0,22/12/2019,14:00,Southampton,Man City,4,2,H
E0,22/12/2019,15:00,Man United,West Ham,4,2,H
E0,23/02/2020,16:30,Man City,Everton,1,1,D
E0,23/02/2020,14:00,Everton,Crystal Palace,3,3,D
E0,23/02/2020,15:00,Southampton,Sheffield United,1,0,H
E0,23/03/2020,16:30,Wolves,Bournemouth,3,3,D
E0,23/03/2020,15:00,Burnley,Southampton,2,1,H
E0,23/04/2020,15:00,Norwich,Southampton,1,3,A
E0,23/05/2020,12:30,Liverpool,Watford,2,3,A
E0,23/05/2020,17:30,Aston Villa,Man United,2,3,A
E0,23/06/2020,19:45,Brighton,Arsenal,3,0,H
E0,23/07/2020,19:45,Crystal Palace,Man United,3,1,H
E0,23/10/2019,19:45,Man United,Liverpool,0,1,A
E0,23/11/2019,15:00,Sheffield United,Tottenham,1,0,H
E0,23/11/2019,17:30,Leicester,Brighton,2,2,D
E0,23/11/2019,12:30,Man United,Newcastle,1,3,A
E0,23/12/2019,14:00,Sheffield United,Crystal Palace,0,3,A
E0,24/02/2020,14:00,Aston Villa,Liverpool,2,2,D
E0,24/02/2020,15:00,Burnley,Watford,2,3,A
E0,24/05/2020,14:00,Sheffield United,Everton,2,0,H
E0,24/05/2020,16:30,Everton,Norwich,2,2,D
E0,24/05/2020,12:30,Tottenham,Newcastle,3,1,H
E0,24/05/2020,17:30,Man City,Watford,2,0,H
E0,24/08/2019,15:00,Sheffield United,West Ham,1,0,H
E0,24/09/2019,19:45,Bournemouth,Man City,1,3,A
E0,24/10/2019,19:45,West Ham,Burnley,4,2,H
E0,24/11/2019,16:30,Man City,Chelsea,3,2,H
E0,24/11/2019,15:00,Aston Villa,Sheffield United,4,3,H
E0,24/11/2019,14:00,Tottenham,Sheffield United,2,1,H
E0,25/01/2020,15:00,Norwich,Man City,3,2,H
E0,25/04/2020,17:30,Arsenal,Burnley,1,2,A
E0,25/04/2020,15:00,Everton,Newcastle,0,2,A
E0,25/04/2020,12:30,Southampton,Liverpool,4,0,H
E0,25/05/2020,16:30,Arsenal,Leicester,1,2,A
E0,25/05/2020,17:30,Brighton,Tottenham,0,1,A
E0,25/05/2020,12:30,Norwich,Man United,2,3,A
E0,25/08/2019,15:00,Leicester,Liverpool,1,2,A
E0,25/11/2019,15:00,Man City,Leicester,0,1,A
E0,25/11/2019,16:30,Everton,Arsenal,2,0,H
E0,26/01/2020,14:00,Crystal Palace,Sheffield United,3,2,H
E0,26/01/2020,15:00,Bournemouth,West Ham,0,2,A
E0,26/01/2020,16:30,Liverpool,Sheffield United,0,3,A
E0,26/03/2020,15:00,Everton,Man United,0,3,A
E0,26/03/2020,16:30,Liverpool,Arsenal,3,3,D
E0,26/03/2020,19:45,Liverpool,Tottenham,1,1,D
E0,26/04/2020,14:00,Everton,Southampton,3,3,D
E0,26/04/2020,15:00,Bournemouth,Tottenham,4,3,H
E0,26/04/2020,16:30,Leicester,Arsenal,1,3,A
E0,26/08/2019,15:00,Watford,Newcastle,3,1,H
E0,26/10/2019,15:00,Liverpool,Man United,2,3,A
E0,26/10/2019,17:30,Aston Villa,Brighton,4,3,H
E0,26/11/2019,15:00,Watford,Burnley,0,0,D
E0,26/12/2019,14:00,Crystal Palace,Newcastle,3,3,D
E0,27/01/2020,15:00,Norwich,Bournemouth,2,0,H
E0,27/01/2020,16:30,Aston Villa,Watford,2,0,H
E0,27/01/2020,14:00,Liverpool,West Ham,4,3,H
E0,27/04/2020,20:00,Everton,Watford,1,3,A
E0,27/04/2020,15:00,Everton,Leicester,0,3,A
E0,27/04/2020,16:30,Chelsea,Crystal Palace,1,3,A
E0,27/10/2019,14:00,Leicester,Norwich,2,3,A
E0,27/10/2019,16:30,Newcastle,Leicester,1,0,H
E0,27/10/2019,15:00,Leicester,Bournemouth,2,1,H
E0,28/01/2020,16:30,Burnley,Liverpool,1,0,H
E0,28/01/2020,15:00,Wolves,Man United,3,3,D
E0,28/03/2020,17:30,West Ham,Everton,3,1,H
E0,28/03/2020,15:00,Brighton,West Ham,2,1,H
E0,28/04/2020,19:45,Arsenal,Bournemouth,2,2,D
E0,28/06/2020,14:00,Leicester,Newcastle,0,3,A
E0,28/06/2020,16:30,Watford,Leicester,1,0,H
E0,28/08/2019,19:45,Tottenham,Arsenal,2,1,H
E0,28/09/2019,15:00,Liverpool,Man City,3,3,D
E0,28/09/2019,12:30,Liverpool,Aston Villa,3,3,D
E0,28/10/2019,14:00,Bournemouth,Chelsea,2,0,H
E0,28/12/2019,17:30,West Ham,Liverpool,2,1,H
E0,28/12/2019,15:00,Aston Villa,Leicester,4,3,H
E0,28/12/2019,12:30,Liverpool,Brighton,2,1,H
E0,29/01/2020,15:00,Wolves,Chelsea,2,3,A
E0,29/02/2020,15:00,Chelsea,Burnley,3,2,H
E0,29/02/2020,12:30,Bournemouth,Sheffield United,2,2,D
E0,29/02/2020,17:30,Chelsea,Sheffield United,1,3,A
E0,29/03/2020,16:30,Leicester,Everton,3,1,H
E0,29/03/2020,14:00,Tottenham,Man City,3,2,H
E0,29/03/2020,15:00,Leicester,Watford,0,3,A
E0,29/06/2020,20:00,Burnley,Tottenham,1,1,D
E0,29/06/2020,16:30,Burnley,Sheffield United,3,0,H
E0,29/09/2019,16:30,Man United,Wolves,4,3,H
E0,29/09/2019,15:00,Bournemouth,Crystal Palace,4,3,H
E0,29/09/2019,12:30,Sheffield United,Leicester,3,2,H
E0,29/10/2019,14:00,Newcastle,Crystal Palace,0,1,A
E0,29/12/2019,15:00,Man United,Leicester,0,0,D
E0,29/12/2019,14:00,Newcastle,West Ham,2,1,H
E0,29/12/2019,16:30,Norwich,Chelsea,2,1,H
E0,29/12/2019,12:30,Tottenham,Bournemouth,4,0,H
E0,30/03/2020,14:00,Liverpool,Norwich,4,0,H
E0,30/03/2020,16:30,Southampton,Tottenham,3,3,D
E0,30/03/2020,15:00,Everton,Tottenham,0,3,A
E0,30/06/2020,16:30,Man United,Brighton,2,2,D
E0,30/09/2019,15:00,Man United,Crystal Palace,3,3,D
E0,30/09/2019,16:30,Bournemouth,Norwich,2,3,A
E0,30/11/2019,17:30,Aston Villa,Wolves,0,2,A
E0,30/11/2019,15:00,Southampton,Everton,2,3,A
E0,30/12/2019,12:30,Newcastle,Brighton,0,2,A
E0,30/12/2019,15:00,Burnley,Man United,2,1,H
E0,31/03/2020,15:00,Sheffield United,Aston Villa,3,2,H
E0,31/03/2020,19:45,Chelsea,Everton,4,1,H
E0,31/05/2020,16:30,West Ham,Norwich,4,1,H
E0,31/05/2020,14:00,Wolves,Man City,1,2,A
E0,31/08/2019,12:30,Arsenal,Man United,4,3,H
E0,31/08/2019,15:00,Norwich,Liverpool,0,1,A
E0,31/12/2019,19:45,Aston Villa,Crystal Palace,1,3,A
