game_id,season,game_type,game_date,weekday,gametime,away_team,away_score,home_team,home_score,result,overtime,arena
0021800059,2018-19,REG,2018-10-24,Wednesday,,PHI,108,MIL,123,15,0,
0021800060,2018-19,REG,2018-10-24,Wednesday,,LAL,131,PHX,113,-18,0,
0021800061,2018-19,REG,2018-10-24,Wednesday,,MEM,92,SAC,97,5,0,
0021800062,2018-19,REG,2018-10-24,Wednesday,,WAS,122,GSW,144,22,0,
0021800063,2018-19,REG,2018-10-25,Thursday,,CLE,103,DET,110,7,0,
0021800064,2018-19,REG,2018-10-25,Thursday,,POR,128,ORL,114,-14,0,
0021800065,2018-19,REG,2018-10-25,Thursday,,BOS,101,OKC,95,-6,0,
0021800066,2018-19,REG,2018-10-25,Thursday,,DEN,114,LAL,121,7,0,
0021800067,2018-19,REG,2018-10-26,Friday,,CHI,106,CHA,135,29,0,
0021800068,2018-19,REG,2018-10-26,Friday,,GSW,128,NYK,100,-28,0,
0021800069,2018-19,REG,2018-10-26,Friday,,DAL,107,TOR,116,9,0,
0021800070,2018-19,REG,2018-10-26,Friday,,LAC,133,HOU,113,-20,0,
0021800071,2018-19,REG,2018-10-26,Friday,,MIL,125,MIN,95,-30,0,
0021800072,2018-19,REG,2018-10-26,Friday,,BKN,115,NOP,117,2,0,
0021800073,2018-19,REG,2018-10-26,Friday,,WAS,112,SAC,116,4,0,
0021800074,2018-19,REG,2018-10-27,Saturday,,BOS,109,DET,89,-20,0,
0021800075,2018-19,REG,2018-10-27,Saturday,,UTA,132,NOP,111,-21,0,
0021800076,2018-19,REG,2018-10-27,Saturday,,CHI,97,ATL,85,-12,0,
0021800077,2018-19,REG,2018-10-27,Saturday,,IND,119,CLE,107,-12,0,
0021800078,2018-19,REG,2018-10-27,Saturday,,CHA,103,PHI,105,2,0,
0021800079,2018-19,REG,2018-10-27,Saturday,,POR,111,MIA,120,9,0,
0021800080,2018-19,REG,2018-10-27,Saturday,,PHX,96,MEM,117,21,0,
0021800081,2018-19,REG,2018-10-27,Saturday,,ORL,91,MIL,113,22,0,
0021800082,2018-19,REG,2018-10-27,Saturday,,LAL,106,SAS,110,4,0,
0021800083,2018-19,REG,2018-10-28,Sunday,,GSW,120,BKN,114,-6,0,
0021800084,2018-19,REG,2018-10-28,Sunday,,UTA,113,DAL,104,-9,0,
0021800085,2018-19,REG,2018-10-28,Sunday,,PHX,110,OKC,117,7,0,
0021800086,2018-19,REG,2018-10-28,Sunday,,WAS,104,LAC,136,32,0,
0021800087,2018-19,REG,2018-10-29,Monday,,POR,103,IND,93,-10,0,
0021800088,2018-19,REG,2018-10-29,Monday,,ATL,92,PHI,113,21,0,
0021800089,2018-19,REG,2018-10-29,Monday,,SAC,123,MIA,113,-10,0,
0021800090,2018-19,REG,2018-10-29,Monday,,BKN,96,NYK,115,19,0,
0021800091,2018-19,REG,2018-10-29,Monday,,GSW,149,CHI,124,-25,0,
0021800092,2018-19,REG,2018-10-29,Monday,,TOR,109,MIL,124,15,0,
0021800093,2018-19,REG,2018-10-29,Monday,,LAL,120,MIN,124,4,0,
0021800094,2018-19,REG,2018-10-29,Monday,,DAL,108,SAS,113,5,0,
0021800095,2018-19,REG,2018-10-29,Monday,,NOP,111,DEN,116,5,0,
0021800096,2018-19,REG,2018-10-30,Tuesday,,MIA,113,CHA,125,12,0,
0021800097,2018-19,REG,2018-10-30,Tuesday,,ATL,114,CLE,136,22,0,
0021800098,2018-19,REG,2018-10-30,Tuesday,,SAC,107,ORL,99,-8,0,
0021800099,2018-19,REG,2018-10-30,Tuesday,,DET,105,BOS,108,3,0,
0021800100,2018-19,REG,2018-10-30,Tuesday,,PHI,112,TOR,129,17,0,
0021800101,2018-19,REG,2018-10-30,Tuesday,,POR,104,HOU,85,-19,0,
0021800102,2018-19,REG,2018-10-30,Tuesday,,WAS,95,MEM,107,12,0,
0021800103,2018-19,REG,2018-10-30,Tuesday,,LAC,110,OKC,128,18,0,
0021800104,2018-19,REG,2018-10-31,Wednesday,,DET,119,BKN,120,1,0,
0021800105,2018-19,REG,2018-10-31,Wednesday,,IND,107,NYK,101,-6,0,
0021800106,2018-19,REG,2018-10-31,Wednesday,,DEN,108,CHI,107,-1,0,
0021800107,2018-19,REG,2018-10-31,Wednesday,,UTA,125,MIN,128,3,0,
0021800108,2018-19,REG,2018-10-31,Wednesday,,NOP,121,GSW,131,10,0,
0021800109,2018-19,REG,2018-10-31,Wednesday,,DAL,113,LAL,114,1,0,
0021800110,2018-19,REG,2018-10-31,Wednesday,,SAS,120,PHX,90,-30,0,
0021800111,2018-19,REG,2018-11-01,Thursday,,OKC,111,CHA,107,-4,0,
0021800112,2018-19,REG,2018-11-01,Thursday,,DEN,110,CLE,91,-19,0,
0021800113,2018-19,REG,2018-11-01,Thursday,,LAC,113,PHI,122,9,0,
0021800114,2018-19,REG,2018-11-01,Thursday,,SAC,146,ATL,115,-31,0,
0021800115,2018-19,REG,2018-11-01,Thursday,,MIL,113,BOS,117,4,0,
0021800116,2018-19,REG,2018-11-01,Thursday,,NOP,119,POR,132,13,0,
0021800117,2018-19,REG,2018-11-02,Friday,,LAC,120,ORL,95,-25,0,
0021800118,2018-19,REG,2018-11-02,Friday,,HOU,119,BKN,111,-8,0,
0021800119,2018-19,REG,2018-11-02,Friday,,OKC,134,WAS,111,-23,0,
0021800120,2018-19,REG,2018-11-02,Friday,,IND,107,CHI,105,-2,0,
0021800121,2018-19,REG,2018-11-02,Friday,,NYK,118,DAL,106,-12,0,
0021800122,2018-19,REG,2018-11-02,Friday,,MEM,110,UTA,100,-10,0,
0021800123,2018-19,REG,2018-11-02,Friday,,TOR,107,PHX,98,-9,0,
0021800124,2018-19,REG,2018-11-02,Friday,,MIN,99,GSW,116,17,0,
0021800125,2018-19,REG,2018-11-03,Saturday,,DET,99,PHI,109,10,0,
0021800126,2018-19,REG,2018-11-03,Saturday,,CLE,94,CHA,126,32,0,
0021800127,2018-19,REG,2018-11-03,Saturday,,BOS,101,IND,102,1,0,
0021800128,2018-19,REG,2018-11-03,Saturday,,MIA,118,ATL,123,5,0,
0021800129,2018-19,REG,2018-11-03,Saturday,,HOU,96,CHI,88,-8,0,
0021800130,2018-19,REG,2018-11-03,Saturday,,NOP,95,SAS,109,14,0,
0021800131,2018-19,REG,2018-11-03,Saturday,,UTA,88,DEN,103,15,0,
0021800132,2018-19,REG,2018-11-03,Saturday,,LAL,114,POR,110,-4,0,
0021800133,2018-19,REG,2018-11-04,Sunday,,SAC,109,MIL,144,35,0,
0021800134,2018-19,REG,2018-11-04,Sunday,,PHI,97,BKN,122,25,0,
0021800135,2018-19,REG,2018-11-04,Sunday,,NYK,95,WAS,108,13,0,
0021800136,2018-19,REG,2018-11-04,Sunday,,MEM,100,PHX,102,2,0,
0021800137,2018-19,REG,2018-11-04,Sunday,,ORL,117,SAS,110,-7,0,
0021800138,2018-19,REG,2018-11-04,Sunday,,MIN,81,POR,111,30,0,
0021800139,2018-19,REG,2018-11-04,Sunday,,TOR,121,LAL,107,-14,0,
0021800140,2018-19,REG,2018-11-05,Monday,,MIA,120,DET,115,-5,0,
0021800141,2018-19,REG,2018-11-05,Monday,,HOU,98,IND,94,-4,0,
0021800142,2018-19,REG,2018-11-05,Monday,,CLE,100,ORL,102,2,0,
0021800143,2018-19,REG,2018-11-05,Monday,,CHI,116,NYK,115,-1,0,
0021800144,2018-19,REG,2018-11-05,Monday,,NOP,116,OKC,122,6,0,
0021800145,2018-19,REG,2018-11-05,Monday,,BOS,107,DEN,115,8,0,
0021800146,2018-19,REG,2018-11-05,Monday,,TOR,124,UTA,111,-13,0,
0021800147,2018-19,REG,2018-11-05,Monday,,MEM,101,GSW,117,16,0,
0021800148,2018-19,REG,2018-11-05,Monday,,MIN,109,LAC,120,11,0,
0021800149,2018-19,REG,2018-11-06,Tuesday,,ATL,102,CHA,113,11,0,
0021800150,2018-19,REG,2018-11-06,Tuesday,,WAS,100,DAL,119,19,0,
0021800151,2018-19,REG,2018-11-06,Tuesday,,BKN,104,PHX,82,-22,0,
0021800152,2018-19,REG,2018-11-06,Tuesday,,MIL,103,POR,118,15,0,
0021800153,2018-19,REG,2018-11-07,Wednesday,,OKC,95,CLE,86,-9,0,
0021800154,2018-19,REG,2018-11-07,Wednesday,,DET,103,ORL,96,-7,0,
0021800155,2018-19,REG,2018-11-07,Wednesday,,NYK,112,ATL,107,-5,0,
0021800156,2018-19,REG,2018-11-07,Wednesday,,SAS,88,MIA,95,7,0,
0021800157,2018-19,REG,2018-11-07,Wednesday,,PHI,100,IND,94,-6,0,
0021800158,2018-19,REG,2018-11-07,Wednesday,,DEN,87,MEM,89,2,0,
0021800159,2018-19,REG,2018-11-07,Wednesday,,CHI,98,NOP,107,9,0,
0021800160,2018-19,REG,2018-11-07,Wednesday,,DAL,102,UTA,117,15,0,
0021800161,2018-19,REG,2018-11-07,Wednesday,,TOR,114,SAC,105,-9,0,
0021800162,2018-19,REG,2018-11-07,Wednesday,,MIN,110,LAL,114,4,0,
0021800163,2018-19,REG,2018-11-08,Thursday,,HOU,80,OKC,98,18,0,
0021800164,2018-19,REG,2018-11-08,Thursday,,BOS,116,PHX,109,-7,0,
0021800165,2018-19,REG,2018-11-08,Thursday,,LAC,105,POR,116,11,0,
0021800166,2018-19,REG,2018-11-08,Thursday,,MIL,134,GSW,111,-23,0,
0021800167,2018-19,REG,2018-11-09,Friday,,WAS,108,ORL,117,9,0,
0021800168,2018-19,REG,2018-11-09,Friday,,CHA,132,PHI,133,1,0,
0021800169,2018-19,REG,2018-11-09,Friday,,DET,124,ATL,109,-15,0,
0021800170,2018-19,REG,2018-11-09,Friday,,IND,110,MIA,102,-8,0,
0021800171,2018-19,REG,2018-11-09,Friday,,BKN,112,DEN,110,-2,0,
0021800172,2018-19,REG,2018-11-09,Friday,,BOS,115,UTA,123,8,0,
0021800173,2018-19,REG,2018-11-09,Friday,,MIN,110,SAC,121,11,0,
0021800174,2018-19,REG,2018-11-10,Saturday,,NYK,112,TOR,128,16,0,
0021800175,2018-19,REG,2018-11-10,Saturday,,MIL,126,LAC,128,2,0,
0021800176,2018-19,REG,2018-11-10,Saturday,,PHX,99,NOP,119,20,0,
0021800177,2018-19,REG,2018-11-10,Saturday,,WAS,116,MIA,110,-6,0,
0021800178,2018-19,REG,2018-11-10,Saturday,,CLE,98,CHI,99,1,0,
0021800179,2018-19,REG,2018-11-10,Saturday,,PHI,106,MEM,112,6,0,
0021800180,2018-19,REG,2018-11-10,Saturday,,HOU,89,SAS,96,7,0,
0021800181,2018-19,REG,2018-11-10,Saturday,,OKC,96,DAL,111,15,0,
0021800182,2018-19,REG,2018-11-10,Saturday,,BKN,100,GSW,116,16,0,
0021800183,2018-19,REG,2018-11-10,Saturday,,LAL,101,SAC,86,-15,0,
0021800184,2018-19,REG,2018-11-11,Sunday,,CHA,113,DET,103,-10,0,
0021800185,2018-19,REG,2018-11-11,Sunday,,IND,103,HOU,115,12,0,
0021800186,2018-19,REG,2018-11-11,Sunday,,ORL,115,NYK,89,-26,0,
0021800187,2018-19,REG,2018-11-11,Sunday,,MIL,121,DEN,114,-7,0,
0021800188,2018-19,REG,2018-11-11,Sunday,,BOS,94,POR,100,6,0,
0021800189,2018-19,REG,2018-11-11,Sunday,,ATL,106,LAL,107,1,0,
0021800190,2018-19,REG,2018-11-12,Monday,,ORL,109,WAS,117,8,0,
0021800191,2018-19,REG,2018-11-12,Monday,,PHI,124,MIA,114,-10,0,
0021800192,2018-19,REG,2018-11-12,Monday,,NOP,126,TOR,110,-16,0,
0021800193,2018-19,REG,2018-11-12,Monday,,DAL,103,CHI,98,-5,0,
0021800194,2018-19,REG,2018-11-12,Monday,,UTA,96,MEM,88,-8,0,
0021800195,2018-19,REG,2018-11-12,Monday,,BKN,113,MIN,120,7,0,
0021800196,2018-19,REG,2018-11-12,Monday,,PHX,101,OKC,118,17,0,
0021800197,2018-19,REG,2018-11-12,Monday,,SAS,99,SAC,104,5,0,
0021800198,2018-19,REG,2018-11-12,Monday,,GSW,116,LAC,121,5,0,
0021800199,2018-19,REG,2018-11-13,Tuesday,,CHA,89,CLE,113,24,0,
0021800200,2018-19,REG,2018-11-13,Tuesday,,HOU,109,DEN,99,-10,0,
0021800201,2018-19,REG,2018-11-13,Tuesday,,ATL,103,GSW,110,7,0,
0021800202,2018-19,REG,2018-11-14,Wednesday,,PHI,106,ORL,111,5,0,
0021800203,2018-19,REG,2018-11-14,Wednesday,,CLE,95,WAS,119,24,0,
0021800204,2018-19,REG,2018-11-14,Wednesday,,CHI,82,BOS,111,29,0,
0021800205,2018-19,REG,2018-11-14,Wednesday,,MIA,120,BKN,107,-13,0,
0021800206,2018-19,REG,2018-11-14,Wednesday,,DET,106,TOR,104,-2,0,
0021800207,2018-19,REG,2018-11-14,Wednesday,,MEM,116,MIL,113,-3,0,
0021800208,2018-19,REG,2018-11-14,Wednesday,,NOP,100,MIN,107,7,0,
0021800209,2018-19,REG,2018-11-14,Wednesday,,NYK,103,OKC,128,25,0,
0021800210,2018-19,REG,2018-11-14,Wednesday,,UTA,68,DAL,118,50,0,
0021800211,2018-19,REG,2018-11-14,Wednesday,,SAS,96,PHX,116,20,0,
0021800212,2018-19,REG,2018-11-14,Wednesday,,POR,117,LAL,126,9,0,
0021800213,2018-19,REG,2018-11-15,Thursday,,GSW,86,HOU,107,21,0,
0021800214,2018-19,REG,2018-11-15,Thursday,,ATL,93,DEN,138,45,0,
0021800215,2018-19,REG,2018-11-15,Thursday,,SAS,111,LAC,116,5,0,
0021800216,2018-19,REG,2018-11-16,Friday,,TOR,116,BOS,123,7,0,
0021800217,2018-19,REG,2018-11-16,Friday,,MIA,91,IND,99,8,0,
0021800218,2018-19,REG,2018-11-16,Friday,,UTA,107,PHI,113,6,0,
0021800219,2018-19,REG,2018-11-16,Friday,,BKN,115,WAS,104,-11,0,
0021800220,2018-19,REG,2018-11-16,Friday,,SAC,104,MEM,112,8,0,
0021800221,2018-19,REG,2018-11-16,Friday,,POR,96,MIN,112,16,0,
0021800222,2018-19,REG,2018-11-16,Friday,,NYK,124,NOP,129,5,0,
0021800223,2018-19,REG,2018-11-16,Friday,,CHI,104,MIL,123,19,0,
0021800224,2018-19,REG,2018-11-17,Saturday,,LAC,127,BKN,119,-8,0,
0021800225,2018-19,REG,2018-11-17,Saturday,,PHI,122,CHA,119,-3,0,
0021800226,2018-19,REG,2018-11-17,Saturday,,ATL,89,IND,97,8,0,
0021800227,2018-19,REG,2018-11-17,Saturday,,LAL,117,ORL,130,13,0,
0021800228,2018-19,REG,2018-11-17,Saturday,,DEN,115,NOP,125,10,0,
0021800229,2018-19,REG,2018-11-17,Saturday,,UTA,98,BOS,86,-12,0,
0021800230,2018-19,REG,2018-11-17,Saturday,,TOR,122,CHI,83,-39,0,
0021800231,2018-19,REG,2018-11-17,Saturday,,SAC,112,HOU,132,20,0,
0021800232,2018-19,REG,2018-11-17,Saturday,,GSW,109,DAL,112,3,0,
0021800233,2018-19,REG,2018-11-17,Saturday,,OKC,110,PHX,100,-10,0,
0021800234,2018-19,REG,2018-11-18,Sunday,,MEM,100,MIN,87,-13,0,
0021800235,2018-19,REG,2018-11-18,Sunday,,LAL,113,MIA,97,-16,0,
0021800236,2018-19,REG,2018-11-18,Sunday,,NYK,117,ORL,131,14,0,
0021800237,2018-19,REG,2018-11-18,Sunday,,POR,119,WAS,109,-10,0,
0021800238,2018-19,REG,2018-11-18,Sunday,,GSW,92,SAS,104,12,0,
0021800239,2018-19,REG,2018-11-19,Monday,,BOS,112,CHA,117,5,0,
0021800240,2018-19,REG,2018-11-19,Monday,,CLE,102,DET,113,11,0,
0021800241,2018-19,REG,2018-11-19,Monday,,UTA,94,IND,121,27,0,
0021800242,2018-19,REG,2018-11-19,Monday,,PHX,114,PHI,119,5,0,
0021800243,2018-19,REG,2018-11-19,Monday,,LAC,127,ATL,119,-8,0,
0021800244,2018-19,REG,2018-11-19,Monday,,DAL,88,MEM,98,10,0,
0021800245,2018-19,REG,2018-11-19,Monday,,DEN,98,MIL,104,6,0,
0021800246,2018-19,REG,2018-11-19,Monday,,SAS,126,NOP,140,14,0,
0021800247,2018-19,REG,2018-11-19,Monday,,OKC,113,SAC,117,4,0,
0021800248,2018-19,REG,2018-11-20,Tuesday,,TOR,93,ORL,91,-2,0,
0021800249,2018-19,REG,2018-11-20,Tuesday,,LAC,118,WAS,125,7,0,
0021800250,2018-19,REG,2018-11-20,Tuesday,,BKN,104,MIA,92,-12,0,
0021800251,2018-19,REG,2018-11-20,Tuesday,,POR,118,NYK,114,-4,0,
0021800252,2018-19,REG,2018-11-21,Wednesday,,IND,109,CHA,127,18,0,
0021800253,2018-19,REG,2018-11-21,Wednesday,,NOP,120,PHI,121,1,0,
0021800254,2018-19,REG,2018-11-21,Wednesday,,TOR,124,ATL,108,-16,0,
0021800255,2018-19,REG,2018-11-21,Wednesday,,NYK,117,BOS,109,-8,0,
0021800256,2018-19,REG,2018-11-21,Wednesday,,LAL,109,CLE,105,-4,0,
0021800257,2018-19,REG,2018-11-21,Wednesday,,PHX,116,CHI,124,8,0,
0021800258,2018-19,REG,2018-11-21,Wednesday,,DET,124,HOU,126,2,0,
0021800259,2018-19,REG,2018-11-21,Wednesday,,POR,100,MIL,143,43,0,
0021800260,2018-19,REG,2018-11-21,Wednesday,,DEN,103,MIN,101,-2,0,
0021800261,2018-19,REG,2018-11-21,Wednesday,,BKN,113,DAL,119,6,0,
0021800262,2018-19,REG,2018-11-21,Wednesday,,MEM,104,SAS,103,-1,0,
0021800263,2018-19,REG,2018-11-21,Wednesday,,SAC,119,UTA,110,-9,0,
0021800264,2018-19,REG,2018-11-21,Wednesday,,OKC,123,GSW,95,-28,0,
0021800265,2018-19,REG,2018-11-23,Friday,,MIN,112,BKN,102,-10,0,
0021800266,2018-19,REG,2018-11-23,Friday,,MEM,107,LAC,112,5,0,
0021800267,2018-19,REG,2018-11-23,Friday,,HOU,111,DET,116,5,0,
0021800268,2018-19,REG,2018-11-23,Friday,,BOS,114,ATL,96,-18,0,
0021800269,2018-19,REG,2018-11-23,Friday,,NOP,109,NYK,114,5,0,
0021800270,2018-19,REG,2018-11-23,Friday,,CLE,121,PHI,112,-9,0,
0021800271,2018-19,REG,2018-11-23,Friday,,WAS,107,TOR,125,18,0,
0021800272,2018-19,REG,2018-11-23,Friday,,SAS,111,IND,100,-11,0,
0021800273,2018-19,REG,2018-11-23,Friday,,MIA,103,CHI,96,-7,0,
0021800274,2018-19,REG,2018-11-23,Friday,,CHA,104,OKC,109,5,0,
0021800275,2018-19,REG,2018-11-23,Friday,,PHX,116,MIL,114,-2,0,
0021800276,2018-19,REG,2018-11-23,Friday,,ORL,87,DEN,112,25,0,
0021800277,2018-19,REG,2018-11-23,Friday,,POR,97,GSW,125,28,0,
0021800278,2018-19,REG,2018-11-23,Friday,,UTA,83,LAL,90,7,0,
0021800279,2018-19,REG,2018-11-24,Saturday,,HOU,108,CLE,117,9,0,
0021800280,2018-19,REG,2018-11-24,Saturday,,NOP,114,WAS,124,10,0,
0021800281,2018-19,REG,2018-11-24,Saturday,,CHI,96,MIN,111,15,0,
0021800282,2018-19,REG,2018-11-24,Saturday,,DEN,105,OKC,98,-7,0,
0021800283,2018-19,REG,2018-11-24,Saturday,,BOS,104,DAL,113,9,0,
0021800284,2018-19,REG,2018-11-24,Saturday,,SAS,129,MIL,135,6,0,
0021800285,2018-19,REG,2018-11-24,Saturday,,SAC,116,GSW,117,1,0,
0021800286,2018-19,REG,2018-11-25,Sunday,,ORL,108,LAL,104,-4,0,
0021800287,2018-19,REG,2018-11-25,Sunday,,PHX,107,DET,118,11,0,
0021800288,2018-19,REG,2018-11-25,Sunday,,CHA,123,ATL,124,1,0,
0021800289,2018-19,REG,2018-11-25,Sunday,,PHI,127,BKN,125,-2,0,
0021800290,2018-19,REG,2018-11-25,Sunday,,MIA,115,TOR,125,10,0,
0021800291,2018-19,REG,2018-11-25,Sunday,,NYK,103,MEM,98,-5,0,
0021800292,2018-19,REG,2018-11-25,Sunday,,UTA,133,SAC,112,-21,0,
0021800293,2018-19,REG,2018-11-25,Sunday,,LAC,104,POR,100,-4,0,
0021800294,2018-19,REG,2018-11-26,Monday,,MIL,107,CHA,110,3,0,
0021800295,2018-19,REG,2018-11-26,Monday,,MIN,102,CLE,95,-7,0,
0021800296,2018-19,REG,2018-11-26,Monday,,HOU,131,WAS,135,4,0,
0021800297,2018-19,REG,2018-11-26,Monday,,SAS,108,CHI,107,-1,0,
0021800298,2018-19,REG,2018-11-26,Monday,,BOS,124,NOP,107,-17,0,
0021800299,2018-19,REG,2018-11-26,Monday,,IND,121,UTA,88,-33,0,
0021800300,2018-19,REG,2018-11-26,Monday,,ORL,110,GSW,116,6,0,
0021800301,2018-19,REG,2018-11-27,Tuesday,,NYK,108,DET,115,7,0,
0021800302,2018-19,REG,2018-11-27,Tuesday,,ATL,115,MIA,113,-2,0,
0021800303,2018-19,REG,2018-11-27,Tuesday,,TOR,122,MEM,114,-8,0,
0021800304,2018-19,REG,2018-11-27,Tuesday,,LAL,85,DEN,117,32,0,
0021800305,2018-19,REG,2018-11-27,Tuesday,,IND,109,PHX,104,-5,0,
0021800306,2018-19,REG,2018-11-28,Wednesday,,ATL,94,CHA,108,14,0,
0021800307,2018-19,REG,2018-11-28,Wednesday,,NYK,91,PHI,117,26,0,
0021800308,2018-19,REG,2018-11-28,Wednesday,,UTA,101,BKN,91,-10,0,
0021800309,2018-19,REG,2018-11-28,Wednesday,,DAL,128,HOU,108,-20,0,
0021800310,2018-19,REG,2018-11-28,Wednesday,,CHI,113,MIL,116,3,0,
0021800311,2018-19,REG,2018-11-28,Wednesday,,SAS,89,MIN,128,39,0,
0021800312,2018-19,REG,2018-11-28,Wednesday,,WAS,104,NOP,125,21,0,
0021800313,2018-19,REG,2018-11-28,Wednesday,,CLE,83,OKC,100,17,0,
0021800314,2018-19,REG,2018-11-28,Wednesday,,ORL,112,POR,115,3,0,
0021800315,2018-19,REG,2018-11-28,Wednesday,,PHX,99,LAC,115,16,0,
0021800316,2018-19,REG,2018-11-29,Thursday,,GSW,128,TOR,131,3,0,
0021800317,2018-19,REG,2018-11-29,Thursday,,IND,96,LAL,104,8,0,
0021800318,2018-19,REG,2018-11-29,Thursday,,LAC,133,SAC,121,-12,0,
0021800319,2018-19,REG,2018-11-30,Friday,,CLE,95,BOS,128,33,0,
0021800320,2018-19,REG,2018-11-30,Friday,,UTA,119,CHA,111,-8,0,
0021800321,2018-19,REG,2018-11-30,Friday,,CHI,88,DET,107,19,0,
0021800322,2018-19,REG,2018-11-30,Friday,,WAS,98,PHI,123,25,0,
