game_id,season,game_type,game_date,weekday,gametime,away_team,away_score,home_team,home_score,result,overtime,arena
0022000080,2020-21,REG,2021-01-02,Saturday,,NYK,106,IND,102,-4,0,
0022000081,2020-21,REG,2021-01-02,Saturday,,OKC,108,ORL,99,-9,0,
0022000082,2020-21,REG,2021-01-02,Saturday,,CHA,112,PHI,127,15,0,
0022000083,2020-21,REG,2021-01-02,Saturday,,CLE,96,ATL,91,-5,0,
0022000084,2020-21,REG,2021-01-02,Saturday,,TOR,116,NOP,120,4,0,
0022000085,2020-21,REG,2021-01-03,Sunday,,BOS,122,DET,120,-2,0,
0022000086,2020-21,REG,2021-01-03,Sunday,,WAS,123,BKN,122,-1,0,
0022000087,2020-21,REG,2021-01-03,Sunday,,LAL,108,MEM,94,-14,0,
0022000088,2020-21,REG,2021-01-03,Sunday,,DEN,124,MIN,109,-15,0,
0022000089,2020-21,REG,2021-01-03,Sunday,,UTA,130,SAS,109,-21,0,
0022000090,2020-21,REG,2021-01-03,Sunday,,DAL,108,CHI,118,10,0,
0022000091,2020-21,REG,2021-01-03,Sunday,,LAC,112,PHX,107,-5,0,
0022000092,2020-21,REG,2021-01-03,Sunday,,POR,122,GSW,137,15,0,
0022000093,2020-21,REG,2021-01-04,Monday,,CLE,83,ORL,103,20,0,
0022000094,2020-21,REG,2021-01-04,Monday,,CHA,101,PHI,118,17,0,
0022000095,2020-21,REG,2021-01-04,Monday,,NYK,113,ATL,108,-5,0,
0022000096,2020-21,REG,2021-01-04,Monday,,OKC,90,MIA,118,28,0,
0022000097,2020-21,REG,2021-01-04,Monday,,BOS,126,TOR,114,-12,0,
0022000098,2020-21,REG,2021-01-04,Monday,,DAL,113,HOU,100,-13,0,
0022000099,2020-21,REG,2021-01-04,Monday,,DET,115,MIL,125,10,0,
0022000100,2020-21,REG,2021-01-04,Monday,,IND,118,NOP,116,-2,0,
0022000101,2020-21,REG,2021-01-04,Monday,,SAC,106,GSW,137,31,0,
0022000102,2020-21,REG,2021-01-05,Tuesday,,UTA,96,BKN,130,34,0,
0022000103,2020-21,REG,2021-01-05,Tuesday,,LAL,94,MEM,92,-2,0,
0022000104,2020-21,REG,2021-01-05,Tuesday,,MIN,116,DEN,123,7,0,
0022000105,2020-21,REG,2021-01-05,Tuesday,,SAS,116,LAC,113,-3,0,
0022000106,2020-21,REG,2021-01-05,Tuesday,,CHI,111,POR,108,-3,0,
0022000107,2020-21,REG,2021-01-06,Wednesday,,HOU,107,IND,114,7,0,
0022000108,2020-21,REG,2021-01-06,Wednesday,,CLE,94,ORL,105,11,0,
0022000109,2020-21,REG,2021-01-06,Wednesday,,WAS,136,PHI,141,5,0,
0022000110,2020-21,REG,2021-01-06,Wednesday,,CHA,102,ATL,94,-8,0,
0022000111,2020-21,REG,2021-01-06,Wednesday,,BOS,107,MIA,105,-2,0,
0022000112,2020-21,REG,2021-01-06,Wednesday,,UTA,100,NYK,112,12,0,
0022000113,2020-21,REG,2021-01-06,Wednesday,,DET,115,MIL,130,15,0,
0022000114,2020-21,REG,2021-01-06,Wednesday,,OKC,111,NOP,110,-1,0,
0022000115,2020-21,REG,2021-01-06,Wednesday,,TOR,115,PHX,123,8,0,
0022000116,2020-21,REG,2021-01-06,Wednesday,,LAC,108,GSW,101,-7,0,
0022000117,2020-21,REG,2021-01-06,Wednesday,,CHI,124,SAC,128,4,0,
0022000118,2020-21,REG,2021-01-07,Thursday,,PHI,109,BKN,122,13,0,
0022000119,2020-21,REG,2021-01-07,Thursday,,CLE,94,MEM,90,-4,0,
0022000120,2020-21,REG,2021-01-07,Thursday,,DAL,124,DEN,117,-7,0,
0022000121,2020-21,REG,2021-01-07,Thursday,,SAS,118,LAL,109,-9,0,
0022000122,2020-21,REG,2021-01-07,Thursday,,MIN,117,POR,135,18,0,
0022000123,2020-21,REG,2021-01-08,Friday,,PHX,105,DET,110,5,0,
0022000124,2020-21,REG,2021-01-08,Friday,,WAS,107,BOS,116,9,0,
0022000125,2020-21,REG,2021-01-08,Friday,,OKC,101,NYK,89,-12,0,
0022000126,2020-21,REG,2021-01-08,Friday,,CHA,118,NOP,110,-8,0,
0022000127,2020-21,REG,2021-01-08,Friday,,ORL,90,HOU,132,42,0,
0022000128,2020-21,REG,2021-01-08,Friday,,BKN,110,MEM,115,5,0,
0022000129,2020-21,REG,2021-01-08,Friday,,UTA,131,MIL,118,-13,0,
0022000130,2020-21,REG,2021-01-08,Friday,,LAC,105,GSW,115,10,0,
0022000131,2020-21,REG,2021-01-08,Friday,,CHI,115,LAL,117,2,0,
0022000132,2020-21,REG,2021-01-08,Friday,,TOR,144,SAC,123,-21,0,
0022000133,2020-21,REG,2021-01-09,Saturday,,DEN,115,PHI,103,-12,0,
0022000134,2020-21,REG,2021-01-09,Saturday,,ATL,105,CHA,113,8,0,
0022000135,2020-21,REG,2021-01-09,Saturday,,PHX,125,IND,117,-8,0,
0022000136,2020-21,REG,2021-01-09,Saturday,,MIA,128,WAS,124,-4,0,
0022000137,2020-21,REG,2021-01-09,Saturday,,CLE,90,MIL,100,10,0,
0022000138,2020-21,REG,2021-01-09,Saturday,,SAS,125,MIN,122,-3,0,
0022000139,2020-21,REG,2021-01-09,Saturday,,ORL,98,DAL,112,14,0,
0022000140,2020-21,REG,2021-01-09,Saturday,,POR,125,SAC,99,-26,0,
0022000141,2020-21,REG,2021-01-10,Sunday,,UTA,96,DET,86,-10,0,
0022000142,2020-21,REG,2021-01-10,Sunday,,CHI,127,LAC,130,3,0,
0022000143,2020-21,REG,2021-01-10,Sunday,,OKC,129,BKN,116,-13,0,
0022000144,2020-21,REG,2021-01-10,Sunday,,DEN,114,NYK,89,-25,0,
0022000146,2020-21,REG,2021-01-10,Sunday,,LAL,120,HOU,102,-18,0,
0022000147,2020-21,REG,2021-01-10,Sunday,,SAS,88,MIN,96,8,0,
0022000148,2020-21,REG,2021-01-10,Sunday,,TOR,105,GSW,106,1,0,
0022000149,2020-21,REG,2021-01-11,Monday,,NYK,88,CHA,109,21,0,
0022000150,2020-21,REG,2021-01-11,Monday,,MEM,101,CLE,91,-10,0,
0022000151,2020-21,REG,2021-01-11,Monday,,MIL,121,ORL,99,-22,0,
0022000152,2020-21,REG,2021-01-11,Monday,,PHX,107,WAS,128,21,0,
0022000153,2020-21,REG,2021-01-11,Monday,,PHI,94,ATL,112,18,0,
0022000155,2020-21,REG,2021-01-11,Monday,,TOR,111,POR,112,1,0,
0022000156,2020-21,REG,2021-01-11,Monday,,IND,122,SAC,127,5,0,
0022000157,2020-21,REG,2021-01-12,Tuesday,,MIA,134,PHI,137,3,0,
0022000158,2020-21,REG,2021-01-12,Tuesday,,DEN,116,BKN,122,6,0,
0022000159,2020-21,REG,2021-01-12,Tuesday,,UTA,117,CLE,87,-30,0,
0022000161,2020-21,REG,2021-01-12,Tuesday,,LAL,117,HOU,100,-17,0,
0022000162,2020-21,REG,2021-01-12,Tuesday,,SAS,112,OKC,102,-10,0,
0022000163,2020-21,REG,2021-01-12,Tuesday,,IND,104,GSW,95,-9,0,
0022000164,2020-21,REG,2021-01-13,Wednesday,,DAL,104,CHA,93,-11,0,
0022000165,2020-21,REG,2021-01-13,Wednesday,,MIL,110,DET,101,-9,0,
0022000168,2020-21,REG,2021-01-13,Wednesday,,BKN,116,NYK,109,-7,0,
0022000169,2020-21,REG,2021-01-13,Wednesday,,MEM,118,MIN,107,-11,0,
0022000170,2020-21,REG,2021-01-13,Wednesday,,LAL,128,OKC,99,-29,0,
0022000172,2020-21,REG,2021-01-13,Wednesday,,NOP,106,LAC,111,5,0,
0022000173,2020-21,REG,2021-01-13,Wednesday,,POR,132,SAC,126,-6,0,
0022000174,2020-21,REG,2021-01-14,Thursday,,MIA,108,PHI,125,17,0,
0022000175,2020-21,REG,2021-01-14,Thursday,,CHA,108,TOR,111,3,0,
0022000176,2020-21,REG,2021-01-14,Thursday,,HOU,109,SAS,105,-4,0,
0022000177,2020-21,REG,2021-01-14,Thursday,,GSW,104,DEN,114,10,0,
0022000178,2020-21,REG,2021-01-14,Thursday,,IND,111,POR,87,-24,0,
0022000180,2020-21,REG,2021-01-15,Friday,,ORL,97,BOS,124,27,0,
0022000181,2020-21,REG,2021-01-15,Friday,,NYK,103,CLE,106,3,0,
0022000182,2020-21,REG,2021-01-15,Friday,,DAL,109,MIL,112,3,0,
0022000184,2020-21,REG,2021-01-15,Friday,,CHI,125,OKC,127,2,0,
0022000186,2020-21,REG,2021-01-15,Friday,,ATL,92,UTA,116,24,0,
0022000187,2020-21,REG,2021-01-15,Friday,,NOP,95,LAL,112,17,0,
0022000188,2020-21,REG,2021-01-15,Friday,,LAC,138,SAC,100,-38,0,
0022000189,2020-21,REG,2021-01-16,Saturday,,HOU,91,SAS,103,12,0,
0022000190,2020-21,REG,2021-01-16,Saturday,,ORL,115,BKN,122,7,0,
0022000191,2020-21,REG,2021-01-16,Saturday,,CHA,113,TOR,116,3,0,
0022000192,2020-21,REG,2021-01-16,Saturday,,DET,120,MIA,100,-20,0,
0022000193,2020-21,REG,2021-01-16,Saturday,,PHI,104,MEM,106,2,0,
0022000195,2020-21,REG,2021-01-16,Saturday,,ATL,106,POR,112,6,0,
0022000196,2020-21,REG,2021-01-17,Sunday,,NYK,105,BOS,75,-30,0,
0022000198,2020-21,REG,2021-01-17,Sunday,,CHI,117,DAL,101,-16,0,
0022000200,2020-21,REG,2021-01-17,Sunday,,UTA,109,DEN,105,-4,0,
0022000201,2020-21,REG,2021-01-17,Sunday,,NOP,128,SAC,123,-5,0,
0022000202,2020-21,REG,2021-01-17,Sunday,,IND,96,LAC,129,33,0,
0022000203,2020-21,REG,2021-01-18,Monday,,ORL,84,NYK,91,7,0,
0022000205,2020-21,REG,2021-01-18,Monday,,MIN,97,ATL,108,11,0,
0022000206,2020-21,REG,2021-01-18,Monday,,DET,107,MIA,113,6,0,
0022000207,2020-21,REG,2021-01-18,Monday,,SAS,125,POR,104,-21,0,
0022000208,2020-21,REG,2021-01-18,Monday,,PHX,104,MEM,108,4,0,
0022000209,2020-21,REG,2021-01-18,Monday,,MIL,123,BKN,125,2,0,
0022000210,2020-21,REG,2021-01-18,Monday,,DAL,93,TOR,116,23,0,
0022000211,2020-21,REG,2021-01-18,Monday,,HOU,120,CHI,125,5,0,
0022000212,2020-21,REG,2021-01-18,Monday,,GSW,115,LAL,113,-2,0,
0022000213,2020-21,REG,2021-01-19,Tuesday,,OKC,101,DEN,119,18,0,
0022000214,2020-21,REG,2021-01-19,Tuesday,,NOP,102,UTA,118,16,0,
0022000216,2020-21,REG,2021-01-20,Wednesday,,BKN,135,CLE,147,12,0,
0022000217,2020-21,REG,2021-01-20,Wednesday,,DAL,124,IND,112,-12,0,
0022000218,2020-21,REG,2021-01-20,Wednesday,,BOS,109,PHI,117,8,0,
0022000219,2020-21,REG,2021-01-20,Wednesday,,DET,115,ATL,123,8,0,
0022000220,2020-21,REG,2021-01-20,Wednesday,,MIA,111,TOR,102,-9,0,
0022000221,2020-21,REG,2021-01-20,Wednesday,,ORL,97,MIN,96,-1,0,
0022000222,2020-21,REG,2021-01-20,Wednesday,,PHX,109,HOU,103,-6,0,
0022000223,2020-21,REG,2021-01-20,Wednesday,,SAS,99,GSW,121,22,0,
0022000224,2020-21,REG,2021-01-20,Wednesday,,SAC,96,LAC,115,19,0,
0022000226,2020-21,REG,2021-01-21,Thursday,,LAL,113,MIL,106,-7,0,
0022000227,2020-21,REG,2021-01-21,Thursday,,NOP,118,UTA,129,11,0,
0022000228,2020-21,REG,2021-01-21,Thursday,,NYK,119,GSW,104,-15,0,
0022000229,2020-21,REG,2021-01-22,Friday,,CHI,123,CHA,110,-13,0,
0022000230,2020-21,REG,2021-01-22,Friday,,HOU,103,DET,102,-1,0,
0022000231,2020-21,REG,2021-01-22,Friday,,ORL,118,IND,120,2,0,
0022000232,2020-21,REG,2021-01-22,Friday,,BKN,113,CLE,125,12,0,
0022000233,2020-21,REG,2021-01-22,Friday,,BOS,110,PHI,122,12,0,
0022000234,2020-21,REG,2021-01-22,Friday,,MIA,81,TOR,101,20,0,
0022000236,2020-21,REG,2021-01-22,Friday,,ATL,116,MIN,98,-18,0,
0022000237,2020-21,REG,2021-01-22,Friday,,DAL,122,SAS,117,-5,0,
0022000238,2020-21,REG,2021-01-22,Friday,,DEN,130,PHX,126,-4,0,
0022000239,2020-21,REG,2021-01-22,Friday,,OKC,106,LAC,120,14,0,
0022000241,2020-21,REG,2021-01-22,Friday,,NYK,94,SAC,103,9,0,
0022000242,2020-21,REG,2021-01-23,Saturday,,GSW,108,UTA,127,19,0,
0022000243,2020-21,REG,2021-01-23,Saturday,,PHI,114,DET,110,-4,0,
0022000244,2020-21,REG,2021-01-23,Saturday,,MIA,124,BKN,128,4,0,
0022000245,2020-21,REG,2021-01-23,Saturday,,LAL,101,CHI,90,-11,0,
0022000246,2020-21,REG,2021-01-23,Saturday,,NOP,110,MIN,120,10,0,
0022000247,2020-21,REG,2021-01-23,Saturday,,HOU,133,DAL,108,-25,0,
0022000248,2020-21,REG,2021-01-23,Saturday,,DEN,120,PHX,112,-8,0,
0022000249,2020-21,REG,2021-01-24,Sunday,,TOR,107,IND,102,-5,0,
0022000250,2020-21,REG,2021-01-24,Sunday,,CLE,103,BOS,141,38,0,
0022000251,2020-21,REG,2021-01-24,Sunday,,OKC,100,LAC,108,8,0,
0022000252,2020-21,REG,2021-01-24,Sunday,,CHA,107,ORL,104,-3,0,
0022000253,2020-21,REG,2021-01-24,Sunday,,WAS,101,SAS,121,20,0,
0022000254,2020-21,REG,2021-01-24,Sunday,,ATL,115,MIL,129,14,0,
0022000256,2020-21,REG,2021-01-24,Sunday,,NYK,113,POR,116,3,0,
0022000257,2020-21,REG,2021-01-25,Monday,,PHI,104,DET,119,15,0,
0022000258,2020-21,REG,2021-01-25,Monday,,TOR,114,IND,129,15,0,
0022000259,2020-21,REG,2021-01-25,Monday,,CHA,108,ORL,117,9,0,
0022000260,2020-21,REG,2021-01-25,Monday,,MIA,85,BKN,98,13,0,
0022000261,2020-21,REG,2021-01-25,Monday,,LAL,115,CLE,108,-7,0,
0022000262,2020-21,REG,2021-01-25,Monday,,BOS,119,CHI,103,-16,0,
0022000265,2020-21,REG,2021-01-25,Monday,,DEN,117,DAL,113,-4,0,
0022000266,2020-21,REG,2021-01-25,Monday,,MIN,108,GSW,130,22,0,
0022000267,2020-21,REG,2021-01-25,Monday,,OKC,125,POR,122,-3,0,
0022000268,2020-21,REG,2021-01-26,Tuesday,,LAC,99,ATL,108,9,0,
0022000269,2020-21,REG,2021-01-26,Tuesday,,WAS,88,HOU,107,19,0,
0022000270,2020-21,REG,2021-01-26,Tuesday,,NYK,94,UTA,108,14,0,
0022000271,2020-21,REG,2021-01-27,Wednesday,,IND,116,CHA,106,-10,0,
0022000272,2020-21,REG,2021-01-27,Wednesday,,DET,107,CLE,122,15,0,
0022000273,2020-21,REG,2021-01-27,Wednesday,,SAC,121,ORL,107,-14,0,
0022000274,2020-21,REG,2021-01-27,Wednesday,,BKN,132,ATL,128,-4,0,
0022000275,2020-21,REG,2021-01-27,Wednesday,,DEN,109,MIA,82,-27,0,
0022000276,2020-21,REG,2021-01-27,Wednesday,,LAL,106,PHI,107,1,0,
0022000277,2020-21,REG,2021-01-27,Wednesday,,MIL,115,TOR,108,-7,0,
0022000279,2020-21,REG,2021-01-27,Wednesday,,WAS,106,NOP,124,18,0,
0022000280,2020-21,REG,2021-01-27,Wednesday,,BOS,106,SAS,110,4,0,
0022000281,2020-21,REG,2021-01-27,Wednesday,,OKC,102,PHX,97,-5,0,
0022000282,2020-21,REG,2021-01-27,Wednesday,,DAL,104,UTA,116,12,0,
0022000283,2020-21,REG,2021-01-27,Wednesday,,MIN,111,GSW,123,12,0,
0022000284,2020-21,REG,2021-01-28,Thursday,,LAL,92,DET,107,15,0,
0022000285,2020-21,REG,2021-01-28,Thursday,,LAC,109,MIA,105,-4,0,
0022000286,2020-21,REG,2021-01-28,Thursday,,GSW,93,PHX,114,21,0,
0022000287,2020-21,REG,2021-01-28,Thursday,,POR,101,HOU,104,3,0,
0022000288,2020-21,REG,2021-01-29,Friday,,IND,105,CHA,108,3,0,
0022000289,2020-21,REG,2021-01-29,Friday,,LAC,116,ORL,90,-26,0,
0022000290,2020-21,REG,2021-01-29,Friday,,ATL,116,WAS,100,-16,0,
0022000291,2020-21,REG,2021-01-29,Friday,,CLE,81,NYK,102,21,0,
0022000292,2020-21,REG,2021-01-29,Friday,,SAC,126,TOR,124,-2,0,
0022000293,2020-21,REG,2021-01-29,Friday,,MIL,126,NOP,131,5,0,
0022000294,2020-21,REG,2021-01-29,Friday,,PHI,118,MIN,94,-24,0,
0022000295,2020-21,REG,2021-01-29,Friday,,BKN,147,OKC,125,-22,0,
0022000296,2020-21,REG,2021-01-29,Friday,,DEN,109,SAS,119,10,0,
0022000297,2020-21,REG,2021-01-29,Friday,,DAL,101,UTA,120,19,0,
0022000298,2020-21,REG,2021-01-30,Saturday,,POR,123,CHI,122,-1,0,
0022000299,2020-21,REG,2021-01-30,Saturday,,MIL,114,CHA,126,12,0,
0022000300,2020-21,REG,2021-01-30,Saturday,,HOU,126,NOP,112,-14,0,
0022000301,2020-21,REG,2021-01-30,Saturday,,SAC,104,MIA,105,1,0,
0022000302,2020-21,REG,2021-01-30,Saturday,,LAL,96,BOS,95,-1,0,
0022000303,2020-21,REG,2021-01-30,Saturday,,PHX,111,DAL,105,-6,0,
0022000304,2020-21,REG,2021-01-30,Saturday,,MEM,129,SAS,112,-17,0,
0022000305,2020-21,REG,2021-01-30,Saturday,,DET,91,GSW,118,27,0,
0022000306,2020-21,REG,2021-01-31,Sunday,,UTA,117,DEN,128,11,0,
0022000307,2020-21,REG,2021-01-31,Sunday,,PHI,119,IND,110,-9,0,
0022000308,2020-21,REG,2021-01-31,Sunday,,LAC,129,NYK,115,-14,0,
0022000309,2020-21,REG,2021-01-31,Sunday,,ORL,102,TOR,115,13,0,
0022000310,2020-21,REG,2021-01-31,Sunday,,BKN,146,WAS,149,3,0,
0022000311,2020-21,REG,2021-01-31,Sunday,,CLE,104,MIN,109,5,0,
0022000312,2020-21,REG,2021-02-01,Monday,,MIN,98,CLE,100,2,0,
0022000313,2020-21,REG,2021-02-01,Monday,,LAL,107,ATL,99,-8,0,
0022000314,2020-21,REG,2021-02-01,Monday,,CHA,129,MIA,121,-8,0,
0022000315,2020-21,REG,2021-02-01,Monday,,NYK,102,CHI,110,8,0,
0022000316,2020-21,REG,2021-02-01,Monday,,POR,106,MIL,134,28,0,
0022000317,2020-21,REG,2021-02-01,Monday,,SAC,118,NOP,109,-9,0,
0022000318,2020-21,REG,2021-02-01,Monday,,HOU,136,OKC,106,-30,0,
0022000319,2020-21,REG,2021-02-01,Monday,,PHX,109,DAL,108,-1,0,
0022000320,2020-21,REG,2021-02-01,Monday,,MEM,133,SAS,102,-31,0,
0022000322,2020-21,REG,2021-02-02,Tuesday,,MEM,116,IND,134,18,0,
0022000323,2020-21,REG,2021-02-02,Tuesday,,TOR,123,ORL,108,-15,0,
0022000324,2020-21,REG,2021-02-02,Tuesday,,LAC,120,BKN,124,4,0,
0022000325,2020-21,REG,2021-02-02,Tuesday,,DET,105,UTA,117,12,0,
0022000326,2020-21,REG,2021-02-02,Tuesday,,BOS,111,GSW,107,-4,0,
0022000559,2020-21,REG,2021-02-02,Tuesday,,POR,132,WAS,121,-11,0,
0022000327,2020-21,REG,2021-02-03,Wednesday,,PHI,118,CHA,111,-7,0,
0022000328,2020-21,REG,2021-02-03,Wednesday,,LAC,121,CLE,99,-22,0,
0022000329,2020-21,REG,2021-02-03,Wednesday,,IND,110,MIL,130,20,0,
0022000330,2020-21,REG,2021-02-03,Wednesday,,DAL,122,ATL,116,-6,0,
0022000331,2020-21,REG,2021-02-03,Wednesday,,WAS,103,MIA,100,-3,0,
0022000332,2020-21,REG,2021-02-03,Wednesday,,NYK,107,CHI,103,-4,0,
0022000333,2020-21,REG,2021-02-03,Wednesday,,HOU,87,OKC,104,17,0,
0022000334,2020-21,REG,2021-02-03,Wednesday,,MIN,108,SAS,111,3,0,
0022000335,2020-21,REG,2021-02-03,Wednesday,,PHX,101,NOP,123,22,0,
0022000336,2020-21,REG,2021-02-03,Wednesday,,BOS,111,SAC,116,5,0,
0022000337,2020-21,REG,2021-02-04,Thursday,,POR,121,PHI,105,-16,0,
0022000338,2020-21,REG,2021-02-04,Thursday,,UTA,112,ATL,91,-21,0,
0022000339,2020-21,REG,2021-02-04,Thursday,,GSW,147,DAL,116,-31,0,
0022000340,2020-21,REG,2021-02-04,Thursday,,HOU,115,MEM,103,-12,0,
0022000341,2020-21,REG,2021-02-04,Thursday,,DEN,93,LAL,114,21,0,
0022000342,2020-21,REG,2021-02-05,Friday,,UTA,138,CHA,121,-17,0,
0022000343,2020-21,REG,2021-02-05,Friday,,NOP,114,IND,113,-1,0,
