game_id,season,game_type,game_date,weekday,gametime,away_team,away_score,home_team,home_score,result,overtime,arena
2017_0167_DEN_UTA,2017-18,REG,2017-11-08,Wednesday,19:30,UTA,119,DEN,125,6,0,
2017_0168_DEN_UTA,2017-18,REG,2017-11-08,Wednesday,19:30,UTA,105,DEN,125,20,0,
2017_0169_MIN_DEN,2017-18,REG,2017-11-09,Thursday,22:00,DEN,118,MIN,96,-22,0,
2017_0170_MIN_DEN,2017-18,REG,2017-11-09,Thursday,22:00,DEN,106,MIN,123,17,0,
2017_0171_MIN_OKC,2017-18,REG,2017-11-09,Thursday,19:00,OKC,96,MIN,123,27,0,
2017_0172_MIN_OKC,2017-18,REG,2017-11-09,Thursday,19:00,OKC,117,MIN,126,9,0,
2017_0173_MIN_POR,2017-18,REG,2017-11-09,Thursday,19:00,POR,100,MIN,116,16,0,
2017_0174_MIN_POR,2017-18,REG,2017-11-09,Thursday,19:00,POR,99,MIN,118,19,0,
2017_0175_MIN_UTA,2017-18,REG,2017-11-09,Thursday,22:00,UTA,103,MIN,106,3,0,
2017_0176_MIN_UTA,2017-18,REG,2017-11-10,Friday,19:00,UTA,104,MIN,120,16,0,
2017_0177_OKC_DEN,2017-18,REG,2017-11-10,Friday,22:00,DEN,107,OKC,102,-5,0,
2017_0178_OKC_DEN,2017-18,REG,2017-11-10,Friday,19:00,DEN,113,OKC,115,2,0,
2017_0179_OKC_MIN,2017-18,REG,2017-11-10,Friday,22:00,MIN,117,OKC,100,-17,0,
2017_0180_OKC_MIN,2017-18,REG,2017-11-10,Friday,19:00,MIN,96,OKC,126,30,0,
2017_0181_OKC_POR,2017-18,REG,2017-11-10,Friday,19:00,POR,105,OKC,121,16,0,
2017_0182_OKC_POR,2017-18,REG,2017-11-11,Saturday,22:00,POR,111,OKC,118,7,0,
2017_0183_OKC_UTA,2017-18,REG,2017-11-11,Saturday,22:00,UTA,127,OKC,107,-20,0,
2017_0184_OKC_UTA,2017-18,REG,2017-11-11,Saturday,22:00,UTA,128,OKC,112,-16,0,
2017_0185_POR_DEN,2017-18,REG,2017-11-11,Saturday,22:00,DEN,126,POR,96,-30,0,
2017_0186_POR_DEN,2017-18,REG,2017-11-11,Saturday,19:00,DEN,105,POR,115,10,0,
2017_0187_POR_MIN,2017-18,REG,2017-11-11,Saturday,22:00,MIN,110,POR,98,-12,0,
2017_0188_POR_MIN,2017-18,REG,2017-11-11,Saturday,19:30,MIN,111,POR,114,3,0,
2017_0189_POR_OKC,2017-18,REG,2017-11-11,Saturday,19:30,OKC,116,POR,122,6,0,
2017_0190_POR_OKC,2017-18,REG,2017-11-12,Sunday,15:00,OKC,112,POR,97,-15,0,
2017_0191_POR_UTA,2017-18,REG,2017-11-12,Sunday,15:00,UTA,100,POR,124,24,0,
2017_0192_POR_UTA,2017-18,REG,2017-11-12,Sunday,15:00,UTA,130,POR,116,-14,0,
2017_0193_UTA_DEN,2017-18,REG,2017-11-12,Sunday,17:00,DEN,103,UTA,97,-6,0,
2017_0194_UTA_DEN,2017-18,REG,2017-11-12,Sunday,17:00,DEN,96,UTA,95,-1,0,
2017_0195_UTA_MIN,2017-18,REG,2017-11-12,Sunday,15:00,MIN,125,UTA,107,-18,0,
2017_0196_UTA_MIN,2017-18,REG,2017-11-13,Monday,19:00,MIN,119,UTA,119,0,1,
2017_0197_UTA_OKC,2017-18,REG,2017-11-13,Monday,19:00,OKC,119,UTA,112,-7,0,
2017_0198_UTA_OKC,2017-18,REG,2017-11-13,Monday,19:00,OKC,118,UTA,116,-2,0,
2017_0199_UTA_POR,2017-18,REG,2017-11-13,Monday,22:00,POR,121,UTA,122,1,0,
2017_0200_UTA_POR,2017-18,REG,2017-11-13,Monday,19:00,POR,117,UTA,103,-14,0,
2017_0201_GSW_LAC,2017-18,REG,2017-11-13,Monday,22:00,LAC,130,GSW,111,-19,0,
2017_0202_GSW_LAC,2017-18,REG,2017-11-14,Tuesday,19:30,LAC,126,GSW,107,-19,0,
2017_0203_GSW_LAL,2017-18,REG,2017-11-14,Tuesday,22:00,LAL,112,GSW,113,1,1,
2017_0204_GSW_LAL,2017-18,REG,2017-11-14,Tuesday,19:00,LAL,100,GSW,123,23,0,
2017_0205_GSW_PHX,2017-18,REG,2017-11-14,Tuesday,19:30,PHX,127,GSW,115,-12,0,
2017_0206_GSW_PHX,2017-18,REG,2017-11-14,Tuesday,22:00,PHX,96,GSW,102,6,0,
2017_0207_GSW_SAC,2017-18,REG,2017-11-14,Tuesday,19:00,SAC,101,GSW,103,2,0,
2017_0208_GSW_SAC,2017-18,REG,2017-11-14,Tuesday,19:30,SAC,118,GSW,106,-12,0,
2017_0209_LAC_GSW,2017-18,REG,2017-11-14,Tuesday,19:00,GSW,104,LAC,99,-5,0,
2017_0210_LAC_GSW,2017-18,REG,2017-11-14,Tuesday,22:00,GSW,100,LAC,110,10,0,
2017_0211_LAC_LAL,2017-18,REG,2017-11-14,Tuesday,19:00,LAL,95,LAC,99,4,0,
2017_0212_LAC_LAL,2017-18,REG,2017-11-14,Tuesday,19:30,LAL,116,LAC,95,-21,0,
2017_0213_LAC_PHX,2017-18,REG,2017-11-15,Wednesday,19:00,PHX,104,LAC,99,-5,0,
2017_0214_LAC_PHX,2017-18,REG,2017-11-15,Wednesday,19:30,PHX,116,LAC,124,8,0,
2017_0215_LAC_SAC,2017-18,REG,2017-11-15,Wednesday,19:30,SAC,102,LAC,101,-1,1,
2017_0216_LAC_SAC,2017-18,REG,2017-11-15,Wednesday,19:00,SAC,107,LAC,103,-4,0,
2017_0217_LAL_GSW,2017-18,REG,2017-11-15,Wednesday,19:00,GSW,106,LAL,100,-6,0,
2017_0218_LAL_GSW,2017-18,REG,2017-11-15,Wednesday,19:00,GSW,100,LAL,100,0,1,
2017_0219_LAL_LAC,2017-18,REG,2017-11-15,Wednesday,19:00,LAC,108,LAL,109,1,1,
2017_0220_LAL_LAC,2017-18,REG,2017-11-16,Thursday,19:00,LAC,119,LAL,100,-19,0,
2017_0221_LAL_PHX,2017-18,REG,2017-11-16,Thursday,19:00,PHX,128,LAL,115,-13,0,
2017_0222_LAL_PHX,2017-18,REG,2017-11-16,Thursday,22:00,PHX,125,LAL,107,-18,0,
2017_0223_LAL_SAC,2017-18,REG,2017-11-16,Thursday,19:00,SAC,126,LAL,107,-19,0,
2017_0224_LAL_SAC,2017-18,REG,2017-11-16,Thursday,19:00,SAC,125,LAL,106,-19,0,
2017_0225_PHX_GSW,2017-18,REG,2017-11-16,Thursday,19:00,GSW,98,PHX,113,15,0,
2017_0226_PHX_GSW,2017-18,REG,2017-11-16,Thursday,19:00,GSW,106,PHX,123,17,0,
2017_0227_PHX_LAC,2017-18,REG,2017-11-16,Thursday,22:00,LAC,95,PHX,127,32,0,
2017_0228_PHX_LAC,2017-18,REG,2017-11-16,Thursday,22:00,LAC,106,PHX,100,-6,0,
2017_0229_PHX_LAL,2017-18,REG,2017-11-16,Thursday,22:00,LAL,111,PHX,107,-4,0,
2017_0230_PHX_LAL,2017-18,REG,2017-11-17,Friday,22:00,LAL,129,PHX,104,-25,0,
2017_0231_PHX_SAC,2017-18,REG,2017-11-17,Friday,22:00,SAC,102,PHX,107,5,0,
2017_0232_PHX_SAC,2017-18,REG,2017-11-17,Friday,19:00,SAC,107,PHX,99,-8,0,
2017_0233_SAC_GSW,2017-18,REG,2017-11-17,Friday,22:00,GSW,115,SAC,106,-9,0,
2017_0234_SAC_GSW,2017-18,REG,2017-11-17,Friday,19:00,GSW,105,SAC,109,4,0,
2017_0235_SAC_LAC,2017-18,REG,2017-11-17,Friday,22:00,LAC,113,SAC,120,7,0,
2017_0236_SAC_LAC,2017-18,REG,2017-11-18,Saturday,22:00,LAC,127,SAC,121,-6,0,
2017_0237_SAC_LAL,2017-18,REG,2017-11-18,Saturday,19:30,LAL,108,SAC,113,5,0,
2017_0238_SAC_LAL,2017-18,REG,2017-11-18,Saturday,19:30,LAL,111,SAC,122,11,0,
2017_0239_SAC_PHX,2017-18,REG,2017-11-18,Saturday,19:30,PHX,110,SAC,117,7,0,
2017_0240_SAC_PHX,2017-18,REG,2017-11-18,Saturday,19:30,PHX,95,SAC,128,33,0,
2017_0241_BKN_CHI,2017-18,REG,2017-11-19,Sunday,19:30,CHI,113,BKN,111,-2,0,
2017_0242_BKN_CHI,2017-18,REG,2017-11-19,Sunday,19:30,CHI,98,BKN,99,1,1,
2017_0243_CHI_BKN,2017-18,REG,2017-11-19,Sunday,19:30,BKN,98,CHI,117,19,0,
2017_0244_CHI_BKN,2017-18,REG,2017-11-19,Sunday,17:00,BKN,100,CHI,122,22,0,
2017_0245_BKN_CLE,2017-18,REG,2017-11-19,Sunday,19:30,CLE,95,BKN,123,28,0,
2017_0246_BKN_CLE,2017-18,REG,2017-11-19,Sunday,17:00,CLE,115,BKN,100,-15,0,
2017_0247_CLE_BKN,2017-18,REG,2017-11-19,Sunday,19:30,BKN,99,CLE,118,19,0,
2017_0248_CLE_BKN,2017-18,REG,2017-11-19,Sunday,19:30,BKN,115,CLE,111,-4,0,
2017_0249_BKN_DET,2017-18,REG,2017-11-19,Sunday,17:00,DET,117,BKN,123,6,0,
2017_0250_BKN_DET,2017-18,REG,2017-11-19,Sunday,19:30,DET,118,BKN,125,7,0,
2017_0251_DET_BKN,2017-18,REG,2017-11-19,Sunday,15:00,BKN,114,DET,126,12,0,
2017_0252_DET_BKN,2017-18,REG,2017-11-20,Monday,22:00,BKN,115,DET,126,11,0,
