game_id,season,game_type,game_date,weekday,gametime,away_team,away_score,home_team,home_score,result,overtime,arena
0021600084,2016-17,REG,2016-11-05,Saturday,,HOU,97,ATL,112,15,0,
0021600085,2016-17,REG,2016-11-05,Saturday,,SAC,91,MIL,117,26,0,
0021600086,2016-17,REG,2016-11-05,Saturday,,LAC,116,SAS,92,-24,0,
0021600087,2016-17,REG,2016-11-06,Sunday,,UTA,114,NYK,109,-5,0,
0021600088,2016-17,REG,2016-11-06,Sunday,,POR,100,MEM,94,-6,0,
0021600089,2016-17,REG,2016-11-06,Sunday,,SAC,96,TOR,91,-5,0,
0021600090,2016-17,REG,2016-11-06,Sunday,,MIL,75,DAL,86,11,0,
0021600091,2016-17,REG,2016-11-06,Sunday,,DEN,123,BOS,107,-16,0,
0021600092,2016-17,REG,2016-11-06,Sunday,,PHX,108,LAL,119,11,0,
0021600093,2016-17,REG,2016-11-07,Monday,,UTA,109,PHI,84,-25,0,
0021600094,2016-17,REG,2016-11-07,Monday,,HOU,114,WAS,106,-8,0,
0021600095,2016-17,REG,2016-11-07,Monday,,IND,100,CHA,122,22,0,
0021600096,2016-17,REG,2016-11-07,Monday,,ORL,80,CHI,112,32,0,
0021600097,2016-17,REG,2016-11-07,Monday,,MIA,85,OKC,97,12,0,
0021600098,2016-17,REG,2016-11-07,Monday,,DET,82,LAC,114,32,0,
0021600099,2016-17,REG,2016-11-07,Monday,,NOP,106,GSW,116,10,0,
0021600100,2016-17,REG,2016-11-08,Tuesday,,ATL,110,CLE,106,-4,0,
0021600101,2016-17,REG,2016-11-08,Tuesday,,MIN,110,BKN,119,9,0,
0021600102,2016-17,REG,2016-11-08,Tuesday,,DEN,107,MEM,108,1,0,
0021600103,2016-17,REG,2016-11-08,Tuesday,,PHX,121,POR,124,3,0,
0021600104,2016-17,REG,2016-11-08,Tuesday,,DAL,109,LAL,97,-12,0,
0021600105,2016-17,REG,2016-11-08,Tuesday,,NOP,94,SAC,102,8,0,
0021600106,2016-17,REG,2016-11-09,Wednesday,,BKN,96,NYK,110,14,0,
0021600107,2016-17,REG,2016-11-09,Wednesday,,BOS,93,WAS,118,25,0,
0021600108,2016-17,REG,2016-11-09,Wednesday,,UTA,98,CHA,104,6,0,
0021600109,2016-17,REG,2016-11-09,Wednesday,,MIN,123,ORL,107,-16,0,
0021600110,2016-17,REG,2016-11-09,Wednesday,,PHI,115,IND,122,7,0,
0021600111,2016-17,REG,2016-11-09,Wednesday,,CHI,107,ATL,115,8,0,
0021600112,2016-17,REG,2016-11-09,Wednesday,,TOR,112,OKC,102,-10,0,
0021600113,2016-17,REG,2016-11-09,Wednesday,,DET,100,PHX,107,7,0,
0021600114,2016-17,REG,2016-11-09,Wednesday,,HOU,101,SAS,99,-2,0,
0021600115,2016-17,REG,2016-11-09,Wednesday,,POR,80,LAC,111,31,0,
0021600116,2016-17,REG,2016-11-09,Wednesday,,DAL,95,GSW,116,21,0,
0021600117,2016-17,REG,2016-11-10,Thursday,,NOP,112,MIL,106,-6,0,
0021600118,2016-17,REG,2016-11-10,Thursday,,CHI,98,MIA,95,-3,0,
0021600119,2016-17,REG,2016-11-10,Thursday,,GSW,125,DEN,101,-24,0,
0021600120,2016-17,REG,2016-11-10,Thursday,,LAL,101,SAC,91,-10,0,
0021600121,2016-17,REG,2016-11-11,Friday,,IND,105,PHI,109,4,0,
0021600122,2016-17,REG,2016-11-11,Friday,,CLE,105,WAS,94,-11,0,
0021600123,2016-17,REG,2016-11-11,Friday,,TOR,113,CHA,111,-2,0,
0021600124,2016-17,REG,2016-11-11,Friday,,UTA,87,ORL,74,-13,0,
0021600125,2016-17,REG,2016-11-11,Friday,,NYK,87,BOS,115,28,0,
0021600126,2016-17,REG,2016-11-11,Friday,,LAC,110,OKC,108,-2,0,
0021600127,2016-17,REG,2016-11-11,Friday,,DET,86,SAS,96,10,0,
0021600128,2016-17,REG,2016-11-11,Friday,,SAC,120,POR,122,2,0,
0021600129,2016-17,REG,2016-11-12,Saturday,,LAL,126,NOP,99,-27,0,
0021600130,2016-17,REG,2016-11-12,Saturday,,BOS,105,IND,99,-6,0,
0021600131,2016-17,REG,2016-11-12,Saturday,,NYK,107,TOR,118,11,0,
0021600132,2016-17,REG,2016-11-12,Saturday,,PHI,96,ATL,117,21,0,
0021600133,2016-17,REG,2016-11-12,Saturday,,WAS,95,CHI,106,11,0,
0021600134,2016-17,REG,2016-11-12,Saturday,,SAS,106,HOU,100,-6,0,
0021600135,2016-17,REG,2016-11-12,Saturday,,LAC,119,MIN,105,-14,0,
0021600136,2016-17,REG,2016-11-12,Saturday,,UTA,102,MIA,91,-11,0,
0021600137,2016-17,REG,2016-11-12,Saturday,,MEM,96,MIL,106,10,0,
0021600138,2016-17,REG,2016-11-12,Saturday,,DET,106,DEN,95,-11,0,
0021600139,2016-17,REG,2016-11-12,Saturday,,BKN,122,PHX,104,-18,0,
0021600140,2016-17,REG,2016-11-13,Sunday,,CHA,93,CLE,100,7,0,
0021600141,2016-17,REG,2016-11-13,Sunday,,ORL,119,OKC,117,-2,0,
0021600142,2016-17,REG,2016-11-13,Sunday,,LAL,99,MIN,125,26,0,
0021600143,2016-17,REG,2016-11-13,Sunday,,PHX,120,GSW,133,13,0,
0021600144,2016-17,REG,2016-11-13,Sunday,,DEN,105,POR,112,7,0,
0021600145,2016-17,REG,2016-11-14,Monday,,ORL,69,IND,88,19,0,
0021600146,2016-17,REG,2016-11-14,Monday,,DAL,77,NYK,93,16,0,
0021600147,2016-17,REG,2016-11-14,Monday,,OKC,88,DET,104,16,0,
0021600148,2016-17,REG,2016-11-14,Monday,,BOS,105,NOP,106,1,0,
0021600149,2016-17,REG,2016-11-14,Monday,,PHI,88,HOU,115,27,0,
0021600150,2016-17,REG,2016-11-14,Monday,,MIA,90,SAS,94,4,0,
0021600151,2016-17,REG,2016-11-14,Monday,,MEM,102,UTA,96,-6,0,
0021600152,2016-17,REG,2016-11-14,Monday,,BKN,95,LAC,127,32,0,
0021600153,2016-17,REG,2016-11-15,Tuesday,,TOR,117,CLE,121,4,0,
0021600154,2016-17,REG,2016-11-15,Tuesday,,ATL,93,MIA,90,-3,0,
0021600155,2016-17,REG,2016-11-15,Tuesday,,CHA,115,MIN,108,-7,0,
0021600156,2016-17,REG,2016-11-15,Tuesday,,CHI,113,POR,88,-25,0,
0021600157,2016-17,REG,2016-11-15,Tuesday,,BKN,118,LAL,125,7,0,
0021600158,2016-17,REG,2016-11-16,Wednesday,,WAS,102,PHI,109,7,0,
0021600159,2016-17,REG,2016-11-16,Wednesday,,NOP,82,ORL,89,7,0,
0021600160,2016-17,REG,2016-11-16,Wednesday,,CLE,93,IND,103,10,0,
0021600161,2016-17,REG,2016-11-16,Wednesday,,DAL,83,BOS,90,7,0,
0021600162,2016-17,REG,2016-11-16,Wednesday,,DET,102,NYK,105,3,0,
0021600163,2016-17,REG,2016-11-16,Wednesday,,MIL,100,ATL,107,7,0,
0021600164,2016-17,REG,2016-11-16,Wednesday,,HOU,103,OKC,105,2,0,
0021600165,2016-17,REG,2016-11-16,Wednesday,,GSW,127,TOR,121,-6,0,
0021600166,2016-17,REG,2016-11-16,Wednesday,,PHX,104,DEN,120,16,0,
0021600167,2016-17,REG,2016-11-16,Wednesday,,MEM,111,LAC,107,-4,0,
0021600168,2016-17,REG,2016-11-16,Wednesday,,SAS,110,SAC,105,-5,0,
0021600169,2016-17,REG,2016-11-17,Thursday,,NYK,112,WAS,119,7,0,
0021600170,2016-17,REG,2016-11-17,Thursday,,MIL,73,MIA,96,23,0,
0021600171,2016-17,REG,2016-11-17,Thursday,,POR,109,HOU,126,17,0,
0021600172,2016-17,REG,2016-11-17,Thursday,,PHI,86,MIN,110,24,0,
0021600173,2016-17,REG,2016-11-17,Thursday,,CHI,85,UTA,77,-8,0,
0021600174,2016-17,REG,2016-11-18,Friday,,ATL,96,CHA,100,4,0,
0021600175,2016-17,REG,2016-11-18,Friday,,DET,81,CLE,104,23,0,
0021600176,2016-17,REG,2016-11-18,Friday,,PHX,116,IND,96,-20,0,
0021600177,2016-17,REG,2016-11-18,Friday,,POR,101,NOP,113,12,0,
0021600178,2016-17,REG,2016-11-18,Friday,,BKN,105,OKC,124,19,0,
0021600179,2016-17,REG,2016-11-18,Friday,,GSW,104,BOS,88,-16,0,
0021600180,2016-17,REG,2016-11-18,Friday,,MEM,80,DAL,64,-16,0,
0021600181,2016-17,REG,2016-11-18,Friday,,TOR,113,DEN,111,-2,0,
0021600182,2016-17,REG,2016-11-18,Friday,,SAS,116,LAL,107,-9,0,
0021600183,2016-17,REG,2016-11-18,Friday,,LAC,121,SAC,115,-6,0,
0021600184,2016-17,REG,2016-11-19,Saturday,,UTA,102,HOU,111,9,0,
0021600185,2016-17,REG,2016-11-19,Saturday,,CHA,116,NOP,121,5,0,
0021600186,2016-17,REG,2016-11-19,Saturday,,MIA,114,WAS,111,-3,0,
0021600187,2016-17,REG,2016-11-19,Saturday,,DAL,87,ORL,95,8,0,
0021600188,2016-17,REG,2016-11-19,Saturday,,BOS,94,DET,92,-2,0,
0021600189,2016-17,REG,2016-11-19,Saturday,,PHX,105,PHI,120,15,0,
0021600190,2016-17,REG,2016-11-19,Saturday,,MIN,71,MEM,93,22,0,
0021600191,2016-17,REG,2016-11-19,Saturday,,GSW,124,MIL,121,-3,0,
0021600192,2016-17,REG,2016-11-19,Saturday,,CHI,95,LAC,102,7,0,
0021600193,2016-17,REG,2016-11-20,Sunday,,ATL,94,NYK,104,10,0,
0021600194,2016-17,REG,2016-11-20,Sunday,,POR,129,BKN,109,-20,0,
0021600195,2016-17,REG,2016-11-20,Sunday,,IND,115,OKC,111,-4,0,
0021600196,2016-17,REG,2016-11-20,Sunday,,TOR,99,SAC,102,3,0,
0021600197,2016-17,REG,2016-11-20,Sunday,,UTA,91,DEN,105,14,0,
0021600198,2016-17,REG,2016-11-20,Sunday,,CHI,118,LAL,110,-8,0,
0021600199,2016-17,REG,2016-11-21,Monday,,MIA,94,PHI,101,7,0,
0021600200,2016-17,REG,2016-11-21,Monday,,PHX,101,WAS,106,5,0,
0021600201,2016-17,REG,2016-11-21,Monday,,MEM,105,CHA,90,-15,0,
0021600202,2016-17,REG,2016-11-21,Monday,,GSW,120,IND,83,-37,0,
0021600203,2016-17,REG,2016-11-21,Monday,,HOU,99,DET,96,-3,0,
0021600204,2016-17,REG,2016-11-21,Monday,,ORL,89,MIL,93,4,0,
0021600205,2016-17,REG,2016-11-21,Monday,,BOS,99,MIN,93,-6,0,
0021600206,2016-17,REG,2016-11-21,Monday,,DAL,91,SAS,96,5,0,
0021600207,2016-17,REG,2016-11-21,Monday,,TOR,115,LAC,123,8,0,
0021600208,2016-17,REG,2016-11-22,Tuesday,,POR,103,NYK,107,4,0,
0021600209,2016-17,REG,2016-11-22,Tuesday,,NOP,112,ATL,94,-18,0,
0021600210,2016-17,REG,2016-11-22,Tuesday,,CHI,107,DEN,110,3,0,
0021600211,2016-17,REG,2016-11-22,Tuesday,,OKC,109,LAL,111,2,0,
0021600212,2016-17,REG,2016-11-23,Wednesday,,MEM,104,PHI,99,-5,0,
0021600213,2016-17,REG,2016-11-23,Wednesday,,SAS,119,CHA,114,-5,0,
0021600214,2016-17,REG,2016-11-23,Wednesday,,PHX,92,ORL,87,-5,0,
0021600215,2016-17,REG,2016-11-23,Wednesday,,POR,125,CLE,137,12,0,
0021600216,2016-17,REG,2016-11-23,Wednesday,,ATL,96,IND,85,-11,0,
0021600217,2016-17,REG,2016-11-23,Wednesday,,BOS,111,BKN,92,-19,0,
0021600218,2016-17,REG,2016-11-23,Wednesday,,MIA,84,DET,107,23,0,
0021600219,2016-17,REG,2016-11-23,Wednesday,,TOR,115,HOU,102,-13,0,
0021600220,2016-17,REG,2016-11-23,Wednesday,,LAC,124,DAL,104,-20,0,
0021600221,2016-17,REG,2016-11-23,Wednesday,,DEN,83,UTA,108,25,0,
0021600222,2016-17,REG,2016-11-23,Wednesday,,MIN,96,NOP,117,21,0,
0021600223,2016-17,REG,2016-11-23,Wednesday,,LAL,106,GSW,149,43,0,
0021600224,2016-17,REG,2016-11-23,Wednesday,,OKC,101,SAC,116,15,0,
0021600225,2016-17,REG,2016-11-25,Friday,,SAS,109,BOS,103,-6,0,
0021600226,2016-17,REG,2016-11-25,Friday,,WAS,94,ORL,91,-3,0,
0021600227,2016-17,REG,2016-11-25,Friday,,DAL,90,CLE,128,38,0,
0021600228,2016-17,REG,2016-11-25,Friday,,CHA,111,NYK,113,2,0,
0021600229,2016-17,REG,2016-11-25,Friday,,CHI,105,PHI,89,-16,0,
0021600230,2016-17,REG,2016-11-25,Friday,,LAC,97,DET,108,11,0,
0021600231,2016-17,REG,2016-11-25,Friday,,ATL,68,UTA,95,27,0,
0021600232,2016-17,REG,2016-11-25,Friday,,TOR,105,MIL,99,-6,0,
0021600233,2016-17,REG,2016-11-25,Friday,,MIA,90,MEM,81,-9,0,
0021600234,2016-17,REG,2016-11-25,Friday,,BKN,97,IND,118,21,0,
0021600235,2016-17,REG,2016-11-25,Friday,,OKC,132,DEN,129,-3,0,
0021600236,2016-17,REG,2016-11-25,Friday,,MIN,98,PHX,85,-13,0,
0021600237,2016-17,REG,2016-11-25,Friday,,NOP,104,POR,119,15,0,
0021600238,2016-17,REG,2016-11-25,Friday,,GSW,109,LAL,85,-24,0,
0021600239,2016-17,REG,2016-11-25,Friday,,HOU,117,SAC,104,-13,0,
0021600240,2016-17,REG,2016-11-26,Saturday,,SAS,112,WAS,100,-12,0,
0021600241,2016-17,REG,2016-11-26,Saturday,,NYK,102,CHA,107,5,0,
0021600242,2016-17,REG,2016-11-26,Saturday,,DET,88,OKC,106,18,0,
0021600243,2016-17,REG,2016-11-26,Saturday,,MEM,110,MIA,107,-3,0,
0021600244,2016-17,REG,2016-11-26,Saturday,,MIN,102,GSW,115,13,0,
0021600245,2016-17,REG,2016-11-27,Sunday,,CLE,112,PHI,108,-4,0,
0021600246,2016-17,REG,2016-11-27,Sunday,,DEN,120,PHX,114,-6,0,
0021600247,2016-17,REG,2016-11-27,Sunday,,SAC,122,BKN,105,-17,0,
0021600248,2016-17,REG,2016-11-27,Sunday,,MIL,104,ORL,96,-8,0,
0021600249,2016-17,REG,2016-11-27,Sunday,,LAC,70,IND,91,21,0,
0021600250,2016-17,REG,2016-11-27,Sunday,,NOP,81,DAL,91,10,0,
0021600251,2016-17,REG,2016-11-27,Sunday,,HOU,130,POR,114,-16,0,
0021600252,2016-17,REG,2016-11-27,Sunday,,ATL,94,LAL,109,15,0,
0021600253,2016-17,REG,2016-11-28,Monday,,SAC,95,WAS,101,6,0,
0021600254,2016-17,REG,2016-11-28,Monday,,PHI,95,TOR,122,27,0,
0021600255,2016-17,REG,2016-11-28,Monday,,OKC,112,NYK,103,-9,0,
0021600256,2016-17,REG,2016-11-28,Monday,,BOS,112,MIA,104,-8,0,
0021600257,2016-17,REG,2016-11-28,Monday,,CHA,104,MEM,85,-19,0,
0021600258,2016-17,REG,2016-11-28,Monday,,UTA,112,MIN,103,-9,0,
0021600259,2016-17,REG,2016-11-28,Monday,,ATL,100,GSW,105,5,0,
0021600260,2016-17,REG,2016-11-29,Tuesday,,DET,112,CHA,89,-23,0,
0021600261,2016-17,REG,2016-11-29,Tuesday,,LAC,122,BKN,127,5,0,
0021600262,2016-17,REG,2016-11-29,Tuesday,,CLE,101,MIL,118,17,0,
0021600263,2016-17,REG,2016-11-29,Tuesday,,LAL,88,NOP,105,17,0,
0021600264,2016-17,REG,2016-11-29,Tuesday,,ORL,95,SAS,83,-12,0,
0021600265,2016-17,REG,2016-11-29,Tuesday,,HOU,101,UTA,120,19,0,
0021600267,2016-17,REG,2016-11-30,Wednesday,,DET,121,BOS,114,-7,0,
0021600268,2016-17,REG,2016-11-30,Wednesday,,MEM,105,TOR,120,15,0,
0021600269,2016-17,REG,2016-11-30,Wednesday,,LAL,96,CHI,90,-6,0,
0021600270,2016-17,REG,2016-11-30,Wednesday,,WAS,115,OKC,126,11,0,
0021600271,2016-17,REG,2016-11-30,Wednesday,,NYK,106,MIN,104,-2,0,
0021600272,2016-17,REG,2016-11-30,Wednesday,,SAS,94,DAL,87,-7,0,
0021600273,2016-17,REG,2016-11-30,Wednesday,,MIA,106,DEN,98,-8,0,
0021600274,2016-17,REG,2016-11-30,Wednesday,,ATL,107,PHX,109,2,0,
0021600275,2016-17,REG,2016-11-30,Wednesday,,IND,109,POR,131,22,0,
0021600276,2016-17,REG,2016-12-01,Thursday,,DAL,87,CHA,97,10,0,
0021600277,2016-17,REG,2016-12-01,Thursday,,MIL,111,BKN,93,-18,0,
0021600278,2016-17,REG,2016-12-01,Thursday,,ORL,94,MEM,95,1,0,
0021600279,2016-17,REG,2016-12-01,Thursday,,LAC,113,CLE,94,-19,0,
0021600280,2016-17,REG,2016-12-01,Thursday,,MIA,111,UTA,110,-1,0,
0021600281,2016-17,REG,2016-12-01,Thursday,,HOU,132,GSW,127,-5,0,
0021600282,2016-17,REG,2016-12-02,Friday,,ORL,105,PHI,88,-17,0,
0021600283,2016-17,REG,2016-12-02,Friday,,SAC,92,BOS,97,5,0,
0021600284,2016-17,REG,2016-12-02,Friday,,LAL,80,TOR,113,33,0,
0021600285,2016-17,REG,2016-12-02,Friday,,MIN,114,NYK,118,4,0,
0021600286,2016-17,REG,2016-12-02,Friday,,CLE,105,CHI,111,6,0,
0021600287,2016-17,REG,2016-12-02,Friday,,LAC,114,NOP,96,-18,0,
0021600288,2016-17,REG,2016-12-02,Friday,,DET,121,ATL,85,-36,0,
0021600289,2016-17,REG,2016-12-02,Friday,,WAS,105,SAS,107,2,0,
0021600290,2016-17,REG,2016-12-02,Friday,,HOU,128,DEN,110,-18,0,
0021600291,2016-17,REG,2016-12-03,Saturday,,BKN,103,MIL,112,9,0,
0021600292,2016-17,REG,2016-12-03,Saturday,,MIN,125,CHA,120,-5,0,
0021600293,2016-17,REG,2016-12-03,Saturday,,ATL,84,TOR,128,44,0,
0021600294,2016-17,REG,2016-12-03,Saturday,,BOS,107,PHI,106,-1,0,
0021600295,2016-17,REG,2016-12-03,Saturday,,LAL,100,MEM,103,3,0,
0021600296,2016-17,REG,2016-12-03,Saturday,,CHI,82,DAL,107,25,0,
0021600297,2016-17,REG,2016-12-03,Saturday,,DEN,98,UTA,105,7,0,
0021600298,2016-17,REG,2016-12-03,Saturday,,MIA,92,POR,99,7,0,
0021600299,2016-17,REG,2016-12-03,Saturday,,PHX,109,GSW,138,29,0,
0021600300,2016-17,REG,2016-12-04,Sunday,,ORL,98,DET,92,-6,0,
0021600301,2016-17,REG,2016-12-04,Sunday,,NOP,92,OKC,101,9,0,
0021600302,2016-17,REG,2016-12-04,Sunday,,SAC,98,NYK,106,8,0,
0021600303,2016-17,REG,2016-12-04,Sunday,,IND,111,LAC,102,-9,0,
0021600304,2016-17,REG,2016-12-05,Monday,,DEN,106,PHI,98,-8,0,
0021600305,2016-17,REG,2016-12-05,Monday,,CLE,116,TOR,112,-4,0,
0021600306,2016-17,REG,2016-12-05,Monday,,WAS,118,BKN,113,-5,0,
0021600307,2016-17,REG,2016-12-05,Monday,,OKC,102,ATL,99,-3,0,
0021600308,2016-17,REG,2016-12-05,Monday,,POR,112,CHI,110,-2,0,
0021600309,2016-17,REG,2016-12-05,Monday,,SAS,97,MIL,96,-1,0,
0021600310,2016-17,REG,2016-12-05,Monday,,MEM,110,NOP,108,-2,0,
0021600311,2016-17,REG,2016-12-05,Monday,,BOS,106,HOU,107,1,0,
0021600312,2016-17,REG,2016-12-05,Monday,,CHA,109,DAL,101,-8,0,
0021600313,2016-17,REG,2016-12-05,Monday,,UTA,107,LAL,101,-6,0,
0021600314,2016-17,REG,2016-12-05,Monday,,IND,106,GSW,142,36,0,
0021600315,2016-17,REG,2016-12-06,Tuesday,,ORL,124,WAS,116,-8,0,
0021600316,2016-17,REG,2016-12-06,Tuesday,,NYK,114,MIA,103,-11,0,
0021600317,2016-17,REG,2016-12-06,Tuesday,,CHI,91,DET,102,11,0,
0021600318,2016-17,REG,2016-12-06,Tuesday,,PHI,91,MEM,96,5,0,
0021600319,2016-17,REG,2016-12-06,Tuesday,,SAS,105,MIN,91,-14,0,
0021600320,2016-17,REG,2016-12-06,Tuesday,,PHX,105,UTA,112,7,0,
0021600321,2016-17,REG,2016-12-07,Wednesday,,DET,77,CHA,87,10,0,
0021600322,2016-17,REG,2016-12-07,Wednesday,,BOS,117,ORL,87,-30,0,
